Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,P10,P90,Gini coefficient,$1 a day - total shortfall,$1.90 a day - total shortfall,$3.20 a day - total shortfall,$5.50 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$1.90 - total number of people above poverty line,$3.20 - total number of people above poverty line,$5.50 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$1.90 - share of population above poverty line,$3.20 - share of population above poverty line,$5.50 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$1-$1.90 - total number of people between poverty lines,$1.90-$3.20 - total number of people between poverty lines,$3.20-$5.50 - total number of people between poverty lines,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$1-$1.90 - share of population between poverty lines,$1.90-$3.20 - share of population between poverty lines,$3.20-$5.50 - share of population between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$1.90-$10 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$1.90-$10 - share of population between poverty lines,$10-$30 - share of population between poverty lines,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,Share of the richest decile in total income or expenditure,$21.70 - total number of people below poverty line,$21.70 a day - share of population below poverty line,$21.70 a day - poverty gap index,$21.70 a day - total shortfall,$21.70 - total number of people above poverty line,$21.70 - share of population above poverty line
Philippines,2003,5.419426896261728,3.806534410063101,722134.0,10746381.0,32979563.0,57240032.0,73751434.0,81135901.0,82494028.0,82815743.0,0.86949633779633,12.93934459412203,39.709549704172744,68.92074016905183,88.80154694145695,97.69292729893684,99.3282010323598,99.71556680953188,0.10904035823156,2.76182471712298,12.52776048335881,30.845869249880742,53.45082518523833,74.04485054484252,82.25816641554927,86.58134466845844,5205386.0,10808148.0,17701863.0,6.26762554295681,13.01371641158487,21.31420060063728,1.75,10.6,0.4149465784544364,90560.16560636775,4358124.687483368,33294566.010595243,140899561.41607597,443919632.9759658,1229914141.220949,2049510830.8197618,2876300495.9857883,82329836.0,72305589.0,50072407.0,25811938.0,9300536.0,1916069.0,557942.0,236227.0,99.13050346668477,87.06065491282146,60.290450666010685,31.079260371548077,11.198453209478354,2.307072306653292,0.6717986340360138,0.2844327473508455,10024247.0,22233182.0,24260469.0,16511402.0,7384467.0,1358127.0,321715.0,12.069848553863322,26.770204246810763,29.211190294462615,19.880807162069726,8.891380902825063,1.635273672617278,0.3873658866851683,63005053.0,8742594.0,75.86220234733491,10.526654090902852,6.254168703117291,9.967750172114421,14.168002175969141,21.11347188761572,48.4966070611829,32.49649286875637,81490178.0,98.11950066438928,75.9146360965024,1368154637.2835367,1561792.0,1.8804996437772639
Philippines,2006,5.51488709108563,3.7732756386528656,766869.0,12697375.0,36334543.0,59915010.0,77248285.0,85754838.0,87202614.0,87615580.0,0.87254640545943,14.447111715876801,41.34155337607686,68.17147922800348,87.89333242192664,97.57211344529128,99.2193974652078,99.68927219910783,0.13127645936998,3.0483758028815098,13.377600901780621,31.353506453871923,53.23096504536957,73.73593285546549,82.01407971753821,86.38362752350116,5777249.0,12437231.0,19810766.0,6.5733709266682,14.15111901174464,22.54074933219691,1.69,10.98,0.428588396076737,115377.14072718876,5090436.494129024,37623667.77396172,151558997.63591135,467839898.6808847,1296110687.711166,2162432639.3156424,3036857025.893619,87121806.0,75191300.0,51554132.0,27973665.0,10640390.0,2133837.0,686061.0,273095.0,99.12745413444907,85.55288835563853,58.658447177636944,31.82852056877635,12.106667895493931,2.427886186701529,0.7806022789625625,0.3107283162477987,11930506.0,23637168.0,23580467.0,17333275.0,8506553.0,1447776.0,412966.0,13.574565778810523,26.894441178001603,26.829926608860582,19.721852673282424,9.678781708792402,1.6472839077389663,0.4698739627147639,64550910.0,9954329.0,73.44622070604984,11.326065043281162,5.960482972870601,9.49708881133133,13.795710498974511,21.24496466824491,49.501753048579374,33.15647546461684,86162385.0,98.03582156803104,75.62272711098008,1442264738.9905238,1726290.0,1.9641779785620845
Philippines,2009,5.786878598393693,4.029519039955908,472104.0,9656962.0,34150850.0,61107614.0,80493459.0,89915131.0,91559045.0,92076693.0,0.51085709740132,10.44965603752097,36.954130793377956,66.12364778962754,87.10078424615955,97.29583630077488,99.0746914992612,99.63483119761176,0.0746517525720144,2.05600720044224,10.954742395458569,28.66060960402465,51.24737789367505,72.47827517971197,81.11869136189257,85.69414881389787,5252452.0,11723130.0,19649423.0,5.6836008987643805,12.68542643986751,21.26235070653249,1.87,11.42,0.4176033847577143,68988.79081122302,3610079.42833774,32395946.478317887,145675540.46674642,473598343.1493927,1339603798.2920413,2248954741.088175,3167741146.0982065,91942057.0,82757199.0,58263311.0,31306547.0,11920702.0,2499030.0,855116.0,337468.0,99.48914322773541,89.55034391320179,63.04586912821727,33.87635256462481,12.899215738159436,2.7041634885372168,0.925308405927096,0.3651691432874665,9184858.0,24493888.0,26956764.0,19385845.0,9421672.0,1643914.0,517648.0,9.938799314533624,26.504474784984524,29.169516563592456,20.977136826465372,10.195052249622218,1.7788550826101208,0.5601392626396294,70836497.0,11065586.0,76.65112820863858,11.973907253101657,6.27660300498039,9.83355867458972,14.031926716249849,21.075092544990802,48.78281905919211,32.69212161197238,90413685.0,97.83531423351548,74.44428829644862,1492896298.3823767,2000476.0,2.1646855615558747
Philippines,2012,5.69965236400958,3.942632619949671,649482.0,11495794.0,37281229.0,64832095.0,85013651.0,94564903.0,96344642.0,96846477.0,0.6681040265549599,11.8254111200444,38.350187196634,66.6910140302781,87.45123305522887,97.276346351234,99.10711467992752,99.62333900838324,0.0768832847650228,2.4054476544577,11.79917642344976,29.597019909989452,51.92776397146223,72.91876373484169,81.40996870374828,85.90210761496583,5923741.0,12955034.0,21116176.0,6.0935917893206,13.32649139837517,21.72163685207294,1.81,11.2,0.4222432950474153,74740.27006996362,4442958.37485767,36704930.500804245,158246242.65920895,504803497.3034964,1417725091.0562913,2374223369.579633,3340308230.7651296,96563157.0,85716845.0,59931410.0,32380544.0,12198988.0,2647736.0,867997.0,366162.0,99.33189551617872,88.17458910872689,61.64981283966584,33.30898567623496,12.548767449878612,2.723654071360001,0.8928849262080006,0.37666089900100336,10846312.0,25785435.0,27550866.0,20181556.0,9551252.0,1779739.0,501835.0,11.157306407451813,26.52477626906106,28.340827163430877,20.760218226356347,9.82511337851861,1.8307691451520003,0.5162240272069972,73517857.0,11330991.0,75.62582193518446,11.655881624698651,6.13878124489319,9.70776039097747,13.940913555016802,21.13933672102506,49.07320808809069,32.93891579924315,95051596.0,97.77699403103148,74.846794381387,1578903805.3435857,2161043.0,2.22300620807136
Philippines,2015,6.083807256008825,4.358996006968409,281916.0,7950149.0,32613209.0,63901902.0,87924629.0,99231676.0,101209031.0,101720853.0,0.2760822693421,7.785622998291631,31.938287317127152,62.579468920828916,86.10505190657685,97.17810284812039,99.11453656661,99.61576692156649,0.03272105823296612,1.4258934730637,8.83220506808067,25.63415118144133,48.61273474105123,71.03566891193455,80.15246412186109,84.96814339927802,5672291.0,12660736.0,21386757.0,5.55490436695284,12.39872498952973,20.94416396757863,2.04,11.66,0.4035149924050956,33412.52159880866,2766448.5250311717,28860312.8176373,143967194.8124114,496400219.6836321,1450735978.5904336,2455387524.084963,3470547812.147207,101831290.0,94163057.0,69499997.0,38211304.0,14188577.0,2881530.0,904175.0,392353.0,99.72391817763513,92.21437724715058,68.0617128013785,37.42053109173754,13.89494812257682,2.8218974928668876,0.8854633356629701,0.3842333576325084,7668233.0,24663060.0,31288693.0,24022727.0,11307047.0,1977355.0,511822.0,7.509540930484544,24.15266444577208,30.641181709640964,23.52558296916072,11.073050629709932,1.9364341572039172,0.5012299780304615,79974480.0,13284402.0,78.31942890828522,13.009484660033152,6.50652312344373,10.190915371695962,14.427969133531501,21.438047464535657,47.43654490679372,31.452443114256152,99812098.0,97.74651331228856,73.10722336845026,1619951212.3005948,2301108.0,2.2534871738333235
Philippines,2018,6.349897349882263,4.767794199402147,110166.0,4969261.0,27145536.0,62610039.0,91369507.0,103818683.0,105711970.0,106251381.0,0.10329501196509999,4.65934957441152,25.452583960250557,58.70531700914376,85.67117932526187,97.34395287218814,99.11916361931286,99.6249342055235,0.013383099935555942,0.75089157707641,6.25343373058012,21.82959052181811,45.77954722844458,69.6473344824274,79.25329207916863,84.29685815300252,5042871.0,11912072.0,20683174.0,4.72836881767734,11.1691669491533,19.393252075785288,2.31,11.74,0.3781170617851155,14273.262641683514,1521589.0353230936,21341997.588895686,128048594.27805988,488245252.8602451,1485597062.1870303,2535742223.799748,3596150972.7351933,106541228.0,101682133.0,79505858.0,44041355.0,15281887.0,2832711.0,939424.0,400013.0,99.89670458503338,95.34065068104033,74.54741566715948,41.294682936821246,14.328820680956126,2.6560468586092743,0.8808361192165945,0.37506588990294865,4859095.0,22176275.0,35464503.0,28759468.0,12449176.0,1893287.0,539411.0,4.556053903993041,20.79323501388083,33.252732730338245,26.965862255865126,11.672773822346851,1.7752107393926797,0.5057702293136459,86400246.0,14342463.0,81.01182975085035,13.447984294050983,7.05967607583353,10.91575614139489,15.09864424674797,21.55127033762721,45.37465319839545,29.811292830337248,104404479.0,97.89321588520528,71.84135860355869,1662649886.097384,2246915.0,2.1067844645331126
Poland,1985,13.32134039701691,12.036507164364288,33232.0,69555.0,201225.0,1463439.0,12516890.0,32882574.0,36392255.0,36937095.0,0.089329833984375,0.18696655273437,0.54089965820312,3.93377563476562,33.645849609375,88.38953735351562,97.82368530273436,99.28823608398439,0.088329833984375,0.1320035786131,0.21121381512315,0.8488871942558099,8.03308808382906,37.32087649189854,56.4232740895829,67.00161694204851,830062.0,2160380.0,4553138.0,2.2312353515625003,5.80718017578124,12.23899902343749,6.86,20.78,0.2516496620900249,32860.3632595581,93304.8570719071,251441.66593992597,1736911.2078272516,29884601.908947904,277681391.0701626,629715646.2012428,997034579.3168561,37168653.0,37132330.0,37000660.0,35738446.0,24684995.0,4319311.0,809630.0,264790.0,99.9106711931398,99.81303366751443,99.45909998915377,96.06622352603907,66.35415114045968,11.610462749401004,2.1763144528832346,0.7117650086816837,36323.0,131670.0,1262214.0,11053451.0,20365684.0,3509681.0,544840.0,0.09763752562538161,0.353933678360653,3.392876463114705,29.712072385579386,54.743688391058676,9.43414829651777,1.4645494442015505,12447335.0,23875365.0,33.45888305664063,64.17783569335936,9.83755583305051,14.342412495977008,18.10289022773675,22.749021458806233,34.968119984429464,20.864857226443,34083493.0,91.61765136718748,41.455703880244535,334663981.25127965,3118392.0,8.382349442776892
Poland,1986,13.616692420154608,12.25528649523654,0.0,91995.0,556349.0,2809127.0,12826703.0,31833485.0,36331373.0,37080474.0,0.0,0.24560686276976998,1.48533671770566,7.49978068907559,34.2446127115725,84.98874308076182,96.99716385784588,98.99710536243413,0.0,0.04529261933906089,0.32116624780478,1.82752434024431,9.89505905465178,37.06229488854816,55.535094627053205,66.20871157187875,1964746.0,3834212.0,6366259.0,5.24546065548684,10.23654280280414,16.99657904954509,6.08,22.46,0.2798454202492501,0.0,32233.229055925756,384948.5182898985,3764858.303997305,37063050.94630645,277641945.5517103,624038733.9081496,991968551.7891871,37456119.0,37364124.0,36899770.0,34646992.0,24629416.0,5622634.0,1124746.0,375645.0,100.0,99.75439260004487,98.5146645865793,92.5002187226071,65.75538699030724,15.011256238266437,3.0028364657854705,1.0028935459116841,91995.0,464354.0,2252778.0,10017576.0,19006782.0,4497888.0,749101.0,0.2456073999551315,1.2397280134655702,6.014445863972186,26.74483173229987,50.7441307520408,12.008419772480966,1.9999429198737861,12734708.0,23504670.0,33.99900584880273,62.752551146273376,8.50273529578376,13.788912374188879,18.03071046762422,23.112769699560772,36.56487216284228,21.8241489837378,33240786.0,88.74594316451768,40.98065502840496,333089855.242889,4215333.0,11.254057047394578
Poland,1987,13.607492587001374,12.26713001861811,24454.0,52038.0,171566.0,1419714.0,12031673.0,32705332.0,36459485.0,37338007.0,0.06492065429687499,0.13814819335936998,0.45546752929687,3.76901367187499,31.941326183910352,86.82513881251299,96.79155025643979,99.12382478268849,0.06392065429687499,0.09364138524835516,0.16349202051638,0.76535265166067,7.78896782412911,36.48932655097828,55.37969952262196,66.07943247981586,849657.0,2316174.0,4863039.0,2.25564453125,6.14890869140624,12.91025146484374,6.89,21.74,0.255251277875943,24077.660824841303,67018.47035455018,197069.59315046162,1585613.596799289,29339519.050284743,274896318.9083889,625813504.1113807,995633214.4896663,37643591.0,37616007.0,37496479.0,36248331.0,25636372.0,4962713.0,1208560.0,330038.0,99.93508025170938,99.8618510729718,99.5445317111626,96.23098570685046,68.05867413612785,13.174862141106605,3.2084489651639734,0.8761750178433735,27584.0,119528.0,1248148.0,10611959.0,20673659.0,3754153.0,878522.0,0.07322917873757452,0.31731936180919396,3.3135460043121427,28.172311570722613,54.88381199502125,9.966413175942632,2.3322739473206004,11979635.0,24427812.0,31.80317799055098,64.85022407252944,9.67113889947723,14.301272329923531,18.05570416329393,22.58951431083818,35.38237029646708,21.15989147318727,33880140.0,89.94398262052096,40.56151246946893,331548414.3020596,3787905.0,10.056016976723905
Poland,1989,19.5475431700095,17.45461239470247,20012.0,33911.0,80241.0,399922.0,4743405.0,23509493.0,33425460.0,36528437.0,0.05271606445312499,0.089329833984375,0.21137573242187,1.05349243164062,12.49529541015624,61.92978499268031,88.05087825877096,96.22488403320314,0.05171606445312499,0.0771198055597429,0.10187539279919,0.27584644949718,2.54173665610206,19.787636988269668,39.076426299171416,52.480048634367414,1090246.0,2839222.0,5549556.0,2.87197631835937,7.479208984374989,14.61889404296875,9.41,31.7,0.2689247240566751,19632.208805031732,55624.12896938029,123755.06170025097,575935.4145673829,9648820.978098137,150233791.07433432,445020267.0517075,796889155.2619796,37941517.0,37927618.0,37881288.0,37561607.0,33218124.0,14452036.0,4536069.0,1433092.0,99.94728347216994,99.91067008918424,99.78862547923188,98.94650713357726,87.50470509235811,38.07021577028681,11.949120911331047,3.7751166450645335,13899.0,46330.0,319681.0,4343483.0,18766088.0,9915967.0,3102977.0,0.0366133829857064,0.12204460995235465,0.8421183456546232,11.441802041219152,49.4344893220713,26.12109485895576,8.174004266266515,4709494.0,28682055.0,12.405965576171866,75.55558284861472,9.24218254230486,13.82642543716392,17.89525023064057,22.97762380827084,36.05851798161975,21.59915353365715,26136290.0,68.84941268617038,23.36782246385647,192495984.6178929,11825239.0,31.150586690014514
Poland,1992,15.007892081216266,13.010381732174457,85786.0,85786.0,287035.0,1818927.0,11796372.0,30668279.0,36250573.0,37689560.0,0.22361156605826998,0.22361156605826998,0.74819552718286,4.7412763184151,30.748813597273887,79.94094839338585,94.49193840789447,98.24285170549804,0.004108632500672186,0.10808370629111,0.21486054276091002,1.01725896701224,7.79557023376604,33.49350818474362,52.01787367334999,63.23157844334132,1492871.0,3255423.0,6038619.0,3.89136737516032,8.48569426257654,15.74046250651454,6.87,25.1,0.2929856291374623,1576.22209081165,78783.25900928104,263770.826045402,2146418.1344771856,29906666.052331254,256986758.93225574,598678915.0957397,970318087.7138898,38277881.0,38277881.0,38076632.0,36544740.0,26567295.0,7695388.0,2113094.0,674107.0,99.77638738236362,99.77638738236362,99.2518050998618,95.25872487632634,69.2511875885066,20.059052227723694,5.508060530292894,1.75714954464598,0.0,201249.0,1531892.0,9977445.0,18871907.0,5582294.0,1438987.0,0.0,0.5245822825018265,3.993080223535461,26.007537287819748,49.1921353607829,14.550991697430801,3.7509109856469145,11710586.0,24454201.0,30.525202031215617,63.74312481062058,8.68143879954809,13.208518575226769,17.34242231766421,22.75758783960069,38.01003246796025,23.21754287851251,32415405.0,84.49506503277377,37.31246297588996,310623110.2888411,5948262.0,15.504935959328392
Poland,1993,8.782534794142109,7.86124276777523,6193.0,53134.0,1151543.0,9429513.0,26595175.0,37386807.0,38461023.0,38461023.0,0.016102294921875,0.13814819335936998,2.99402221679687,24.51681640624999,69.14769064514661,97.20602748348846,99.99900000000001,99.99900000000001,0.0063856054088585225,0.02848292846239907,0.42517516024906,5.5939512945312995,24.63660947982079,56.42427757092789,99.998,99.998,1041233.0,3214581.0,6190613.0,2.70721435546874,8.35793945312499,16.0956494140625,4.11,14.76,0.2669889851729618,2455.9937495711442,20814.377119915724,523290.7299137433,11833318.368910305,94755868.89400552,434031432.1521414,1153819163.1552,1538425550.8736,38455215.0,38408274.0,37309865.0,29031895.0,11866233.0,1074601.0,385.0,385.0,99.98389814538251,99.86185113139904,97.00597804427753,75.48318303895687,30.852310451037052,2.7939720771532857,0.001001003395403517,0.001001003395403517,46941.0,1098409.0,8277970.0,17165662.0,10791632.0,1074216.0,0.0,0.12204701398347143,2.8558730871215117,21.522795005320656,44.63087258791982,28.058338373883764,2.792971073757882,0.0,26542041.0,11865848.0,69.00954245178724,30.8513093548534,9.184821486466639,13.74436534787437,17.938864899306118,23.2112332987403,35.920714967612525,20.9952339249545,37818888.0,98.32944126226946,59.665383670687675,497974782.26916385,642520.0,1.6705576665316049
Poland,1995,12.342888860874952,10.336418533866368,287492.0,575125.0,1831656.0,6271154.0,18428880.0,33963355.0,37244056.0,38015678.0,0.74489410468508,1.49015389790136,4.74583725185434,16.248618851293138,47.7494010251483,87.99936955206566,96.4996955366378,98.49897566076712,0.31360791574588,0.65753445799647,1.56041464930017,4.99633745465459,16.99981566310783,44.7605129479052,60.923176446975006,70.11386042148912,3280280.0,5401195.0,8007030.0,8.49923674824451,13.99454558815506,20.7462887895232,4.41,21.3,0.3464472110732786,121036.96880996406,482173.280734792,1927174.4086051444,10605849.873834545,65610785.15180154,345506381.54067504,705398961.9373941,1082417721.0958607,38307506.0,38019873.0,36763342.0,32323844.0,20166118.0,4631643.0,1350942.0,579320.0,99.25510554502426,98.50984575773265,95.25416221034654,83.75138146140077,52.250599935255856,12.00063023711,3.5003033294625383,1.501023526416558,287633.0,1256531.0,4439498.0,12157726.0,15534475.0,3280701.0,771622.0,0.745259787291607,3.2556835473861145,11.502780748945757,31.500781526144916,40.24996969814586,8.500326907647462,1.99927980304598,17853755.0,18815176.0,46.259247127246944,48.7502945114895,6.78702419833914,12.21148508445043,16.77526049733967,22.60568741220629,41.620542807664435,26.561149680839417,34927743.0,90.4981074182458,48.24989954622606,404098436.4976347,3667255.0,9.501891929104387
Poland,1996,6.143578295889855,5.020995033349515,76929.0,934867.0,7508464.0,21895427.0,34436881.0,38047763.0,38424879.0,38523872.0,0.19917114257812,2.42040649414062,19.439707031249988,56.688115234375005,89.15842651367186,98.50714233398436,99.48350952148436,99.73980590820314,0.07294728491645391,0.46708500285707005,4.20579500271917,18.74144385073187,44.84512363509044,70.32316859100804,79.92058790357704,84.84909909156329,1220060.0,3280055.0,6263983.0,3.1587841796875,8.49218994140625,16.2176953125,2.62,10.28,0.326554204897728,28175.42923108535,342776.41546424804,5198277.834533638,39813205.38936909,173211464.79774782,543237616.6462947,926064707.3415852,1310897198.9916818,38547441.0,37689503.0,31115906.0,16728943.0,4187489.0,576607.0,199491.0,100498.0,99.80082781932754,97.57959288397456,80.56029392841877,43.31188573431748,10.841572302667979,1.4928580064865784,0.5164899777006071,0.2601932406923401,857938.0,6573597.0,14386963.0,12541454.0,3610882.0,377116.0,98993.0,2.221234935352991,17.01929895555578,37.24840819410129,32.4703134316495,9.3487142961814,0.9763680287859712,0.25629673700826705,33502014.0,3987998.0,86.73802001953123,10.325083007812509,8.22824040625161,12.37810713924388,16.39899671157828,21.921126929429327,41.07352881349687,26.48111001547777,38160898.0,98.80005249023438,72.54303478539403,608018596.5748427,463472.0,1.1999470800429883
