Entity,Year,Average monthly precipitation,Precipitation weighted by Population,Precipitation weighted by Area
Morocco,1927,2.295571756,4.330431868,2.241479581
Morocco,1928,1.861651719,3.508456795,1.811062862
Morocco,1929,1.396378927,2.689813797,1.358515406
Morocco,1930,2.105579218,3.641655649,2.069543761
Morocco,1931,1.406528403,2.907353093,1.370089805
Morocco,1932,1.693131543,3.346641917,1.649662355
Morocco,1933,2.400937963,4.755835596,2.340467942
Morocco,1934,1.863116595,3.424840485,1.821991985
Morocco,1935,1.227062786,2.430154605,1.196421594
Morocco,1936,2.417724211,4.902292315,2.363242323
Morocco,1937,1.800590432,3.699767234,1.752243708
Morocco,1938,1.939839311,3.666527514,1.899592742
Morocco,1939,1.910358738,3.987593503,1.861336431
Morocco,1940,2.000381172,4.231281418,1.94778693
Morocco,1941,2.074790735,4.094890241,2.020918416
Morocco,1942,2.265979081,4.588056572,2.208454113
Morocco,1943,2.050108377,3.468980424,2.004921651
Morocco,1944,1.553505224,2.831450269,1.52411767
Morocco,1945,1.18468984,2.42537411,1.15573491
Morocco,1946,1.746771296,3.397965556,1.706856686
Morocco,1947,1.736038866,3.632850484,1.693366254
Morocco,1948,1.600852017,3.117976146,1.557843969
Morocco,1949,2.216491029,3.875354948,2.166876048
Morocco,1950,1.873942451,2.879250304,1.836888149
Morocco,1951,2.024764565,3.66808259,1.984549581
Morocco,1952,1.57988042,2.916744846,1.545561559
Morocco,1953,2.097716743,3.178063177,2.062677606
Morocco,1954,2.121999249,3.474470863,2.079612645
Morocco,1955,2.095870701,4.336258344,2.038065233
Morocco,1956,2.285276543,4.313702177,2.237751351
Morocco,1957,2.26439462,4.041602712,2.219850502
Morocco,1958,1.529697306,3.020893863,1.487387752
Morocco,1959,1.567828857,2.979498031,1.528488822
Morocco,1960,2.237589684,4.820750123,2.173247886
Morocco,1961,1.35293722,2.812760705,1.31556221
Morocco,1962,2.342642002,4.457155326,2.285938369
Morocco,1963,3.277668174,6.01817867,3.192908029
Morocco,1964,1.800313899,3.52283008,1.754155548
Morocco,1965,2.12921525,3.901691085,2.080131442
Morocco,1966,1.372029151,2.570675916,1.340647197
Morocco,1967,2.194854254,3.707052168,2.149936288
Morocco,1968,2.215803442,4.261781749,2.160781378
Morocco,1969,2.730145741,5.191837994,2.665674739
Morocco,1970,1.867739161,3.625925779,1.823200004
Morocco,1971,2.345097165,4.856706823,2.283411751
Morocco,1972,1.998370696,3.880077066,1.950421049
Morocco,1973,1.546311665,3.027216614,1.504609125
Morocco,1974,1.518333337,2.984757578,1.480388945
Morocco,1975,1.55955904,3.15734057,1.512494923
Morocco,1976,2.205467115,4.4026731,2.149258102
Morocco,1977,1.689757096,3.463130414,1.64498569
Morocco,1978,1.655878176,3.508920754,1.614326487
Morocco,1979,1.969166662,3.576733587,1.925695941
Morocco,1980,1.62448804,3.076250999,1.58629994
Morocco,1981,1.036939467,1.97527469,1.0125271
Morocco,1982,1.761259351,3.49707726,1.718744174
Morocco,1983,1.31209641,2.847585921,1.27617175
Morocco,1984,1.303893873,2.745072024,1.271525579
Morocco,1985,1.624039619,2.839077854,1.589460913
Morocco,1986,1.607387889,3.052111485,1.569955153
Morocco,1987,1.968232445,3.658374835,1.927705737
Morocco,1988,1.969644992,3.227855484,1.937803663
Morocco,1989,2.218366964,4.046786171,2.172908562
Morocco,1990,1.623378174,3.075078619,1.584257423
Morocco,1991,1.971517197,3.541851244,1.933096715
Morocco,1992,1.322178625,2.555889292,1.285256057
Morocco,1993,1.642604634,3.071967196,1.604013404
Morocco,1994,1.395511952,2.418130467,1.362397364
Morocco,1995,1.703366961,2.905976107,1.67011799
Morocco,1996,3.123116589,6.332211976,3.05151798
Morocco,1997,2.040437225,4.060306944,1.989443591
Morocco,1998,1.260048582,2.336122468,1.232527287
Morocco,1999,1.581894619,2.969452217,1.547229542
Morocco,2000,1.418124069,2.963241144,1.379006978
Morocco,2001,1.252817645,2.526273885,1.221353833
Morocco,2002,2.068665915,4.17185186,2.021725606
Morocco,2003,2.028471598,3.895181507,1.980574822
Morocco,2004,1.672402835,3.072501292,1.63549015
Morocco,2005,1.504547833,2.57864024,1.479484172
Morocco,2006,1.916117344,3.524747925,1.875117485
Morocco,2007,1.689379669,3.005912817,1.650804414
Morocco,2008,2.074536622,4.054661291,2.016706997
Morocco,2009,2.136625565,4.157433086,2.084741479
Morocco,2010,2.583400583,5.237426073,2.520082382
Morocco,2011,2.052137519,3.866804051,2.002601185
Morocco,2012,1.632152467,3.024145507,1.594837927
Morocco,2013,1.576106123,3.242890834,1.534612661
Morocco,2014,2.103195059,3.719117864,2.063039741
Mozambique,1900,7.935610907,8.360079131,7.978741396
Mozambique,1901,9.728715561,10.37344034,9.718554003
Mozambique,1902,7.096475547,7.362143717,7.144507304
Mozambique,1903,6.118358412,6.176552655,6.155037016
Mozambique,1904,10.35533207,11.04138863,10.42025648
Mozambique,1905,6.931506908,7.068006622,6.961971202
Mozambique,1906,8.005538829,8.459296147,8.030226199
Mozambique,1907,10.47922307,10.75735632,10.48657242
Mozambique,1908,8.419705525,9.333506195,8.482396203
Mozambique,1909,7.871920419,7.832120565,7.868038114
Mozambique,1910,8.451099636,8.803059363,8.472779605
Mozambique,1911,8.3712312,9.167779787,8.392540511
Mozambique,1912,6.457011275,6.884951221,6.492597753
Mozambique,1913,8.09936403,8.614169634,8.140639227
Mozambique,1914,8.64854636,8.925249979,8.666544186
Mozambique,1915,7.726394108,7.7293949,7.732491577
Mozambique,1916,9.240930446,9.776207264,9.311205114
Mozambique,1917,8.118618421,8.528006692,8.112494932
Mozambique,1918,9.958915992,10.17273542,9.937579143
Mozambique,1919,6.972666016,7.280591809,6.999202859
Mozambique,1920,9.550886616,10.74880325,9.585756573
Mozambique,1921,8.652966815,8.88563216,8.684380567
Mozambique,1922,6.123085832,6.590689344,6.17567001
Mozambique,1923,9.362803871,9.722662928,9.380211907
Mozambique,1924,7.19097429,7.739481205,7.20951741
Mozambique,1925,10.6814317,11.14123552,10.70514807
Mozambique,1926,9.086992454,9.585761146,9.117976035
Mozambique,1927,8.173934838,9.043000793,8.213944545
Mozambique,1928,7.648593393,7.75255992,7.670124716
Mozambique,1929,8.779940456,9.565872046,8.805181272
Mozambique,1930,7.436334564,7.384806951,7.436913001
Mozambique,1931,8.668793858,9.409996569,8.726463045
Mozambique,1932,7.840303863,7.94713728,7.857865955
Mozambique,1933,7.339483082,7.650443174,7.359975476
Mozambique,1934,9.243615279,9.82863472,9.287958195
Mozambique,1935,7.291538198,8.213683194,7.334740678
Mozambique,1936,9.29808896,9.948403875,9.330404475
Mozambique,1937,7.954125939,8.384829136,7.994735802
Mozambique,1938,7.678007512,8.075523394,7.70249125
Mozambique,1939,9.634464275,10.45829827,9.655178143
Mozambique,1940,8.063101529,8.559767328,8.097706578
Mozambique,1941,6.630325815,6.661500273,6.672732838
Mozambique,1942,8.046679195,8.635836267,8.069487029
Mozambique,1943,8.042885342,8.511494003,8.061973108
Mozambique,1944,8.036801381,8.500057359,8.074185012
Mozambique,1945,8.159072671,8.490529758,8.201743494
Mozambique,1946,9.156140362,10.20786453,9.199216206
Mozambique,1947,8.663270664,9.010652366,8.720427666
Mozambique,1948,8.159060173,8.784188093,8.200249021
Mozambique,1949,6.897772564,7.443857951,6.907340494
Mozambique,1950,9.318906662,9.995451305,9.366024066
Mozambique,1951,7.530479338,7.78578667,7.567649189
Mozambique,1952,9.39624687,10.34352788,9.427561977
Mozambique,1953,8.729016272,9.041058298,8.751560224
Mozambique,1954,7.868480585,8.442543832,7.887607105
Mozambique,1955,9.040968027,9.627637425,9.066508649
Mozambique,1956,10.25592415,10.64116376,10.31799955
Mozambique,1957,7.735736189,8.141599577,7.772407931
Mozambique,1958,8.684414172,9.11544094,8.706510769
Mozambique,1959,7.852637852,8.010619006,7.878771921
Mozambique,1960,7.547750614,7.8752294,7.564764456
Mozambique,1961,8.766290744,8.976898484,8.815521947
Mozambique,1962,10.0251817,10.43350591,10.04903219
Mozambique,1963,9.606782546,10.16299047,9.669766306
Mozambique,1964,7.115548243,7.455726435,7.144958656
Mozambique,1965,8.469260646,9.337881929,8.534456534
Mozambique,1966,7.610106519,8.213978084,7.616009884
Mozambique,1967,9.092324571,9.370455898,9.11935974
Mozambique,1968,7.642879076,8.12079303,7.684154173
Mozambique,1969,8.792111526,9.127957702,8.814218676
Mozambique,1970,7.0692481,7.828222601,7.125062022
Mozambique,1971,8.241820164,9.07190492,8.281198591
Mozambique,1972,8.245144113,8.324733679,8.259244834
Mozambique,1973,7.769815149,8.278255174,7.784688559
Mozambique,1974,10.41640977,10.6441014,10.45730115
Mozambique,1975,7.817252476,8.009112368,7.82740447
Mozambique,1976,9.273612143,9.641744118,9.301155682
Mozambique,1977,8.044364045,8.399909071,8.043223568
Mozambique,1978,10.20922932,10.5852159,10.23457308
Mozambique,1979,7.856600893,8.431659248,7.90900159
Mozambique,1980,7.998759403,8.229170938,8.045528456
Mozambique,1981,8.078941096,8.491232293,8.075656842
Mozambique,1982,8.132459282,8.80873346,8.184861128
Mozambique,1983,6.975344629,7.400477436,7.015340642
Mozambique,1984,8.446857759,9.060853805,8.477770706
Mozambique,1985,8.975463697,9.641639216,9.00593592
Mozambique,1986,8.721939218,9.526432122,8.776806631
Mozambique,1987,6.595955501,7.005676518,6.621611421
Mozambique,1988,8.244981212,9.253471358,8.285617109
Mozambique,1989,9.448129717,10.34060979,9.49881892
Mozambique,1990,6.825742498,7.092223039,6.852448711
Mozambique,1991,7.935629693,8.48568618,7.990384829
Mozambique,1992,5.924517547,6.081973031,5.959424111
Mozambique,1993,7.989924835,8.575969047,8.026118475
Mozambique,1994,7.242017559,7.645002814,7.272682374
Mozambique,1995,7.565736201,7.982766705,7.605204796
Mozambique,1996,8.527841477,9.443711394,8.556723061
Mozambique,1997,8.410604653,8.676468822,8.436146512
Mozambique,1998,7.189812027,7.538741128,7.215213361
Mozambique,1999,9.19667921,9.527756617,9.241538123
Mozambique,2000,9.136011872,9.403739625,9.12390725
Mozambique,2001,7.621723066,7.998422188,7.649445503
Mozambique,2002,7.270563902,7.65382008,7.343986032
Mozambique,2003,8.138900384,8.802624911,8.200496462
Mozambique,2004,8.059505018,8.987230868,8.10916012
Mozambique,2005,5.768386609,6.12570702,5.793319243
Mozambique,2006,7.409483089,7.72612137,7.453322283
Mozambique,2007,8.272384087,9.039308734,8.317246751
Mozambique,2008,6.771826453,7.202602741,6.810669162
Mozambique,2009,7.120921048,7.753744176,7.163487842
Mozambique,2010,7.639091484,8.120676315,7.682548402
Mozambique,2011,7.149379698,7.712996072,7.19918866
Mozambique,2012,7.439793236,8.448205267,7.489507714
Mozambique,2013,7.831494373,8.466063877,7.873616316
Mozambique,2014,8.129564532,8.704890185,8.16293428
Myanmar,1900,16.06520925,15.98080317,16.11785853
Myanmar,1901,17.41560936,16.89354077,17.48042885
Myanmar,1902,16.41344354,15.8293183,16.43622657
Myanmar,1903,18.01772022,17.09356043,18.06173329
Myanmar,1904,19.08221358,18.61425119,19.1478392
Myanmar,1905,18.69907856,18.66015618,18.75482235
Myanmar,1906,16.97369678,15.97608023,17.00795102
Myanmar,1907,17.28603892,16.99062011,17.35392509
Myanmar,1908,18.70945661,18.41241165,18.7735574
Myanmar,1909,18.66143172,18.4115531,18.74658284
Myanmar,1910,18.53196404,18.02073653,18.57582401
Myanmar,1911,18.33659324,18.08327253,18.37797881
Myanmar,1912,17.77428411,17.03018503,17.81673257
Myanmar,1913,18.68213651,18.67895319,18.72570652
Myanmar,1914,18.0524192,18.33897785,18.12341768
Myanmar,1915,18.82480541,18.59611897,18.85830875
Myanmar,1916,18.18417024,17.8351275,18.23771981
Myanmar,1917,17.11758816,16.76426313,17.17092035
Myanmar,1918,19.67784497,18.08194615,19.70592714
Myanmar,1919,17.16517985,17.40102498,17.22991438
Myanmar,1920,16.78208884,16.58739324,16.84365342
Myanmar,1921,18.36450442,17.64843191,18.39183488
Myanmar,1922,17.91145378,17.78442899,17.95726254
Myanmar,1923,19.83219892,20.46653077,19.91625786
Myanmar,1924,18.61074524,18.53375941,18.67309114
Myanmar,1925,17.05824524,16.89787664,17.10105481
Myanmar,1926,17.83104618,17.25059696,17.87388832
Myanmar,1927,18.20502935,17.92558,18.23104678
Myanmar,1928,18.00479443,18.14545269,18.05646562
Myanmar,1929,18.78076731,18.04682287,18.82057024
Myanmar,1930,17.46450432,17.71356187,17.51203097
Myanmar,1931,18.17196039,18.3061359,18.20661816
Myanmar,1932,17.54645005,16.36351197,17.56786166
Myanmar,1933,16.70962556,16.57975773,16.76325461
Myanmar,1934,17.46572686,15.78044248,17.47877451
Myanmar,1935,17.41948606,17.14292965,17.47464266
Myanmar,1936,17.19447138,17.79408063,17.24012449
Myanmar,1937,18.49505502,18.90834334,18.57527599
Myanmar,1938,20.38112331,20.05902678,20.42073709
Myanmar,1939,19.14134365,19.42475462,19.19595214
Myanmar,1940,17.84780473,18.09174032,17.90475297
Myanmar,1941,19.76366364,19.32868391,19.80811582
Myanmar,1942,19.36607569,19.05761995,19.41940702
Myanmar,1943,17.17617476,16.79647344,17.23254734
Myanmar,1944,18.06494124,17.53120547,18.10138106
Myanmar,1945,17.92873716,17.7714569,17.97885304
Myanmar,1946,18.04879593,17.86640706,18.08977048
Myanmar,1947,20.3395411,19.88592075,20.3766296
Myanmar,1948,19.17909693,18.29898159,19.22172828
Myanmar,1949,15.89783414,11.62567185,15.88746809
Myanmar,1950,15.76104619,12.46957041,15.77883758
Myanmar,1951,17.32411159,16.07403272,17.37748768
Myanmar,1952,18.3084618,18.98270363,18.38448549
Myanmar,1953,18.19292581,18.03956084,18.25243283
Myanmar,1954,16.90640968,15.50577232,16.92076424
Myanmar,1955,17.8314978,17.10292361,17.85930873
Myanmar,1956,18.37773501,17.21854296,18.42034554
Myanmar,1957,15.38450078,14.57873115,15.40380799
Myanmar,1958,15.66142063,14.69737736,15.69208432
Myanmar,1959,19.42623714,19.08432181,19.46206423
Myanmar,1960,16.38162624,16.05787608,16.43542997
Myanmar,1961,18.75521293,18.65949986,18.83497309
Myanmar,1962,15.87334806,14.80103937,15.91777556
Myanmar,1963,18.43225767,18.34515954,18.49103704
Myanmar,1964,17.5232636,17.3807067,17.57592843
Myanmar,1965,19.72006241,19.91103992,19.79573287
Myanmar,1966,17.82157495,16.65365675,17.83860795
Myanmar,1967,17.5920888,17.46913712,17.64628745
Myanmar,1968,18.0375183,17.23881497,18.08420515
Myanmar,1969,18.24283038,18.09130794,18.30780082
Myanmar,1970,18.85634362,18.91551032,18.91665647
Myanmar,1971,17.74042948,17.12292879,17.79146757
Myanmar,1972,15.32291481,14.78589979,15.38027971
Myanmar,1973,19.73084435,19.19512772,19.76283916
Myanmar,1974,19.46542211,20.12796854,19.52067402
Myanmar,1975,17.03917399,16.0125777,17.05227108
Myanmar,1976,16.275837,14.22259488,16.2661694
Myanmar,1977,18.82566439,16.66046613,18.79586617
Myanmar,1978,17.20777531,16.53539645,17.23549148
Myanmar,1979,15.90759545,14.04574066,15.89927362
Myanmar,1980,19.46829655,18.18720545,19.45358461
Myanmar,1981,17.26274593,15.0293074,17.24249386
Myanmar,1982,16.55812407,14.89328601,16.60022154
Myanmar,1983,17.81812041,16.39698498,17.82901321
Myanmar,1984,12.95879221,9.361476799,12.97326347
Myanmar,1985,15.61982011,12.71245886,15.64690897
Myanmar,1986,13.41075622,9.604690937,13.41255002
Myanmar,1987,14.61636564,11.72791611,14.62544765
Myanmar,1988,17.58813503,15.86004181,17.60893328
Myanmar,1989,15.87103893,13.01769061,15.87489021
Myanmar,1990,16.85187226,14.36257453,16.85328396
Myanmar,1991,17.88765416,16.62517682,17.91275888
Myanmar,1992,16.62149778,16.00215131,16.65705758
Myanmar,1993,16.63127022,15.87367914,16.66325739
Myanmar,1994,21.51296629,22.96400241,21.62490341
Myanmar,1995,17.59196031,17.1192944,17.63178087
Myanmar,1996,18.21483849,19.00849608,18.28206795
Myanmar,1997,16.80049918,16.49617368,16.84515702
Myanmar,1998,16.86296616,15.57364758,16.88096838
Myanmar,1999,16.85649047,16.41693478,16.89968015
Myanmar,2000,16.12596548,15.10577745,16.14263534
Myanmar,2001,18.09010643,17.65895386,18.11547016
Myanmar,2002,17.71913363,18.48566871,17.76857693
Myanmar,2003,16.43028261,16.21792828,16.49049427
Myanmar,2004,17.94453379,16.3563886,17.96711944
Myanmar,2005,16.25412258,15.36330298,16.30990754
Myanmar,2006,17.74633624,17.74784704,17.82119384
Myanmar,2007,18.73724303,18.17578482,18.78512251
Myanmar,2008,18.81310944,18.60688631,18.86488258
Myanmar,2009,16.78871514,17.16804637,16.8576079
Myanmar,2010,18.42674742,17.57230959,18.44506377
Myanmar,2011,18.99721364,19.84801502,19.08632696
Myanmar,2012,18.32872618,18.43136862,18.39764627
Myanmar,2013,18.87816079,18.49626134,18.93428901
Myanmar,2014,15.2379772,15.75588747,15.30451792
Namibia,1900,2.446226528,3.232085113,2.465371848
Namibia,1901,2.350302235,3.109886201,2.375317434
Namibia,1902,2.222083334,3.280672013,2.251012996
Namibia,1903,1.859298702,2.623860361,1.876947294
Namibia,1904,3.084903179,3.613978109,3.111692644
Namibia,1905,2.27549002,2.86307489,2.291066563
Namibia,1906,2.435375584,3.463328408,2.461744826
Namibia,1907,3.259964776,4.471525141,3.291332552
Namibia,1908,1.99566608,2.976661175,2.020609309
Namibia,1909,4.38928991,5.691592108,4.431191405
Namibia,1910,2.488324539,3.209330221,2.511353756
Namibia,1911,1.667077463,2.266557234,1.681371447
Namibia,1912,2.93283158,3.925694623,2.962985365
Namibia,1913,1.87164319,2.69011819,1.891323682
Namibia,1914,2.172036378,3.038857333,2.192066885
Namibia,1915,2.213042834,2.75355738,2.22825751
Namibia,1916,2.432318068,3.579211094,2.460782915
Namibia,1917,3.0874061,4.220107227,3.109558141
Namibia,1918,2.893119132,3.660859232,2.912462117
Namibia,1919,1.819375004,2.558341256,1.834241102
Namibia,1920,2.138104458,2.776550473,2.150282801
Namibia,1921,3.19871184,4.262411621,3.227200332
Namibia,1922,1.33968897,1.919151666,1.354202198
Namibia,1923,3.434991193,4.427989774,3.45659931
Namibia,1924,1.66830692,2.580227241,1.686900609
Namibia,1925,3.672338618,4.651376623,3.699744576
Namibia,1926,2.191989439,3.108426028,2.218412314
Namibia,1927,1.77485329,2.407490626,1.790672175
Namibia,1928,1.988967136,2.573164394,2.001208069
Namibia,1929,1.741255867,2.170023195,1.755666742
Namibia,1930,1.400592721,1.759191723,1.415677283
Namibia,1931,2.191836858,2.878489389,2.211974639
Namibia,1932,1.573022302,1.989721648,1.58622461
Namibia,1933,1.579307512,2.0924926,1.594249922
Namibia,1934,5.286836867,6.324613081,5.321889692
Namibia,1935,1.846197188,2.285633465,1.860692345
Namibia,1936,2.126728285,3.079842563,2.146459837
Namibia,1937,2.952329815,4.455365554,2.979871376
Namibia,1938,2.793327462,3.89410706,2.817325882
Namibia,1939,2.640892017,3.113299173,2.661095124
Namibia,1940,2.265651407,3.374867321,2.286134469
Namibia,1941,1.387925472,1.80053998,1.400450003
Namibia,1942,3.155686624,4.657818198,3.179824128
Namibia,1943,2.349242956,3.148157311,2.369519187
Namibia,1944,2.579762327,3.97710221,2.616401722
Namibia,1945,2.347095065,3.192021479,2.377411008
Namibia,1946,1.218788149,1.607005298,1.232769686
Namibia,1947,2.429075706,3.749201764,2.460529536
Namibia,1948,1.993767612,2.793512956,2.012006851
Namibia,1949,2.08737383,2.84562158,2.104950472
Namibia,1950,4.552497067,6.298114492,4.591232865
Namibia,1951,2.487159617,3.572281197,2.518933406
Namibia,1952,2.035399054,2.410822937,2.052870659
Namibia,1953,2.896314542,3.537699279,2.91869958
Namibia,1954,3.335466551,4.861939465,3.367314244
Namibia,1955,2.628967139,3.152011901,2.649590727
Namibia,1956,2.99504695,3.915884538,3.015333518
Namibia,1957,2.957881457,4.054046448,2.987294459
Namibia,1958,2.117811032,3.072160149,2.14556142
Namibia,1959,1.591678405,2.232392614,1.608407915
Namibia,1960,2.116379105,2.542013546,2.136738524
Namibia,1961,2.173802819,2.762160227,2.19199634
Namibia,1962,1.550713031,2.200108256,1.566625665
Namibia,1963,3.640595664,5.036032762,3.670293676
Namibia,1964,1.15130282,1.810133032,1.165324278
Namibia,1965,1.916012317,2.6460054,1.93201413
Namibia,1966,2.642315146,3.463926477,2.667079261
