Entity,Year,Oil production (Etemad & Luciana)
Nigeria,2005,1551.093113
Nigeria,2006,1439.892985
Nigeria,2007,1387.129135
Nigeria,2008,1278.711772
Nigeria,2009,1304.249203
Nigeria,2010,1450.006284
Nigeria,2011,1506.066114
Nigeria,2012,1488.175295
Nigeria,2013,1398.188173
Nigeria,2014,1431.107531
North Korea,1986,0.363008082
North Korea,1987,0.363008082
North Korea,1988,0.233525314
North Korea,1989,0.287047059
North Korea,1990,0.36584984
North Korea,1991,0.436899692
North Korea,1992,0.508633451
North Korea,1993,0.54358354
North Korea,1994,0.39633094
North Korea,1995,0.364900622
North Korea,1996,0.184967802
North Korea,1997,0.149793675
North Korea,1998,0.469898282
North Korea,1999,0.325900144
North Korea,2000,0.394349963
North Korea,2001,0.082605549
North Korea,2002,0.083354311
North Korea,2003,0.081638643
North Korea,2004,0.083112584
North Korea,2005,0.071167767
North Korea,2006,0.054824709
North Korea,2007,0.069587702
North Korea,2008,0.072688874
North Korea,2009,0.053126729
North Korea,2010,0.051411062
North Korea,2011,0.051411062
North Korea,2012,0.051411062
North Korea,2013,0.051411062
North Korea,2014,0.051411062
Norway,1971,3.407590034
Norway,1972,18.91038019
Norway,1973,18.42192018
Norway,1974,19.8407802
Norway,1975,107.8798811
Norway,1976,160.4823716
Norway,1977,157.6330216
Norway,1978,197.2099119
Norway,1979,218.8649722
Norway,1980,311.7343917
Norway,1981,302.934964
Norway,1982,314.6799153
Norway,1983,391.559498
Norway,1984,445.5411127
Norway,1985,487.4275677
Norway,1986,536.673634
Norway,1987,622.73084
Norway,1988,707.0630634
Norway,1989,925.3571548
Norway,1990,1016.766199
Norway,1991,1156.852646
Norway,1992,1311.762947
Norway,1993,1405.930066
Norway,1994,1592.122642
Norway,1995,1715.628544
Norway,1996,1910.752525
Norway,1997,1939.47684
Norway,1998,1855.159456
Norway,1999,1855.892435
Norway,2000,1977.798427
Norway,2001,2018.110377
Norway,2002,1970.296209
Norway,2003,1929.657982
Norway,2004,1884.632575
Norway,2005,1755.88281
Norway,2006,1642.642129
Norway,2007,1512.200922
Norway,2008,1452.667095
Norway,2009,1387.011043
Norway,2010,1264.311045
Norway,2011,1204.218453
Norway,2012,1133.000189
Norway,2013,1087.800509
Norway,2014,1122.779352
Oman,1967,33.22691033
Oman,1968,139.6995614
Oman,1969,190.3598419
Oman,1970,192.8602919
Oman,1971,170.7865517
Oman,1972,163.4712816
Oman,1973,170.1469017
Oman,1974,168.2395817
Oman,1975,197.8960819
Oman,1976,212.7127021
Oman,1977,197.3378419
Oman,1978,182.5444818
Oman,1979,171.2168617
Oman,1980,167.4396961
Oman,1981,189.2540227
Oman,1982,192.2019047
Oman,1983,222.2703008
Oman,1984,245.8533566
Oman,1985,295.9673501
Oman,1986,331.7813569
Oman,1987,346.0334878
Oman,1988,366.5349987
Oman,1989,383.0564976
Oman,1990,408.8691308
Oman,1991,416.5166442
Oman,1992,438.9108368
Oman,1993,459.620144
Oman,1994,480.0213385
Oman,1995,506.4897635
Oman,1996,525.3648454
Oman,1997,535.1546376
Oman,1998,532.755722
Oman,1999,538.5985715
Oman,2000,573.0924636
Oman,2001,539.7498904
Oman,2002,530.3147991
Oman,2003,485.2271448
Oman,2004,444.7158945
Oman,2005,460.198884
Oman,2006,438.562014
Oman,2007,421.4372959
Oman,2008,447.9010809
Oman,2009,482.7971526
Oman,2010,512.8454972
Oman,2011,525.2459986
Oman,2012,544.6350378
Oman,2013,557.2248699
Oman,2014,560.6009612
Pakistan,1947,0.581500006
Pakistan,1948,0.755950007
Pakistan,1949,1.465380014
Pakistan,1950,2.03525002
Pakistan,1951,2.151550021
Pakistan,1952,2.523710025
Pakistan,1953,2.814460028
Pakistan,1954,3.09358003
Pakistan,1955,3.291290032
Pakistan,1956,3.372700033
Pakistan,1957,3.500630034
Pakistan,1958,3.616930036
Pakistan,1959,3.709970037
Pakistan,1960,4.198430041
Pakistan,1961,4.500810044
Pakistan,1962,5.314910052
Pakistan,1963,5.547510055
Pakistan,1964,6.361610063
Pakistan,1965,6.222050061
Pakistan,1966,6.012710059
Pakistan,1967,5.838260057
Pakistan,1968,6.024340059
Pakistan,1969,6.198790061
Pakistan,1970,5.268390052
Pakistan,1971,4.663630046
Pakistan,1972,4.500810044
Pakistan,1973,4.337990043
Pakistan,1974,3.756490037
Pakistan,1975,3.03543003
Pakistan,1976,3.151730031
Pakistan,1977,5.547510055
Pakistan,1978,5.477730054
Pakistan,1979,5.768480057
Pakistan,1980,6.603255621
Pakistan,1981,6.603255621
Pakistan,1982,7.78240841
Pakistan,1983,8.371984805
Pakistan,1984,10.73029038
Pakistan,1985,21.34266549
Pakistan,1986,24.82664338
Pakistan,1987,24.80370886
Pakistan,1988,26.61600184
Pakistan,1989,28.31766671
Pakistan,1990,36.57643516
Pakistan,1991,37.34438789
Pakistan,1992,37.54108827
Pakistan,1993,36.87764385
Pakistan,1994,33.98964515
Pakistan,1995,36.522937
Pakistan,1996,33.97363225
Pakistan,1997,35.11537642
Pakistan,1998,34.10307965
Pakistan,1999,33.35339199
Pakistan,2000,33.46600108
Pakistan,2001,37.36407385
Pakistan,2002,40.05036078
Pakistan,2003,37.92756149
Pakistan,2004,39.26083544
Pakistan,2005,40.16558169
Pakistan,2006,40.83206833
Pakistan,2007,40.49618666
Pakistan,2008,36.90977576
Pakistan,2009,35.28406602
Pakistan,2010,40.86958307
Pakistan,2011,40.87777819
Pakistan,2012,45.00481295
Pakistan,2013,50.19308522
Pakistan,2014,57.75936672
Panama,1980,0.589576395
Panama,1981,0.589576395
Panama,1982,0.589576395
Panama,1983,0.589576395
Panama,1984,0.589576395
Panama,1986,0.256100194
Panama,1987,0.265845892
Panama,1988,0.090877305
Panama,1989,0.077782814
Panama,1990,0.085936655
Panama,1991,0.3710558
Panama,1992,0.734517856
Panama,1993,0.701760991
Panama,1994,0.341960205
Panama,1995,0.005830911
Panama,1996,0.737902024
Panama,1997,0.341871768
Panama,1998,0.487921633
Panama,1999,0.814446727
Panama,2000,0.769143677
Panama,2001,1.294208623
Panama,2002,0.082511216
Papua New Guinea,1991,0.117915279
Papua New Guinea,1992,31.24754892
Papua New Guinea,1993,74.21410783
Papua New Guinea,1994,64.85343289
Papua New Guinea,1995,58.97196618
Papua New Guinea,1996,60.95329071
Papua New Guinea,1997,47.18088046
Papua New Guinea,1998,46.62724465
Papua New Guinea,1999,56.96663409
Papua New Guinea,2000,41.32063849
Papua New Guinea,2001,39.81017915
Papua New Guinea,2002,32.51715452
Papua New Guinea,2003,29.76956933
Papua New Guinea,2004,26.8855208
Papua New Guinea,2005,23.76249926
Papua New Guinea,2006,26.32304723
Papua New Guinea,2007,24.8827121
Papua New Guinea,2008,22.51540369
Papua New Guinea,2009,20.62798098
Papua New Guinea,2010,17.99022798
Papua New Guinea,2011,17.78024446
Papua New Guinea,2012,16.20642923
Papua New Guinea,2013,16.65601071
Papua New Guinea,2014,20.26131163
Paraguay,1986,0.037827221
Paraguay,1987,0.039979175
Paraguay,1988,0.042425917
Paraguay,1989,0.045479923
Paraguay,1990,0.061528193
Paraguay,1991,0.043669924
Paraguay,1992,0.000047
Paraguay,1993,0.0304811
Paraguay,1994,0.026713706
Paraguay,1995,0.013949377
Paraguay,1996,0.011974297
Paraguay,1997,0.019261461
Paraguay,1998,0.013123971
Paraguay,1999,0.015647358
Paraguay,2000,0.001574169
Paraguay,2001,0.001432671
Paraguay,2002,0.005453582
Paraguay,2003,0.003384169
Paraguay,2004,0.053374351
Paraguay,2005,0.369646712
Paraguay,2006,0.471661116
Paraguay,2007,0.648534034
Paraguay,2008,1.002279871
Paraguay,2009,1.297068068
Paraguay,2010,1.356025708
Paraguay,2011,1.297068068
Paraguay,2012,1.179152789
Paraguay,2013,1.179152789
Paraguay,2014,1.179152789
Peru,1900,0.441940004
Peru,1901,0.453570004
Peru,1902,0.372160004
Peru,1903,0.430310004
Peru,1904,0.453570004
Peru,1905,0.581500006
Peru,1906,0.825730008
Peru,1907,1.163000011
Peru,1908,1.465380014
Peru,1909,2.186440022
Peru,1910,1.953840019
Peru,1911,2.267850022
Peru,1912,2.721420027
Peru,1913,3.209880032
Peru,1914,2.988910029
Peru,1915,4.221690042
Peru,1916,4.233320042
Peru,1917,4.03561004
Peru,1918,3.896050038
Peru,1919,4.05887004
Peru,1920,4.337990043
Peru,1921,5.687070056
Peru,1922,8.15263008
Peru,1923,8.745760086
Peru,1924,12.16498012
Peru,1925,14.18860014
Peru,1926,16.22385016
Peru,1927,16.11918016
Peru,1928,18.51496018
Peru,1929,20.6665102
Peru,1930,19.25928019
Peru,1931,15.58420015
Peru,1932,15.27019015
Peru,1933,20.4920602
Peru,1934,25.14406025
Peru,1935,26.20239026
Peru,1936,27.02812027
Peru,1937,26.74900026
Peru,1938,24.38811024
Peru,1939,20.86422021
Peru,1940,18.71267018
Peru,1941,18.41029018
Peru,1942,21.05030021
Peru,1943,22.65524022
Peru,1944,22.25982022
Peru,1945,21.24801021
Peru,1946,19.06157019
Peru,1947,19.75937019
Peru,1948,21.77136021
Peru,1949,22.88784023
Peru,1950,23.85313023
Peru,1951,24.87657024
Peru,1952,26.15587026
Peru,1953,24.85331024
Peru,1954,26.65596026
Peru,1955,26.78389026
Peru,1956,28.55165028
Peru,1957,29.85421029
Peru,1958,29.09826029
Peru,1959,27.44680027
Peru,1960,29.91236029
Peru,1961,30.0868103
Peru,1962,32.81986032
Peru,1963,33.34321033
Peru,1964,36.99503036
Peru,1965,35.83203035
Peru,1966,35.76225035
Peru,1967,40.1583904
Peru,1968,42.01919041
Peru,1969,40.9259704
Peru,1970,41.28650041
Peru,1971,35.50639035
Peru,1972,37.26252037
Peru,1973,40.4956604
Peru,1974,44.36845044
Peru,1975,41.32139041
Peru,1976,43.90325043
Peru,1977,52.28848051
Peru,1978,86.55046085
Peru,1979,109.9383911
Peru,1980,117.9152789
Peru,1981,117.3257025
Peru,1982,118.5048553
Peru,1983,102.5862927
Peru,1984,110.2507858
Peru,1985,113.7882442
Peru,1986,104.226447
Peru,1987,95.59648129
Peru,1988,82.29322646
Peru,1989,75.90340339
Peru,1990,75.45121009
Peru,1991,67.09213701
Peru,1992,67.89684393
Peru,1993,74.21926663
Peru,1994,75.17123205
Peru,1995,76.53768736
Peru,1996,71.04614878
Peru,1997,70.35882062
Peru,1998,68.26047107
Peru,1999,63.20116863
Peru,2000,58.70145084
Peru,2001,56.59916881
Peru,2002,56.98177441
Peru,2003,54.24802069
Peru,2004,55.28999674
Peru,2005,66.1152384
Peru,2006,70.18763712
Peru,2007,68.35421372
Peru,2008,71.80134308
Peru,2009,87.76684781
Peru,2010,96.5754611
Peru,2011,94.19540605
Peru,2012,94.58455006
Peru,2013,103.1532058
Peru,2014,106.1652513
Philippines,1980,9.433222315
Philippines,1981,1.768729184
Philippines,1982,5.306187552
Philippines,1983,8.254069526
Philippines,1984,7.664493131
Philippines,1985,5.895763947
Philippines,1986,4.654682053
Philippines,1987,3.271600684
Philippines,1988,3.449405134
Philippines,1989,2.787888627
Philippines,1990,2.257818178
Philippines,1991,1.526678595
Philippines,1992,4.292181007
Philippines,1993,4.597634641
Philippines,1994,3.646294171
Philippines,1995,1.847343301
Philippines,1996,0.95264933
Philippines,1997,1.227032288
Philippines,1998,0.891056284
Philippines,1999,0.512666154
Philippines,2000,0.25031645
Philippines,2001,4.62104672
Philippines,2002,6.15089134
Philippines,2003,8.310739609
Philippines,2004,14.33080395
Philippines,2005,15.1940676
Philippines,2006,15.49833619
Philippines,2007,14.96893196
Philippines,2008,16.0472377
Philippines,2009,17.0377909
Philippines,2010,22.75384017
Philippines,2011,18.8028765
Philippines,2012,14.88260029
Philippines,2013,15.47540166
Philippines,2014,15.47540166
Poland,1900,4.03561004
Poland,1901,4.710150046
Poland,1902,6.05923006
Poland,1903,7.826990077
Poland,1904,9.583120094
Poland,1905,9.234220091
Poland,1906,8.571310084
Poland,1907,13.09538013
Poland,1908,19.9803402
Poland,1909,24.26018024
Poland,1910,20.5385802
Poland,1911,16.95654017
Poland,1912,13.30472013
Poland,1913,12.95582013
Poland,1914,10.1995101
Poland,1915,8.827170087
Poland,1916,10.4204801
Poland,1917,9.385410092
Poland,1918,8.989990088
Poland,1919,9.676160095
Poland,1920,8.896950088
Poland,1921,8.199150081
Poland,1922,8.292190082
Poland,1923,8.571310084
Poland,1924,8.966730088
Poland,1925,9.443560093
Poland,1926,9.257480091
Poland,1927,8.408490083
Poland,1928,8.641090085
Poland,1929,7.850250077
Poland,1930,7.710690076
Poland,1931,7.338530072
Poland,1932,6.477910064
Poland,1933,6.408130063
Poland,1934,6.152270061
Poland,1935,5.989450059
Poland,1936,5.942930058
Poland,1937,5.826630057
Poland,1938,5.896410058
Poland,1939,6.10575006
Poland,1940,6.09412006
Poland,1941,2.814460028
Poland,1942,4.384510043
Poland,1943,5.489360054
Poland,1944,4.698520046
Poland,1945,1.174630012
Poland,1946,1.360710013
Poland,1947,1.488640015
Poland,1948,1.628200016
Poland,1949,1.767760017
Poland,1950,1.884060019
Poland,1951,2.105030021
Poland,1952,2.500450025
Poland,1953,2.198070022
Poland,1954,2.139920021
Poland,1955,2.093400021
Poland,1956,2.139920021
Poland,1957,2.105030021
Poland,1958,2.03525002
Poland,1959,2.03525002
Poland,1960,2.256220022
Poland,1961,2.360890023
Poland,1962,2.360890023
Poland,1963,2.465560024
Poland,1964,3.279660032
Poland,1965,3.942570039
Poland,1966,4.652000046
Poland,1967,5.233500051
Poland,1968,5.524250054
Poland,1969,5.10557005
Poland,1970,4.931120049
Poland,1971,4.593850045
Poland,1972,4.03561004
Poland,1973,4.558960045
Poland,1974,6.396500063
Poland,1975,6.431390063
Poland,1976,5.291650052
Poland,1977,4.233320042
Poland,1978,4.221690042
Poland,1979,3.849530038
Poland,1980,4.716611158
Poland,1981,4.716611158
Poland,1982,3.242670171
Poland,1983,2.947881973
Poland,1984,3.410864525
Poland,1985,3.441050836
Poland,1986,3.757930461
Poland,1987,3.353251119
Poland,1988,3.38474629
Poland,1989,2.606458283
Poland,1990,2.658918791
Poland,1991,2.990632158
Poland,1992,3.896209709
Poland,1993,4.866593497
Poland,1994,5.04929143
Poland,1995,4.872913756
Poland,1996,5.415241498
Poland,1997,6.179102571
Poland,1998,8.178680392
Poland,1999,10.51838484
Poland,2000,13.44640988
Poland,2001,14.61754443
Poland,2002,13.57049212
Poland,2003,13.28907552
Poland,2004,20.51209974
Poland,2005,23.15114981
Poland,2006,24.20262983
Poland,2007,20.77177866
Poland,2008,20.79786742
Poland,2009,20.19063911
Poland,2010,16.89679371
Poland,2011,16.70827665
Poland,2012,16.65968377
Poland,2013,20.17746208
Poland,2014,23.14472343
Portugal,1980,1.54527973
Portugal,1981,1.329376855
Portugal,1982,1.806344158
Portugal,1983,1.628881663
Portugal,1984,0.844497436
Portugal,1985,0.498286386
Portugal,1986,0.224728834
Portugal,1987,0.25815192
Portugal,1988,0.172610281
Portugal,1989,0.24417896
Portugal,1990,0.16048859
Portugal,1991,0.545499663
Portugal,1992,0.690812557
Portugal,1993,0.454934833
Portugal,1994,0.38903788
Portugal,1995,1.672445463
Portugal,1996,1.76098215
Portugal,1997,1.9957102
Portugal,1998,1.861033264
Portugal,1999,1.803856146
Portugal,2000,1.420224681
Portugal,2001,2.290722437
Portugal,2002,2.208164054
Portugal,2003,2.675049601
Portugal,2004,2.269096774
Portugal,2005,2.388745408
Portugal,2006,3.364771442
Portugal,2007,3.747589291
Portugal,2008,4.103534248
Portugal,2009,3.193523083
Portugal,2010,3.286322407
Portugal,2011,3.051612044
Portugal,2012,3.09522301
Portugal,2013,4.173611298
Portugal,2014,4.173611298
Puerto Rico,1981,0.589576395
Puerto Rico,1982,1.179152789
Puerto Rico,1983,0.589576395
Puerto Rico,1984,1.414983347
Puerto Rico,1985,0.589576395
Puerto Rico,1986,0.599440008
Puerto Rico,1987,0.612622936
Puerto Rico,1988,0.616520036
Puerto Rico,1989,0.497354855
Puerto Rico,1990,1.062711451
Puerto Rico,1991,1.666467158
Puerto Rico,1992,0.904693186
Puerto Rico,1993,2.757171697
Puerto Rico,1994,1.955123761
Puerto Rico,1995,0.990553196
Puerto Rico,1996,1.075770569
Puerto Rico,1997,0.960201804
Puerto Rico,1998,0.813326532
Puerto Rico,1999,0.52706361
Puerto Rico,2000,0.269560223
Puerto Rico,2001,0.077888938
Puerto Rico,2002,0.257102474
Puerto Rico,2003,0.425562137
Puerto Rico,2004,0.79825696
Puerto Rico,2005,0.795438784
Puerto Rico,2006,0.050367511
Puerto Rico,2007,0.782721622
Puerto Rico,2008,0.390753547
Puerto Rico,2009,0.317268745
Puerto Rico,2011,0.503262411
Puerto Rico,2012,0.397197617
Puerto Rico,2013,0.397197617
Puerto Rico,2014,0.397197617
Qatar,1949,1.163000011
Qatar,1950,19.02668019
Qatar,1951,27.56310027
Qatar,1952,38.34411038
Qatar,1953,47.24106046
Qatar,1954,55.56814055
Qatar,1955,63.24394062
Qatar,1956,68.33788067
Qatar,1957,77.31624076
Qatar,1958,95.62186094
Qatar,1959,92.95859091
Qatar,1960,95.50556094
Qatar,1961,97.48266096
Qatar,1962,102.437041
Qatar,1963,105.774851
Qatar,1964,117.7537512
Qatar,1965,127.4764313
Qatar,1966,161.0173516
Qatar,1967,180.0672918
Qatar,1968,189.3945519
Qatar,1969,198.0007519
Qatar,1970,202.047992
Qatar,1971,240.1013524
Qatar,1972,273.2235927
Qatar,1973,319.8482631
Qatar,1974,287.2377428
Qatar,1975,245.4162624
Qatar,1976,279.3293427
Qatar,1977,249.0448225
Qatar,1978,273.9446527
Qatar,1979,284.9350028
Qatar,1980,284.7653986
Qatar,1981,253.5178497
Qatar,1982,212.8370785
Qatar,1983,189.2540227
Qatar,1984,249.390815
Qatar,1985,195.739363
Qatar,1986,195.2437946
Qatar,1987,187.8083342
Qatar,1988,223.0245813
Qatar,1989,239.2341824
Qatar,1990,263.9074947
Qatar,1991,263.4193195
Qatar,1992,283.0631383
Qatar,1993,277.2778669
Qatar,1994,275.3642964
Qatar,1995,294.2037856
Qatar,1996,331.917891
Qatar,1997,367.1200649
Qatar,1998,461.822542
Qatar,1999,459.1759984
Qatar,2000,515.5989546
Qatar,2001,509.8716975
Qatar,2002,495.6918192
Qatar,2003,546.551562
Qatar,2004,615.0596198
Qatar,2005,655.0456578
Qatar,2006,671.0227065
Qatar,2007,660.9599757
Qatar,2008,709.7488315
Qatar,2009,714.9913566
Qatar,2010,1054.103117
Qatar,2011,1141.652789
Qatar,2012,1198.379229
Qatar,2013,1218.830762
Qatar,2014,1211.416638
Romania,1900,2.884240028
Romania,1901,3.465740034
Romania,1902,3.768120037
Romania,1903,4.791560047
Romania,1904,6.175530061
Romania,1905,7.931660078
Romania,1906,11.29273011
Romania,1907,13.35124013
Romania,1908,13.24657013
Romania,1909,15.77028016
Romania,1910,15.43301015
Romania,1911,18.89875019
Romania,1912,22.08537022
Romania,1913,21.49224021
Romania,1914,21.05030021
Romania,1915,18.46844018
Romania,1916,10.4553701
Romania,1917,8.420120083
Romania,1918,11.26947011
Romania,1919,9.955280098
Romania,1920,12.89767013
Romania,1921,13.58384013
Romania,1922,15.96799016
Romania,1923,17.58456017
Romania,1924,21.63180021
Romania,1925,26.94671027
Romania,1926,37.72772037
Romania,1927,42.67047042
Romania,1928,49.79966049
Romania,1929,56.25431055
Romania,1930,67.36096066
Romania,1931,78.57228077
Romania,1932,85.45724084
Romania,1933,85.79451084
Romania,1934,98.45958097
Romania,1935,97.41288096
Romania,1936,101.215891
Romania,1937,83.15450082
Romania,1938,76.68822075
Romania,1939,72.57120071
Romania,1940,67.57030066
Romania,1941,63.41839062
Romania,1942,65.88395065
Romania,1943,61.3249906
Romania,1944,40.9957504
Romania,1945,53.96320053
Romania,1946,48.76459048
Romania,1947,44.31030044
Romania,1948,48.25287047
Romania,1949,54.66100054
Romania,1950,58.69661058
Romania,1951,72.23393071
Romania,1952,93.06326092
Romania,1953,105.344541
Romania,1954,113.2878311
Romania,1955,122.7546512
Romania,1956,126.9996012
Romania,1957,130.0234013
Romania,1958,131.8376813
Romania,1959,133.0239413
Romania,1960,133.7450013
Romania,1961,134.6986613
Romania,1962,137.9783214
Romania,1963,142.2697914
Romania,1964,144.1538514
Romania,1965,146.2007314
Romania,1966,149.1547515
Romania,1967,153.5857815
Romania,1968,154.5045515
Romania,1969,154.0509815
Romania,1970,155.5745115
Romania,1971,160.4125916
Romania,1972,164.3086416
Romania,1973,166.1578116
Romania,1974,168.4721817
Romania,1975,169.6817017
Romania,1976,170.9610017
Romania,1977,170.3795017
Romania,1978,159.6101216
Romania,1979,143.3164914
Romania,1980,148.5732515
Romania,1981,150.3419806
Romania,1982,150.7546841
Romania,1983,150.3419806
Romania,1984,148.5732515
Romania,1985,138.5504528
Romania,1986,137.1160723
Romania,1987,133.7327764
Romania,1988,119.6243961
Romania,1989,111.9327529
Romania,1990,98.51908223
Romania,1991,85.97585033
Romania,1992,86.63183071
Romania,1993,84.18432223
Romania,1994,87.91387048
Romania,1995,87.83323412
Romania,1996,88.57851764
Romania,1997,88.19563493
Romania,1998,86.91312351
Romania,1999,82.49695458
Romania,2000,80.86579716
Romania,2001,82.2979077
Romania,2002,82.79322262
Romania,2003,78.80171968
Romania,2004,77.6069608
Romania,2005,73.53330628
Romania,2006,68.76894533
Romania,2007,68.18503477
Romania,2008,68.97121131
Romania,2009,66.44461704
Romania,2010,63.17001542
Romania,2011,62.10653162
Romania,2012,59.92913756
Romania,2013,61.13755692
Romania,2014,61.06916606
Russia,1900,120.2774612
Russia,1901,134.4893213
Russia,1902,127.7439213
Russia,1903,119.9169312
Russia,1904,124.7201212
Russia,1905,86.73654085
Russia,1906,93.87736092
Russia,1907,99.48302098
Russia,1908,100.332011
Russia,1909,106.7168811
Russia,1910,110.9618311
Russia,1911,105.309651
Russia,1912,106.588951
Russia,1913,104.797931
Russia,1914,103.855901
Russia,1915,107.8217311
Russia,1916,114.7997311
Russia,1917,101.843911
Russia,1918,42.91470042
Russia,1919,51.60231051
Russia,1920,45.35700045
Russia,1921,44.19400043
Russia,1922,54.66100054
Russia,1923,61.63900061
Russia,1924,70.9430007
Russia,1925,82.57300081
Russia,1926,96.52900095
Russia,1927,119.7890012
Russia,1928,134.9080013
Russia,1929,159.3310016
Russia,1930,215.1550021
Russia,1931,260.5120026
Russia,1932,248.8820024
Russia,1933,250.0450025
Russia,1934,281.4460028
Russia,1935,293.0760029
