Entity,Year,Oil consumption per capita (BP & UN (2017 revision)),Coal consumption per capita (BP & UN (2017 revision)),Gas consumption per capita (BP & UN (2017 revision))
Vietnam,1998,1032.948981,706.4612031,120.0758718
Vietnam,1999,1136.318789,522.5572239,171.3926755
Vietnam,2000,1197.975048,677.9884015,208.5954135
Vietnam,2001,1285.693913,730.8566468,257.9987786
Vietnam,2002,1397.476046,823.4085528,306.5138363
Vietnam,2003,1473.912176,948.5816878,300.2100531
Vietnam,2004,1735.578046,1225.162456,521.2969047
Vietnam,2005,1684.792428,1244.115597,799.5303648
Vietnam,2006,1636.297865,724.7957412,861.0297876
Vietnam,2007,1806.153986,789.4409648,862.7730078
Vietnam,2008,1888.096231,1533.742833,905.2476489
Vietnam,2009,1937.056118,1419.548028,957.511187
Vietnam,2010,2048.699035,1837.327454,1112.331184
Vietnam,2011,2201.512615,2144.432971,992.4361652
Vietnam,2012,2199.422203,1934.286576,1082.551119
Vietnam,2013,2193.679305,2011.629725,1115.478194
Vietnam,2014,2266.45978,2380.057778,1154.769768
Vietnam,2015,2342.491202,2765.739454,1192.437228
World,1965,5312.135319,4887.554396,2043.34337
World,1966,5605.541041,4845.09079,2178.976785
World,1967,5883.471981,4670.063444,2288.339485
World,1968,6257.356941,4643.538742,2440.439793
World,1969,6655.013303,4690.820413,2622.829755
World,1970,7080.54141,4659.944171,2797.124445
World,1971,7348.341655,4539.431233,2926.091731
World,1972,7754.682361,4501.674884,3020.779419
World,1973,8200.218721,4547.991073,3094.442682
World,1974,7927.529188,4464.329915,3099.490015
World,1975,7692.792601,4466.141981,3034.402876
World,1976,8048.671093,4546.674326,3149.755875
World,1977,8172.668129,4597.611367,3189.222896
World,1978,8257.919284,4567.232088,3260.463096
World,1979,8248.26998,4697.645365,3401.871046
World,1980,7789.375441,4728.615349,3368.8647
World,1981,7370.166627,4711.726421,3343.677436
World,1982,7009.575808,4678.246034,3294.728007
World,1983,6838.685842,4737.23577,3280.337091
World,1984,6866.754862,4856.666852,3486.0054
World,1985,6746.691272,4956.883904,3536.936502
World,1986,6828.547073,4922.629131,3503.238012
World,1987,6837.503324,5025.491518,3617.320694
World,1988,6941.130707,5081.871327,3716.694342
World,1989,6933.002403,5042.916154,3818.218016
World,1990,6894.490044,4900.768076,3855.859857
World,1991,6787.598869,4768.195835,3895.931043
World,1992,6794.677086,4678.924506,3853.808405
World,1993,6634.317526,4631.498954,3833.331971
World,1994,6680.809443,4590.078467,3804.599132
World,1995,6668.324527,4549.515197,3881.681236
World,1996,6723.096448,4600.357178,4013.545739
World,1997,6797.953492,4545.764088,3957.454381
World,1998,6764.341803,4453.122599,3973.293979
World,1999,6813.539446,4418.808101,4020.843955
World,2000,6793.695841,4513.303812,4129.114611
World,2001,6772.501287,4527.238438,4145.882189
World,2002,6745.273214,4642.685431,4207.813748
World,2003,6819.903931,4983.947519,4272.15233
World,2004,6991.271864,5260.061586,4370.361249
World,2005,6997.597959,5571.834643,4442.817898
World,2006,6995.353414,5783.310376,4517.588196
World,2007,7009.350426,6035.157121,4644.232217
World,2008,6894.820865,6043.673381,4706.995997
World,2009,6692.752077,5881.430626,4526.844247
World,2010,6828.442486,6076.665619,4804.06498
World,2011,6812.753303,6286.74388,4832.179981
World,2012,6813.667354,6228.108904,4911.813147
World,2013,6805.157888,6266.85509,4924.464682
World,2014,6780.018103,6197.750671,4896.767903
World,2015,6838.042343,5961.733408,4956.875944
