Entity,Year,Number of people working in agriculture (GGDC 2017),Number of people working in mining (GGDC 2017),Number of people working in manufacturing (GGDC 2017),Number of people working in utilities (GGDC 2017),Number of people working in construction (GGDC 2017),"Number of people working in trade, restaurants and hotels (GGDC 2017)","Number of people working in transport, storage and communication (GGDC 2017)","Number of people working in finance, insurance, real estate and business services (GGDC 2017)",Number of people working in government services (GGDC 2017),"Number of people working in community, social and personal services (GGDC 2017)",Total number of people in all 10 sectors (GGDC 2017)
Nigeria,1960,13008.50007125960,42.04569892445,566.89697488203,21.02284946222,252.27419354669,2154.87806790789,294.31989247114,42.04569892445,94.97227604478,162.80961607677,16639.76533950000
Nigeria,1961,13182.41200796520,42.43202562969,663.97497343311,22.85134638455,239.64783060150,2189.09877762329,327.27177892925,42.35193159386,125.46794581645,217.05049304418,17052.55911102110
Nigeria,1962,13358.64899072250,35.55208128589,797.15699301614,22.37703819478,212.18071989646,2226.64962968700,340.86370338018,42.79386972440,171.03254918059,262.58589109738,17469.84146618530
Nigeria,1963,13537.24210330430,26.75249622140,968.62004582845,23.03295621741,202.43257416683,2601.22960184583,354.32360580117,42.06586335281,226.63314639479,314.09989493581,18296.43228806880
Nigeria,1964,13718.22284504560,24.64149234222,1079.15755084484,23.19538213787,198.91637738177,2893.43651946281,401.94060328455,45.65100112312,330.24069830510,417.70043059948,19133.10290052740
Nigeria,1965,13901.62313639920,32.75674368142,1378.79690650981,23.75825181826,229.10960574690,3072.60658234668,390.17190386996,47.97728863375,449.91614053866,594.55849622659,20121.27505577120
Nigeria,1966,14087.47532456530,31.23019165564,1446.70349424306,22.92130017271,205.67752435052,2893.07500604892,375.85332775102,50.88238769935,628.18425565720,816.83953549341,20558.84234763710
Nigeria,1967,14275.81218919740,15.09269069291,1297.97139958992,15.09269069291,158.47325227551,2497.84030967595,279.21477781876,34.44229414535,482.19211803490,826.61505948839,19882.74678161200
Nigeria,1968,14367.44081134450,7.18184012589,1230.53476662239,19.41353672893,130.46646027935,2400.76694168619,306.17884169834,42.99171908244,725.50600378772,900.84223075128,20131.32315210700
Nigeria,1969,14459.65754744860,19.98956293228,1453.77297436674,25.73349352382,178.58453572603,2865.86466629283,291.30514860673,49.31698396502,874.29515370016,973.08633118191,21191.60639774410
Nigeria,1970,14552.46617229130,32.71277539903,1575.59996822126,32.92506617851,225.01886273523,3440.66942955123,295.96282661005,58.39843537619,1056.96270489659,1192.33922723419,22463.05546849360
Nigeria,1971,14658.35219669830,38.95179358783,1371.68443029540,42.35109527947,286.96072357784,3520.89427090927,299.06319428471,56.79168824537,960.56176630930,1296.78198405551,22532.39314324300
Nigeria,1972,14765.00866441240,39.16438573070,1517.14591382625,56.67802307050,329.04895942301,3280.58479207183,341.87449842520,52.19496853296,1030.94909496443,1410.37898329916,22823.02828375640
Nigeria,1973,14872.44118129990,37.42098154530,1701.89958226274,79.00950237493,317.37754405948,3381.75362483953,397.30348717849,49.79025652244,924.24209220216,1531.33476205454,23292.57301433950
Nigeria,1974,14980.65539401620,39.43749283508,1478.90598131532,88.73435887892,305.64056947183,3371.90563739894,374.65618193322,71.03804799139,994.53267187940,1704.91315179325,23410.41948751350
Nigeria,1975,14706.74141202570,39.24889676911,1646.29449460010,95.45042852111,325.60773718300,3821.75517610124,433.26673342780,99.93414743527,1406.54960658035,1942.39753710116,24517.24616974490
Nigeria,1976,14456.51008130880,60.78567292647,1828.03858443618,93.22085109823,460.28800298629,4485.94455496588,503.30694549282,105.63619497725,1463.49614943602,2147.87308499514,25605.10012262310
Nigeria,1977,14210.53637076200,78.86764788835,1748.08340243179,107.28624351161,573.57961088681,5309.00442531012,577.48956708517,120.28617676334,1499.25630901030,2367.83633313811,26592.22608678760
Nigeria,1978,13968.74783809970,89.15032170877,1799.49642057533,117.79211956370,588.46872771912,4996.09475901765,670.01267631898,114.87633188621,1479.61837177998,2557.43640366510,26381.69397033460
Nigeria,1979,13731.07327362290,131.17344230228,1739.45273886382,144.96355315752,606.70876421449,4943.35832102215,798.70243298717,111.61926083937,1423.04173908142,2787.98761312392,26418.08113921500
Nigeria,1980,13497.44267924660,148.94361598689,1841.66453470251,149.51645874941,711.87261538835,5918.34808246418,1002.08996501647,109.50632878718,1520.17897944974,3073.06927205837,27972.63253184970
Nigeria,1981,12968.15190007400,134.67287038504,1815.36322171659,175.63723559835,796.34023519284,6620.11719729807,1239.32921485816,150.32145497481,1941.88054379930,3383.60309710274,29225.41697099990
Nigeria,1982,12437.19615670700,152.82656331243,1846.42127850837,190.51864969382,677.70040328231,7236.86261813883,1102.35218524879,173.06981110554,1992.08110060865,3777.83793183883,29586.86669844450
Nigeria,1983,11905.72502295640,174.69843295206,1148.53492753327,183.88107614539,637.47909304783,7385.92271662418,1017.87503700665,175.88408808087,2042.51537538293,3937.49268007689,28610.00844980650
Nigeria,1984,11346.50000000000,246.50000000000,913.00000000000,190.00000000000,554.50000000000,7149.50000000000,1100.50000000000,159.50000000000,2093.18421052632,3588.31578947368,27341.50000000000
Nigeria,1985,11912.86464901990,219.20993549845,1147.10977036892,203.65735824134,357.24218784847,7248.36753728274,1270.53044573741,150.09916809713,2069.86668199109,2948.20814965698,27527.15588374250
Nigeria,1986,12503.24155193090,177.95511462996,1100.09531547492,129.66334536576,333.59540979930,7343.09011337009,1096.41481963398,156.98881889143,2045.87536596778,2765.04505024672,27651.96490531090
Nigeria,1987,13203.63063837780,144.56138926029,1139.64388195751,130.71503877642,341.02241459989,7630.84416264086,1060.13137408028,155.56436258324,2021.27799684837,2540.25573134171,28367.64699046630
Nigeria,1988,13938.85429710720,123.59095221291,1292.89023457634,127.42817390126,351.42950829337,8131.98289293983,1031.04101158521,165.51959869058,1996.13864018232,2329.97089345741,29488.84620294640
Nigeria,1989,14711.54011237540,115.16062617918,1315.92242368135,132.73861532477,342.33730361065,8275.28835278149,1001.32765801794,193.37790934607,1970.51785889329,2147.55001565857,30205.76087586870
Nigeria,1990,15506.28365569360,120.94515752299,1376.25747806801,139.55628929750,336.17236131347,8342.46454641183,982.99476349396,248.27503704795,1944.47287258996,1991.01944450825,30988.44160594750
Nigeria,1991,16354.25646428480,91.81611099811,1499.45687845862,134.57744650173,326.97584547281,8426.17929860522,974.83913503148,244.22013365700,1901.68517800833,1843.36223393411,31797.36872495230
Nigeria,1992,17237.71247362380,78.36106724127,1426.78023999373,144.25247079561,317.72385971681,8504.93274465705,985.60079861229,240.16358222634,1893.27652360254,1793.63821321847,32622.44197368790
Nigeria,1993,18160.25629829380,65.39132421740,1368.70247979608,141.31793771610,312.00263892856,8575.26155648607,991.25578075799,236.09063244708,1885.23724861539,1781.63773615066,33517.15363340920
Nigeria,1994,19124.55116493420,53.05389924155,1345.56745043638,145.87260035964,300.54875845109,8400.14763801711,962.26729868290,230.12114743849,1850.46458391321,1801.87780564948,34214.47234712410
Nigeria,1995,20136.77324638550,45.20402408748,1271.10786153106,138.33967689352,288.67223483139,8233.71487719887,944.33207588108,226.27731562955,1789.72413812675,1861.41996350143,34935.56541406670
Nigeria,1996,21199.09919457420,40.30594611874,1277.14878969459,136.06548299501,273.21507817397,8134.56176023423,934.39757085692,221.06642444320,1782.11485645249,1918.77157737287,35916.74668091630
Nigeria,1997,22312.01037087990,34.06027358600,1277.53242864229,130.32385987364,271.87304401858,8088.52732682420,933.40954438729,219.01478800527,1754.45225416535,1990.65801082691,37011.86190120940
Nigeria,1998,23485.07224036890,28.97742478285,1185.87101076395,117.68195955730,269.52000625421,8158.89177196711,937.27001505229,218.05474864843,1726.71988930076,2154.87392280110,38282.93298949690
Nigeria,1999,24715.69295025060,22.33605808940,1222.06446684294,114.86774076299,261.64185918917,8190.70342215112,941.27798419327,213.78229269437,1698.95104817562,2461.81112769723,39843.12895004670
Nigeria,2000,25252.32677184840,28.24285957058,1230.74428547965,108.75640795068,278.33426217352,7486.95036889028,856.57823739618,249.60392986657,1667.37003315796,2492.30432478511,39651.21148111890
Nigeria,2001,25802.55032466970,33.85182922415,1282.07519198668,114.23211548839,318.86820376809,6904.20595839127,988.64900232358,293.31395489128,1635.94796009621,2452.30319845928,39825.99773929860
Nigeria,2002,26368.88542844460,36.37867005977,1373.96790348354,120.50520271202,340.33201266075,6612.53543114754,1034.05304502266,403.28203131700,1780.59971174917,2765.23686558252,40835.77630217960
Nigeria,2003,26949.71191726160,51.23844305109,1413.41133054549,130.55448222953,378.58032889002,6288.81104927497,969.81145310950,422.68259447799,1752.54113803093,2630.96155266029,40988.30428953140
Nigeria,2004,27543.21963980960,60.33646875905,1539.88627879896,141.45222678030,360.99236969729,7825.21655005076,1279.71374465509,496.60937003746,1875.72861014221,2786.98659182388,43910.14185055460
Nigeria,2005,28151.96848894230,69.09998444796,1643.36174499644,139.93055070184,413.91787091456,7983.04865051391,1272.15656176753,585.11586897035,1929.43641760626,2920.29547963581,45108.33161849700
Nigeria,2006,28776.40343703770,75.25119700636,1750.25852833529,136.12937302777,478.40667916815,8270.92168528434,1295.70554898223,701.44986723386,1991.72950265071,3043.18985980528,46519.44567853170
Nigeria,2007,29433.76568304960,81.97584380986,1867.09993588218,132.50706291275,553.10434470492,8565.24285484013,1336.56683108626,841.95465234610,2056.16440300238,3156.75518231966,48025.13679395380
Nigeria,2008,30118.37581331940,87.82131258086,1979.52062031983,127.51589614381,639.70610415288,8781.44847871351,1397.02246510430,1010.15705940182,2121.70272269116,3168.97918385803,49432.24965628550
Nigeria,2009,30836.48978293370,100.64784231682,2078.67104366520,122.11816498758,732.69884806312,8805.82414441859,1478.82045099386,1203.72243377866,2184.68123732679,3165.64305151568,50709.31700000000
Nigeria,2010,31587.17371951570,120.76237880178,2176.98323146301,116.99698637673,838.30080361691,8810.08958663354,1586.19843825134,1434.18197616797,2246.27911977001,3155.70800433195,52072.67424492900
Nigeria,2011,32374.58946120350,142.31756147003,2344.67109475625,146.19760867399,965.93399228022,7780.66450792197,1508.65796127435,1734.73214606157,2352.88299904196,3053.70932989882,52404.35666258260
Peru,1960,1654.17057292725,61.70085618379,367.26700109397,8.81440802626,91.08221627131,252.67969675265,82.26780824505,98.85349559558,,420.15344925150,3036.98950434735
Peru,1961,1639.44077895463,60.79680210820,383.68522293812,9.43447035524,109.23701000233,257.46899667211,86.31458027587,102.32816583828,,441.44929064482,3090.15531778960
Peru,1962,1600.59461920463,54.19680024786,394.42303115137,8.28954757250,115.18994754639,280.03065159163,96.66392725526,113.06401018783,,481.79932202182,3144.25185677928
Peru,1963,1611.17638473485,56.47820919733,405.46537090736,8.75809605213,98.82089227271,289.15655060381,102.77596005966,118.60429448363,,508.05965637070,3199.29541468216
Peru,1964,1602.74356569514,54.62341880171,421.65421586676,7.84412454691,106.79322018099,297.98245421661,109.05581860340,124.16712825591,,530.43862392969,3255.30257009713
Peru,1965,1601.66036677287,54.05206690565,434.41205232438,8.06308334572,121.20959631090,303.16638448937,114.24542985458,128.33512961446,,549.65553630524,3314.79964592316
Peru,1966,1597.92918618041,51.42234035774,454.89781775142,8.15136221767,129.04498162395,309.01385649181,119.90447392460,132.88961039568,,571.36880469609,3374.62243363935
Peru,1967,1608.46991524852,53.09347683436,464.63486283355,8.21324942269,134.86981031204,313.38962072837,125.21076962875,136.91349217319,,590.72965682533,3435.52485400681
Peru,1968,1650.61470140151,54.70984993593,477.49217546447,7.59451356699,118.48777072481,314.99067582882,129.58490562288,139.80023528472,,604.25156352079,3497.52639135092
Peru,1969,1685.43131487886,52.99683465344,468.18490501727,7.52229674822,133.07768427659,317.22650841260,134.37727563263,143.03036278881,,618.79969922579,3560.64688163421
Peru,1970,1711.38344471818,53.48073264744,506.28426906246,7.13076435299,153.31143358934,335.14592459064,146.18066923634,153.51162776193,,652.46493829881,3718.89380425813
Peru,1971,1797.65319571573,63.27273178255,572.48117182067,10.56592667620,171.22343288623,362.13481503165,154.08300780234,135.39534505040,,614.70269532422,3881.51232209000
Peru,1972,1834.56289766428,66.74904203790,577.21445277181,9.04906851529,182.02213538760,410.35868100031,170.32427888888,135.44155358186,,656.83879046198,4042.56090030990
Peru,1973,1891.26523690994,71.13253796751,587.90614692128,12.68633307613,198.77760374312,430.36825241112,174.25354640857,135.10632699320,,699.88717489082,4201.38315932168
Peru,1974,1928.14904355305,80.95150006691,639.45816139278,10.99774125093,245.61497459952,464.01331398937,183.27376695083,126.68750531340,,701.02194612530,4380.16795324207
Peru,1975,1948.11313591105,80.10486124265,604.77473995041,12.65592862778,249.37736072499,502.29895504918,193.53548460836,129.59579841781,,766.00963714965,4486.46590168187
Peru,1976,1976.47397442331,83.35138356741,601.44389541525,14.60554072139,232.61245179188,548.11925808136,206.01642950538,129.81719969214,,819.63600997926,4612.07614317737
Peru,1977,1990.64118271406,88.61248378791,611.11754879127,17.72797489735,246.67180511934,565.32193848006,207.27699300604,126.32556006518,,851.97236529540,4705.66785215661
Peru,1978,2003.32866772615,92.47819077003,609.56034607998,18.70665415483,201.44872327910,570.88838492407,204.19021789629,134.07934005693,,965.92102959261,4800.60155447999
Peru,1979,1998.36266923963,87.87820925478,553.61279366845,16.70337828597,195.04021735122,644.82054902099,224.98370261757,136.42453713530,,1049.82697751254,4907.65303408643
Peru,1980,2034.56536296528,98.22738898902,591.43232390851,17.66862477007,211.81510167496,660.94355615843,224.95985782690,135.62310763653,,1114.81913171964,5090.05445564934
Peru,1981,2070.89626239496,107.42394957720,618.18876704630,19.73564555795,219.09966202032,702.70852450332,233.31590388924,135.10318136231,,1186.26517040553,5292.73706675713
Peru,1982,2067.40527871600,107.71632906784,653.58488763542,19.89272443969,228.34607969737,781.50525553442,254.38280033876,145.57207849381,,1203.19474962461,5461.60018354792
Peru,1983,2091.84823151241,107.06796266111,684.98405148304,20.70120831041,235.90816797380,888.53267316733,283.54106277068,161.93811854442,,1259.93626322170,5734.45773964489
Peru,1984,2150.30884423585,103.82055713962,700.33324029806,21.47802131906,237.75968566714,935.48068353034,292.66049607136,179.60451089777,,1315.40160772726,5936.84764688646
Peru,1985,2234.20275705015,96.20145726015,684.23218603585,21.84014833471,228.98547612398,971.46587742240,297.95011018255,195.23070924789,,1345.95612083519,6076.06484249287
Peru,1986,2361.22418749396,100.14824244563,751.04445557658,23.38751005509,247.76561921414,1104.05108801597,331.96468820893,223.48383377435,,1450.34233548990,6593.41196027454
Peru,1987,2324.41509415628,104.32230898346,824.89746106659,23.54187694385,268.25407283052,1226.08012713174,361.41676319022,240.47658079328,,1469.05765697796,6842.46194207389
Peru,1988,2201.15346771427,107.01766937481,892.23391747524,22.86488898487,286.01976532721,1306.11968816903,377.44974333744,249.67230887915,,1435.74751035034,6878.27895961235
Peru,1989,2174.64290827907,103.50479867643,909.88014582790,22.88843705812,287.52291703206,1424.25517100859,403.50663736709,267.16957248855,,1446.22655447156,7039.59714220936
Peru,1990,2252.19312828569,95.49516430134,885.12691620597,23.82782854153,275.71778747969,1487.40252119009,413.12179813488,297.32053216011,,1515.01132370070,7245.21700000000
Peru,1991,2345.37535978764,97.08163668463,948.77169658732,24.75119964591,291.33450034106,1662.59363192946,452.71244140250,330.14617171692,,1583.57590346307,7736.34254155851
Peru,1992,2373.45708834713,93.59452611329,964.44073318498,23.76298880612,291.92863829008,1684.97203900621,449.79615143554,338.82906177402,,1529.87135738945,7750.65258434683
