Entity,Year,Product complexity index (PCI) SITC classification - OEC (2016)
Internal Combustion Engines for Aircraft,2007,-.98665202
Internal Combustion Engines for Aircraft,2008,-.747352
Internal Combustion Engines for Aircraft,2009,-.56068099
Internal Combustion Engines for Aircraft,2010,-.056480501
Internal Combustion Engines for Aircraft,2011,-1.21883
Internal Combustion Engines for Aircraft,2012,-.94921899
Internal Combustion Engines for Aircraft,2013,-1.25889
Internal Combustion Engines for Aircraft,2014,-1.03759
Internal Combustion Engines for Aircraft,2015,-.85197699
Internal Combustion Engines for Aircraft,2016,-1.26738
Internal Combustion Engines for Boats,1976,1.02599
Internal Combustion Engines for Boats,1977,1.24384
Internal Combustion Engines for Boats,1978,1.47685
Internal Combustion Engines for Boats,1979,1.4183
Internal Combustion Engines for Boats,1980,1.41241
Internal Combustion Engines for Boats,1981,1.38782
Internal Combustion Engines for Boats,1982,1.5067101
Internal Combustion Engines for Boats,1983,1.55875
Internal Combustion Engines for Boats,1984,1.02463
Internal Combustion Engines for Boats,1985,1.09012
Internal Combustion Engines for Boats,1986,1.09193
Internal Combustion Engines for Boats,1987,.86528099
Internal Combustion Engines for Boats,1988,1.2614
Internal Combustion Engines for Boats,1989,1.36075
Internal Combustion Engines for Boats,1990,1.3517801
Internal Combustion Engines for Boats,1991,1.33481
Internal Combustion Engines for Boats,1992,1.60216
Internal Combustion Engines for Boats,1993,1.50058
Internal Combustion Engines for Boats,1994,1.1420701
Internal Combustion Engines for Boats,1995,1.1777101
Internal Combustion Engines for Boats,1996,1.31418
Internal Combustion Engines for Boats,1997,1.69065
Internal Combustion Engines for Boats,1998,1.26406
Internal Combustion Engines for Boats,1999,1.23298
Internal Combustion Engines for Boats,2000,1.1657701
Internal Combustion Engines for Boats,2001,1.65531
Internal Combustion Engines for Boats,2002,1.96179
Internal Combustion Engines for Boats,2003,1.94497
Internal Combustion Engines for Boats,2004,1.8317699
Internal Combustion Engines for Boats,2005,1.71108
Internal Combustion Engines for Boats,2006,1.67646
Internal Combustion Engines for Boats,2007,2.1121399
Internal Combustion Engines for Boats,2008,1.5897599
Internal Combustion Engines for Boats,2009,1.74632
Internal Combustion Engines for Boats,2010,1.6502399
Internal Combustion Engines for Boats,2011,2.0732501
Internal Combustion Engines for Boats,2012,2.12973
Internal Combustion Engines for Boats,2013,2.0150399
Internal Combustion Engines for Boats,2014,2.15607
Internal Combustion Engines for Boats,2015,2.2293601
Internal Combustion Engines for Boats,2016,2.8499501
Internal combustion piston engines and parts,1962,1.2052799
Internal combustion piston engines and parts,1963,1.30839
Iron Bars and Rods,1962,.48687699
Iron Bars and Rods,1963,.54375499
Iron Bars and Rods,1964,.71221602
Iron Bars and Rods,1965,.59656101
Iron Bars and Rods,1966,.525657
Iron Bars and Rods,1967,.52874303
Iron Bars and Rods,1968,.49726501
Iron Bars and Rods,1969,.63745701
Iron Bars and Rods,1970,.434176
Iron Bars and Rods,1971,-.24922299
Iron Bars and Rods,1972,.66425002
Iron Bars and Rods,1973,.483233
Iron Bars and Rods,1974,.53919703
Iron Bars and Rods,1975,.90421498
Iron Bars and Rods,1976,.56332701
Iron Bars and Rods,1977,.69047397
Iron Bars and Rods,1978,.58794099
Iron Bars and Rods,1979,.33922899
Iron Bars and Rods,1980,.032466002
Iron Bars and Rods,1981,.083286002
Iron Bars and Rods,1982,.009478
Iron Bars and Rods,1983,.24946301
Iron Bars and Rods,1984,.48210901
Iron Bars and Rods,1985,.347628
Iron Bars and Rods,1986,.183856
Iron Bars and Rods,1987,.18283001
Iron Bars and Rods,1988,-.097421996
Iron Bars and Rods,1989,-.27777001
Iron Bars and Rods,1990,.106118
Iron Bars and Rods,1991,.08687
Iron Bars and Rods,1992,-.039666001
Iron Bars and Rods,1993,-.49606499
Iron Bars and Rods,1994,-.242284
Iron Bars and Rods,1995,.017663
Iron Bars and Rods,1996,-.023405001
Iron Bars and Rods,1997,.12721699
Iron Bars and Rods,1998,.042394001
Iron Bars and Rods,1999,-.33130601
Iron Bars and Rods,2000,-.060182001
Iron Bars and Rods,2001,-.60844499
Iron Bars and Rods,2002,-.386271
Iron Bars and Rods,2003,-.42899999
Iron Bars and Rods,2004,-.42220199
Iron Bars and Rods,2005,-.346028
Iron Bars and Rods,2006,-.31634399
Iron Bars and Rods,2007,-.14358801
Iron Bars and Rods,2008,-.40256301
Iron Bars and Rods,2009,-.35384899
Iron Bars and Rods,2010,-.24521001
Iron Bars and Rods,2011,-.57009399
Iron Bars and Rods,2012,-.52979302
Iron Bars and Rods,2013,-.449323
Iron Bars and Rods,2014,-.44255099
Iron Bars and Rods,2015,-.34911299
Iron Bars and Rods,2016,-.377884
Iron Billets,1962,-.0119152
Iron Billets,1963,.36884901
Iron Billets,1964,.53183001
Iron Billets,1965,.49697101
Iron Billets,1966,.61806297
Iron Billets,1967,-.069296002
Iron Billets,1968,-.229881
Iron Billets,1969,-.087342001
Iron Billets,1970,.058986999
Iron Billets,1971,-.57969302
Iron Billets,1972,-.127445
Iron Billets,1973,.015317
Iron Billets,1974,.27504501
Iron Billets,1975,.41477799
Iron Billets,1976,.21981201
Iron Billets,1977,.122379
Iron Billets,1978,-.129113
Iron Billets,1979,-.25463
Iron Billets,1980,-.22954801
Iron Billets,1981,-.25646201
Iron Billets,1982,-.349498
Iron Billets,1983,-.036192998
Iron Billets,1984,.282666
Iron Billets,1985,-.351381
Iron Billets,1986,-.25127199
Iron Billets,1987,-.016642001
Iron Billets,1988,.0077229999
Iron Billets,1989,-.37106499
Iron Billets,1990,-.24105699
Iron Billets,1991,-.36694801
Iron Billets,1992,-.45933199
Iron Billets,1993,-.373779
Iron Billets,1994,-.38748601
Iron Billets,1995,-.493099
Iron Billets,1996,-.31475401
Iron Billets,1997,-.15877099
Iron Billets,1998,-.19589899
Iron Billets,1999,-.45368901
Iron Billets,2000,-.55183798
Iron Billets,2001,-.35510799
Iron Billets,2002,-.41000399
Iron Billets,2003,-.620893
Iron Billets,2004,-.338844
Iron Billets,2005,-.199867
Iron Billets,2006,-.16690999
Iron Billets,2007,.208212
Iron Billets,2008,-.31574899
Iron Billets,2009,-.148147
Iron Billets,2010,.156941
Iron Billets,2011,.28731099
Iron Billets,2012,.0448872
Iron Billets,2013,-.078676999
Iron Billets,2014,-.133202
Iron Billets,2015,.0020995899
Iron Billets,2016,-.13382
Iron Coils,1962,.215029
Iron Coils,1963,.83766502
Iron Coils,1964,.807576
Iron Coils,1965,1.09966
Iron Coils,1966,.82839501
Iron Coils,1967,.54652297
Iron Coils,1968,.74245203
Iron Coils,1969,.45957899
Iron Coils,1970,.71082902
Iron Coils,1971,.028307
Iron Coils,1972,.67325598
Iron Coils,1973,.71510202
Iron Coils,1974,.89565301
Iron Coils,1975,.90932
Iron Coils,1976,.29584199
Iron Coils,1977,.40530601
Iron Coils,1978,.49410701
Iron Coils,1979,.292579
Iron Coils,1980,.120954
Iron Coils,1981,.219487
Iron Coils,1982,.132377
Iron Coils,1983,.190045
Iron Coils,1984,.52134699
Iron Coils,1985,.45799601
Iron Coils,1986,.202894
Iron Coils,1987,-.050526999
Iron Coils,1988,-.0097709997
Iron Coils,1989,-.082278997
Iron Coils,1990,-.040173002
Iron Coils,1991,-.25861001
Iron Coils,1992,-.091117002
Iron Coils,1993,.232262
Iron Coils,1994,-.158337
Iron Coils,1995,.051049002
Iron Coils,1996,.260221
Iron Coils,1997,.23416001
Iron Coils,1998,.18542799
Iron Coils,1999,-.0106
Iron Coils,2000,.029727999
Iron Coils,2001,-.12301
Iron Coils,2002,.076463997
Iron Coils,2003,.28349301
Iron Coils,2004,-.071281001
Iron Coils,2005,.13222399
Iron Coils,2006,.11469
Iron Coils,2007,.003331
Iron Coils,2008,-.172507
Iron Coils,2009,.027208
Iron Coils,2010,.59562403
Iron Coils,2011,.166545
Iron Coils,2012,.436629
Iron Coils,2013,.44599399
Iron Coils,2014,.36265099
Iron Coils,2015,.47048399
Iron Coils,2016,.23497801
Iron Ore,1986,-1.29669
Iron Ore,1987,-1.11296
Iron Ore,1988,-1.39689
Iron Ore,1989,-1.36532
Iron Ore,1990,-1.4399199
Iron Ore,1991,-1.14671
Iron Ore,1992,-.80077499
Iron Ore,1993,-.57956499
Iron Ore,1994,-.630382
Iron Ore,1995,-.85012603
Iron Ore,1996,-.54545897
Iron Ore,1997,-.961101
Iron Ore,1998,-.73984599
Iron Ore,1999,-.77880001
Iron Ore,2000,-.88414699
Iron Ore,2001,-.985614
Iron Ore,2002,-1.00405
Iron Ore,2003,-.88828498
Iron Ore,2004,-1.08318
Iron Ore,2005,-1.50774
Iron Ore,2006,-1.55301
Iron Ore,2007,-1.57423
Iron Ore,2008,-2.22524
Iron Ore,2009,-2.24245
Iron Ore,2010,-1.9240299
Iron Ore,2011,-1.49856
Iron Ore,2012,-1.9885401
Iron Ore,2013,-2.22247
Iron Ore,2014,-2.80478
Iron Ore,2015,-2.0825801
Iron Ore,2016,-2.6633501
Iron Ore Agglomerates,1986,-1.23279
Iron Ore Agglomerates,1987,-1.21191
Iron Ore Agglomerates,1988,-1.1717499
Iron Ore Agglomerates,1989,-1.13113
Iron Ore Agglomerates,1990,-1.13755
Iron Ore Agglomerates,1991,-1.07912
Iron Ore Agglomerates,1992,-.77718902
Iron Ore Agglomerates,1993,-.35628301
Iron Ore Agglomerates,1994,-.53517801
Iron Ore Agglomerates,1995,-.56443298
Iron Ore Agglomerates,1996,-.46210799
Iron Ore Agglomerates,1997,-.83515102
Iron Ore Agglomerates,1998,-.703659
Iron Ore Agglomerates,1999,-.74605203
Iron Ore Agglomerates,2000,-.89006299
Iron Ore Agglomerates,2001,-.86235303
Iron Ore Agglomerates,2002,-.76724601
Iron Ore Agglomerates,2003,-.67409903
Iron Ore Agglomerates,2004,-1.14561
Iron Ore Agglomerates,2005,-.83949602
Iron Ore Agglomerates,2006,-1.04722
Iron Ore Agglomerates,2007,-.94509202
Iron Ore Agglomerates,2008,-1.35957
Iron Ore Agglomerates,2009,-1.55082
Iron Ore Agglomerates,2010,-1.1492701
Iron Ore Agglomerates,2011,-.69480503
Iron Ore Agglomerates,2012,-1.22917
Iron Ore Agglomerates,2013,-1.16887
Iron Ore Agglomerates,2014,-1.33576
Iron Ore Agglomerates,2015,-.84669101
Iron Ore Agglomerates,2016,-1.5894099
Iron Pipes,1962,.579014
Iron Pipes,1963,.92408401
Iron Pipes,1964,.343768
Iron Pipes,1965,.44619599
Iron Pipes,1966,.72576499
Iron Pipes,1967,.423976
Iron Pipes,1968,.77817899
Iron Pipes,1969,.74391502
Iron Pipes,1970,.56365198
Iron Pipes,1971,-.204374
Iron Pipes,1972,.29448801
Iron Pipes,1973,.63160902
Iron Pipes,1974,.231359
Iron Pipes,1975,.64363199
Iron Pipes,1976,.36735401
Iron Pipes,1977,.31355301
Iron Pipes,1978,.96540201
Iron Pipes,1979,.26443499
Iron Pipes,1980,-.182016
Iron Pipes,1981,.082135998
Iron Pipes,1982,.91021401
Iron Pipes,1983,-.086801998
Iron Pipes,1984,.583902
Iron Pipes,1985,.27917901
Iron Pipes,1986,.866808
Iron Pipes,1987,1.16219
Iron Pipes,1988,.67367798
Iron Pipes,1989,.92284697
Iron Pipes,1990,-.135372
Iron Pipes,1991,-.049669001
Iron Pipes,1992,.71227503
Iron Pipes,1993,.69867998
Iron Pipes,1994,1.19247
Iron Pipes,1995,.45374
Iron Pipes,1996,.361931
Iron Pipes,1997,.32802799
Iron Pipes,1998,.53482401
Iron Pipes,1999,.626073
Iron Pipes,2000,.36450601
Iron Pipes,2001,.38291299
Iron Pipes,2002,.054522
Iron Pipes,2003,-.202232
Iron Pipes,2004,-.224189
Iron Pipes,2005,-.836968
Iron Pipes,2006,-.118253
Iron Pipes,2007,-.62030101
Iron Pipes,2008,-.53631902
Iron Pipes,2009,-.12988999
Iron Pipes,2010,.45955801
Iron Pipes,2011,-.79793
Iron Pipes,2012,-.39702901
Iron Pipes,2013,.145612
Iron Pipes,2014,.208528
Iron Pipes,2015,-.241478
Iron Pipes,2016,-.092225097
Iron Shapes,1962,.66495597
Iron Shapes,1963,.62564701
Iron Shapes,1964,.97851503
Iron Shapes,1965,1.11366
Iron Shapes,1966,.95576501
Iron Shapes,1967,1.09828
Iron Shapes,1968,.77654499
Iron Shapes,1969,.84196699
Iron Shapes,1970,.75103801
Iron Shapes,1971,-.072146997
Iron Shapes,1972,.88371599
Iron Shapes,1973,.60451502
Iron Shapes,1974,.633928
Iron Shapes,1975,.665465
Iron Shapes,1976,.32731101
Iron Shapes,1977,.31536201
Iron Shapes,1978,.240453
Iron Shapes,1979,.328816
Iron Shapes,1980,-.147127
Iron Shapes,1981,-.076164
Iron Shapes,1982,.062825002
Iron Shapes,1983,.33824301
Iron Shapes,1984,.49031401
Iron Shapes,1985,.047846999
Iron Shapes,1986,.453199
Iron Shapes,1987,.413928
Iron Shapes,1988,.50496799
Iron Shapes,1989,.208808
Iron Shapes,1990,.045483001
Iron Shapes,1991,-.050505001
Iron Shapes,1992,.282289
Iron Shapes,1993,-.094806999
Iron Shapes,1994,.071571
Iron Shapes,1995,.189825
Iron Shapes,1996,.45956001
Iron Shapes,1997,.61802
Iron Shapes,1998,.50805002
Iron Shapes,1999,.58785701
Iron Shapes,2000,.46600801
Iron Shapes,2001,.151528
Iron Shapes,2002,.18617199
Iron Shapes,2003,.042146001
Iron Shapes,2004,-.18713801
Iron Shapes,2005,-.32310399
Iron Shapes,2006,-.31552801
Iron Shapes,2007,-.365329
Iron Shapes,2008,-.22080199
Iron Shapes,2009,-.225063
Iron Shapes,2010,-.210108
Iron Shapes,2011,-.53916198
Iron Shapes,2012,-.38899499
Iron Shapes,2013,-.45841801
Iron Shapes,2014,-.205198
Iron Shapes,2015,-.059857301
Iron Shapes,2016,-.0252223
Iron Sheets,1962,.2462
Iron Sheets,1963,.661336
Iron Sheets,1964,.961465
Iron Sheets,1965,1.0620199
Iron Sheets,1966,1.15611
Iron Sheets,1967,1.1704201
Iron Sheets,1968,.91952801
Iron Sheets,1969,.86054599
Iron Sheets,1970,.78755301
Iron Sheets,1971,.188233
Iron Sheets,1972,.69315898
Iron Sheets,1973,.772071
Iron Sheets,1974,1.2352
Iron Sheets,1975,1.23045
Iron Sheets,1976,.58127099
Iron Sheets,1977,.58493602
Iron Sheets,1978,.60639399
Iron Sheets,1979,.227424
Iron Sheets,1980,.511343
Iron Sheets,1981,.406407
Iron Sheets,1982,.0058209999
Iron Sheets,1983,.052818999
Iron Sheets,1984,.249357
Iron Sheets,1985,.17174999
Iron Sheets,1986,.171948
Iron Sheets,1987,.47514701
Iron Sheets,1988,.570885
Iron Sheets,1989,.66176403
Iron Sheets,1990,.63297302
Iron Sheets,1991,.78864902
Iron Sheets,1992,.73615599
Iron Sheets,1993,.60512
Iron Sheets,1994,.43489999
Iron Sheets,1995,.62343401
Iron Sheets,1996,.87424803
Iron Sheets,1997,.83350903
Iron Sheets,1998,.94870698
Iron Sheets,1999,.56847602
Iron Sheets,2000,.83021599
Iron Sheets,2001,.98544002
Iron Sheets,2002,.97483897
Iron Sheets,2003,.98516601
Iron Sheets,2004,.79082298
Iron Sheets,2005,1.15073
Iron Sheets,2006,1.27458
Iron Sheets,2007,.97745198
Iron Sheets,2008,.90707201
Iron Sheets,2009,1.29875
Iron Sheets,2010,1.19647
Iron Sheets,2011,1.0083801
Iron Sheets,2012,.96947801
Iron Sheets,2013,.90183902
Iron Sheets,2014,1.02377
Iron Sheets,2015,1.09804
Iron Sheets,2016,.802701
Iron Structures,1962,.925201
Iron Structures,1963,1.32681
Iron Structures,1964,.72033501
Iron Structures,1965,.61998999
Iron Structures,1966,.977696
Iron Structures,1967,.923199
Iron Structures,1968,.88350302
Iron Structures,1969,.58617097
Iron Structures,1970,.67689198
Iron Structures,1971,-.015893999
Iron Structures,1972,.760436
Iron Structures,1973,.88779098
Iron Structures,1974,.98889601
Iron Structures,1975,1.02335
Iron Structures,1976,.51479799
Iron Structures,1977,.59880698
Iron Structures,1978,.80524701
Iron Structures,1979,.76913899
Iron Structures,1980,.46221501
Iron Structures,1981,.59340501
Iron Structures,1982,.84998399
Iron Structures,1983,.72233701
Iron Structures,1984,.88107598
Iron Structures,1985,.99490899
Iron Structures,1986,1.06758
Iron Structures,1987,.754363
Iron Structures,1988,.90809602
Iron Structures,1989,.75027901
Iron Structures,1990,.86676598
Iron Structures,1991,.77579898
Iron Structures,1992,.73672098
Iron Structures,1993,.63841802
Iron Structures,1994,.65939802
Iron Structures,1995,.47019899
Iron Structures,1996,.965096
Iron Structures,1997,.39463601
Iron Structures,1998,.516119
Iron Structures,1999,.28152001
Iron Structures,2000,.389011
Iron Structures,2001,.392822
Iron Structures,2002,.182354
Iron Structures,2003,.386852
Iron Structures,2004,.40355599
Iron Structures,2005,.46542299
Iron Structures,2006,.49925101
Iron Structures,2007,.55646998
Iron Structures,2008,.27488899
Iron Structures,2009,.079268999
Iron Structures,2010,.49403101
Iron Structures,2011,.0306345
Iron Structures,2012,.209434
Iron Structures,2013,.44039601
Iron Structures,2014,.32165501
Iron Structures,2015,.47094899
Iron Structures,2016,.249538
Iron Tubes,1962,1.0065399
Iron Tubes,1963,.97419798
Iron Tubes,1964,.778422
Iron Tubes,1965,.78391898
Iron Tubes,1966,.931961
Iron Tubes,1967,.88690603
Iron Tubes,1968,1.0328
Iron Tubes,1969,.95605499
Iron Tubes,1970,1.1584899
Iron Tubes,1971,.512492
Iron Tubes,1972,.881975
Iron Tubes,1973,.75367498
Iron Tubes,1974,.74439597
Iron Tubes,1975,1.0103199
Iron Tubes,1976,.61442
Iron Tubes,1977,.55943501
Iron Tubes,1978,1.0150599
Iron Tubes,1979,.681539
Iron Tubes,1980,.58507198
Iron Tubes,1981,.68724799
Iron Tubes,1982,.72242302
Iron Tubes,1983,.706806
Iron Tubes,1984,.675053
Iron Tubes,1985,.74176598
Iron Tubes,1986,.80445898
Iron Tubes,1987,.84299099
Iron Tubes,1988,1.03265
Iron Tubes,1989,1.00056
Iron Tubes,1990,.781178
Iron Tubes,1991,.910218
Iron Tubes,1992,.81621999
Iron Tubes,1993,.664002
Iron Tubes,1994,.87265003
Iron Tubes,1995,.81581599
Iron Tubes,1996,.60465401
Iron Tubes,1997,.78108603
Iron Tubes,1998,.70683199
Iron Tubes,1999,.70584798
Iron Tubes,2000,.79435998
Iron Tubes,2001,1.02687
Iron Tubes,2002,.990596
Iron Tubes,2003,1.0988899
Iron Tubes,2004,1.2022099
Iron Tubes,2005,.677683
Iron Tubes,2006,.66786802
Iron Tubes,2007,.85320902
Iron Tubes,2008,.83648598
Iron Tubes,2009,1.1049401
Iron Tubes,2010,.98772901
Iron Tubes,2011,.76084298
Iron Tubes,2012,.825342
Iron Tubes,2013,1.05687
Iron Tubes,2014,1.18019
Iron Tubes,2015,1.06594
Iron Tubes,2016,1.16266
Iron Waste,1962,-.20503099
Iron Waste,1963,-.26444101
Iron Waste,1964,-.12862501
Iron Waste,1965,-.69652802
Iron Waste,1966,-.102101
Iron Waste,1967,-.36772099
Iron Waste,1968,-.170178
Iron Waste,1969,-.27700299
Iron Waste,1970,-.24661399
Iron Waste,1971,.63830501
Iron Waste,1972,-.371014
Iron Waste,1973,-.50430501
Iron Waste,1974,-.88027
Iron Waste,1975,-.63874
Iron Waste,1976,-.062258001
Iron Waste,1977,-.139054
Iron Waste,1978,-.91376299
Iron Waste,1979,-.57148302
Iron Waste,1980,-.45260099
Iron Waste,1981,-.318838
Iron Waste,1982,-.73120302
Iron Waste,1983,-1.0396399
Iron Waste,1984,-.87476897
Iron Waste,1985,-1.18901
Iron Waste,1986,-.91369802
Iron Waste,1987,-.93010002
Iron Waste,1988,-.70338899
Iron Waste,1989,-.70892203
Iron Waste,1990,-.957277
Iron Waste,1991,-.61136901
Iron Waste,1992,-.42069501
Iron Waste,1993,-.53232199
Iron Waste,1994,-.822685
Iron Waste,1995,-.72995901
Iron Waste,1996,-.61437398
Iron Waste,1997,-.36967799
Iron Waste,1998,-.53891301
Iron Waste,1999,-.80149901
Iron Waste,2000,-.53586799
