Entity,Year,Mean male height (cm),Mean female height (cm),Male-to-female height ratio,Change in male height (cm),Change in female height (cm),Change in male height (%),Change in female height (%)
Nigeria,1923,163.540233,155.2404573,1.053463999,,,,
Nigeria,1924,163.6445161,155.3197812,1.05359739,,,,
Nigeria,1925,163.752062,155.3995637,1.053748531,,,,
Nigeria,1926,163.8641519,155.4805091,1.05392086,,,,
Nigeria,1927,163.9820598,155.5633585,1.054117508,,,,
Nigeria,1928,164.106102,155.6490314,1.054334232,,,,
Nigeria,1929,164.2352504,155.7379861,1.054561283,,,,
Nigeria,1930,164.3688774,155.8304529,1.054793042,,,,
Nigeria,1931,164.5053234,155.9259551,1.055022067,,,,
Nigeria,1932,164.643194,156.0246267,1.055238506,,,,
Nigeria,1933,164.7826331,156.12751,1.055436246,,,,
Nigeria,1934,164.9228129,156.2352913,1.055605373,,,,
Nigeria,1935,165.0640828,156.3476332,1.055750442,,,,
Nigeria,1936,165.2055057,156.4645515,1.055865396,,,,
Nigeria,1937,165.3466091,156.5856656,1.055949844,,,,
Nigeria,1938,165.4863504,156.710267,1.056001968,,,,
Nigeria,1939,165.6242686,156.8379355,1.056021734,,,,
Nigeria,1940,165.760229,156.9680698,1.056012406,,,,
Nigeria,1941,165.8942982,157.1003451,1.055976663,,,,
Nigeria,1942,166.0280881,157.2343026,1.055927907,,,,
Nigeria,1943,166.1636623,157.3704917,1.0558756,,,,
Nigeria,1944,166.2999771,157.5093777,1.055810007,,,,
Nigeria,1945,166.4372975,157.6501174,1.055738494,,,,
Nigeria,1946,166.5759717,157.7922658,1.055666264,,,,
Nigeria,1947,166.715141,157.9353577,1.055590993,,,,
Nigeria,1948,166.8544343,158.0771798,1.055525121,,,,
Nigeria,1949,166.9928563,158.216264,1.055472125,,,,
Nigeria,1950,167.1287299,158.3521866,1.0554242,,,,
Nigeria,1951,167.2600552,158.483372,1.055379205,,,,
Nigeria,1952,167.3854674,158.6072833,1.055345404,,,,
Nigeria,1953,167.504779,158.722879,1.055328507,,,,
Nigeria,1954,167.6171651,158.8287412,1.055332705,,,,
Nigeria,1955,167.7230795,158.9247901,1.05536134,,,,
Nigeria,1956,167.8224846,159.0113438,1.055412027,,,,
Nigeria,1957,167.9163995,159.0897603,1.055482133,,,,
Nigeria,1958,168.0046879,159.160857,1.055565364,,,,
Nigeria,1959,168.0873237,159.2247153,1.05566101,,,,
Nigeria,1960,168.1642969,159.2815399,1.055767649,,,,
Nigeria,1961,168.2349276,159.3308677,1.055884086,,,,
Nigeria,1962,168.2973323,159.372404,1.056000462,,,,
Nigeria,1963,168.3494633,159.4039729,1.056118365,,,,
Nigeria,1964,168.3904562,159.4239718,1.056243012,,,,
Nigeria,1965,168.4208966,159.4323585,1.05637838,,,,
Nigeria,1966,168.4423861,159.4296101,1.056531381,,,,
Nigeria,1967,168.4564432,159.4161798,1.056708569,,,,
Nigeria,1968,168.4655036,159.3921968,1.05692441,,,,
Nigeria,1969,168.4714556,159.357569,1.057191426,,,,
Nigeria,1970,168.4750552,159.3119726,1.057516597,,,,
Nigeria,1971,168.4757961,159.2551729,1.057898422,,,,
Nigeria,1972,168.4736075,159.1878291,1.058332213,,,,
Nigeria,1973,168.4693686,159.1110699,1.058816138,,,,
Nigeria,1974,168.4622479,159.0264913,1.059334495,,,,
Nigeria,1975,168.4505442,158.9347449,1.059872367,,,,
Nigeria,1976,168.4319419,158.8358955,1.060414847,,,,
Nigeria,1977,168.4035924,158.7297621,1.060945283,,,,
Nigeria,1978,168.363689,158.6164757,1.061451456,,,,
Nigeria,1979,168.312041,158.4962111,1.061931007,,,,
Nigeria,1980,168.248377,158.3719815,1.062362013,,,,
Nigeria,1981,168.1730298,158.2460199,1.062731498,,,,
Nigeria,1982,168.0860542,158.1201447,1.06302745,,,,
Nigeria,1983,167.9855567,157.9944657,1.063236968,,,,
Nigeria,1984,167.8723872,157.8693885,1.063362497,,,,
Nigeria,1985,167.7467035,157.7444118,1.063408216,,,,
Nigeria,1986,167.6087532,157.6191816,1.063377893,,,,
Nigeria,1987,167.4592528,157.4921677,1.063286227,,,,
Nigeria,1988,167.2999789,157.3632464,1.063145193,,,,
Nigeria,1989,167.1335034,157.233321,1.062964913,,,,
Nigeria,1990,166.9617595,157.102716,1.062755398,,,,
Nigeria,1991,166.7871679,156.9728759,1.062522216,,,,
Nigeria,1992,166.611447,156.843693,1.062276996,,,,
Nigeria,1993,166.4353131,156.7143994,1.062029486,,,,
Nigeria,1994,166.2591895,156.5838987,1.061789819,,,,
Nigeria,1995,166.0832443,156.4529755,1.061553759,,,,
Nigeria,1996,165.9067896,156.3214927,1.061317844,4.8601054,3.1962719,3.017823946,2.087358231
Niue,1896,168.5982148,152.0637347,1.108733881,,,,
Niue,1897,168.629889,152.237518,1.107676289,,,,
Niue,1898,168.6617867,152.4116227,1.106620241,,,,
Niue,1899,168.6940193,152.5855195,1.105570305,,,,
Niue,1900,168.7270106,152.759032,1.104530504,,,,
Niue,1901,168.7609927,152.9315657,1.103506604,,,,
Niue,1902,168.7957802,153.1030319,1.102497959,,,,
Niue,1903,168.8320557,153.2725198,1.101515496,,,,
Niue,1904,168.8696326,153.4399175,1.100558677,,,,
Niue,1905,168.9083006,153.6053253,1.099625291,,,,
Niue,1906,168.9478547,153.7685293,1.098715423,,,,
Niue,1907,168.988942,153.9292304,1.097835295,,,,
Niue,1908,169.0324241,154.0873724,1.096990762,,,,
Niue,1909,169.0775816,154.2434432,1.096173543,,,,
Niue,1910,169.1252657,154.3979007,1.095385785,,,,
Niue,1911,169.1764096,154.5514219,1.09462862,,,,
Niue,1912,169.2310309,154.7043927,1.093899326,,,,
Niue,1913,169.2888459,154.8567693,1.093196291,,,,
Niue,1914,169.3492818,155.0088084,1.092513926,,,,
Niue,1915,169.4121132,155.1605821,1.091850204,,,,
Niue,1916,169.4771818,155.312193,1.091203327,,,,
Niue,1917,169.5442707,155.4638295,1.090570528,,,,
Niue,1918,169.612882,155.615456,1.089948816,,,,
Niue,1919,169.6814605,155.7666381,1.089331211,,,,
Niue,1920,169.7497441,155.9173784,1.088715997,,,,
Niue,1921,169.8167568,156.0674778,1.088098297,,,,
Niue,1922,169.8817996,156.2166473,1.087475647,,,,
Niue,1923,169.9447215,156.3646075,1.086849027,,,,
Niue,1924,170.0059389,156.5116758,1.086218891,,,,
Niue,1925,170.0663487,156.6592094,1.085581559,,,,
Niue,1926,170.126802,156.8074713,1.084940664,,,,
Niue,1927,170.1886127,156.9565524,1.084303969,,,,
Niue,1928,170.2522095,157.1064526,1.083674201,,,,
Niue,1929,170.3178251,157.2569995,1.083054018,,,,
Niue,1930,170.3847302,157.4084593,1.082436935,,,,
Niue,1931,170.4522156,157.5598905,1.081824918,,,,
Niue,1932,170.5203028,157.7109818,1.081220222,,,,
Niue,1933,170.5904889,157.8625098,1.080626991,,,,
Niue,1934,170.6634592,158.015672,1.080041347,,,,
Niue,1935,170.7398287,158.1710132,1.079463457,,,,
Niue,1936,170.8199748,158.3288752,1.078893377,,,,
Niue,1937,170.9042191,158.4889157,1.078335468,,,,
Niue,1938,170.9926411,158.6507331,1.077792947,,,,
Niue,1939,171.0848691,158.8138619,1.0772666,,,,
Niue,1940,171.1816075,158.977646,1.076765267,,,,
Niue,1941,171.2839508,159.1424274,1.076293441,,,,
Niue,1942,171.3933554,159.3081296,1.075860697,,,,
Niue,1943,171.5113275,159.4757566,1.075469596,,,,
Niue,1944,171.6368322,159.6453936,1.075112963,,,,
Niue,1945,171.7698752,159.8169329,1.074791463,,,,
Niue,1946,171.909331,159.9901789,1.074499274,,,,
Niue,1947,172.0533956,160.1646642,1.074228179,,,,
Niue,1948,172.201724,160.3390354,1.073985032,,,,
Niue,1949,172.3521565,160.5131338,1.073757346,,,,
Niue,1950,172.5041141,160.6871067,1.073540483,,,,
Niue,1951,172.6559076,160.8606287,1.073326077,,,,
Niue,1952,172.806231,161.0325656,1.073113568,,,,
Niue,1953,172.9547144,161.2027468,1.072901783,,,,
Niue,1954,173.1005772,161.3709514,1.072687344,,,,
Niue,1955,173.2438745,161.536321,1.072476292,,,,
Niue,1956,173.3843609,161.6989784,1.072266273,,,,
Niue,1957,173.5228016,161.8589153,1.072062057,,,,
Niue,1958,173.6594481,162.0164425,1.071863111,,,,
Niue,1959,173.793331,162.1714098,1.071664427,,,,
Niue,1960,173.9243379,162.3237098,1.071466011,,,,
Niue,1961,174.0517283,162.4728914,1.07126627,,,,
Niue,1962,174.1743592,162.6183015,1.071062467,,,,
Niue,1963,174.2904246,162.7586559,1.070851953,,,,
Niue,1964,174.3987137,162.8924511,1.070637175,,,,
Niue,1965,174.499571,163.0191229,1.070423935,,,,
Niue,1966,174.59448,163.138735,1.070220877,,,,
Niue,1967,174.6840538,163.2521564,1.070026012,,,,
Niue,1968,174.7699173,163.3594668,1.069848725,,,,
Niue,1969,174.853625,163.4609228,1.069696794,,,,
Niue,1970,174.935528,163.5565129,1.069572375,,,,
Niue,1971,175.015397,163.6463343,1.069473372,,,,
Niue,1972,175.0935701,163.7304213,1.069401573,,,,
Niue,1973,175.1697723,163.8090984,1.069353131,,,,
Niue,1974,175.2429529,163.8829013,1.069318102,,,,
Niue,1975,175.3127246,163.9511502,1.069298534,,,,
Niue,1976,175.3778072,164.0136405,1.069287936,,,,
Niue,1977,175.4371777,164.0701009,1.06928183,,,,
Niue,1978,175.4907184,164.1213868,1.069273919,,,,
Niue,1979,175.5382728,164.1680197,1.069259854,,,,
Niue,1980,175.5813408,164.211765,1.069237279,,,,
Niue,1981,175.6205958,164.2536786,1.069203425,,,,
Niue,1982,175.6561921,164.2945372,1.069154185,,,,
Niue,1983,175.6879498,164.3352169,1.069082776,,,,
Niue,1984,175.7157135,164.3753919,1.068990385,,,,
Niue,1985,175.7383765,164.4151241,1.068869895,,,,
Niue,1986,175.7565612,164.4538052,1.068729063,,,,
Niue,1987,175.7701808,164.4907014,1.06857214,,,,
Niue,1988,175.7801979,164.525819,1.068404941,,,,
Niue,1989,175.7881968,164.5600267,1.068231455,,,,
Niue,1990,175.7948135,164.5932891,1.068055778,,,,
Niue,1991,175.8008545,164.6267761,1.067875219,,,,
Niue,1992,175.8069796,164.6604515,1.067694021,,,,
Niue,1993,175.8131145,164.694397,1.067511207,,,,
Niue,1994,175.8191645,164.7283904,1.067327642,,,,
Niue,1995,175.8253645,164.762294,1.067145645,,,,
Niue,1996,175.8311176,164.7965434,1.066958772,7.2329028,12.7328087,4.29002336,8.373336828
North Korea,1896,160.5756276,149.1217013,1.076809252,,,,
North Korea,1897,160.6952976,149.2461227,1.076713383,,,,
North Korea,1898,160.8150544,149.3709298,1.076615474,,,,
North Korea,1899,160.9349689,149.4963129,1.076514636,,,,
North Korea,1900,161.054864,149.6212122,1.076417318,,,,
North Korea,1901,161.1751006,149.7455776,1.076326281,,,,
North Korea,1902,161.2948647,149.869527,1.076235229,,,,
North Korea,1903,161.4137417,149.9924616,1.076145694,,,,
North Korea,1904,161.5319471,150.1136637,1.076064251,,,,
North Korea,1905,161.6494174,150.2332999,1.075989261,,,,
North Korea,1906,161.7656758,150.3510752,1.075919647,,,,
North Korea,1907,161.8810978,150.4665276,1.075861192,,,,
North Korea,1908,161.9958051,150.5804683,1.075808881,,,,
North Korea,1909,162.1099042,150.6930967,1.075761981,,,,
North Korea,1910,162.2245349,150.8047888,1.075725355,,,,
North Korea,1911,162.3403338,150.9160395,1.075699669,,,,
North Korea,1912,162.4582371,151.0278467,1.075683992,,,,
North Korea,1913,162.5768678,151.1399175,1.075671275,,,,
North Korea,1914,162.6957727,151.2529695,1.075653412,,,,
North Korea,1915,162.8142372,151.3670358,1.075625458,,,,
North Korea,1916,162.9316583,151.4826856,1.075579415,,,,
North Korea,1917,163.0475942,151.600368,1.075509224,,,,
North Korea,1918,163.1619359,151.7198341,1.075415992,,,,
North Korea,1919,163.2731206,151.8414091,1.07528718,,,,
North Korea,1920,163.3810231,151.9658065,1.075117007,,,,
North Korea,1921,163.4852396,152.0930001,1.074903115,,,,
North Korea,1922,163.5856521,152.2229136,1.074645388,,,,
North Korea,1923,163.6824926,152.3552364,1.074347666,,,,
North Korea,1924,163.7767975,152.4908213,1.074010856,,,,
North Korea,1925,163.8710465,152.631346,1.073639529,,,,
North Korea,1926,163.9666601,152.7770544,1.073241402,,,,
North Korea,1927,164.0632281,152.9261109,1.072826786,,,,
North Korea,1928,164.1610324,153.0771932,1.072406862,,,,
North Korea,1929,164.2594945,153.2288727,1.071987881,,,,
North Korea,1930,164.3581654,153.3794495,1.071578793,,,,
North Korea,1931,164.45669,153.5269655,1.071190911,,,,
North Korea,1932,164.5547987,153.671276,1.070823403,,,,
North Korea,1933,164.6536156,153.8136854,1.07047442,,,,
North Korea,1934,164.7538881,153.9544164,1.070147203,,,,
North Korea,1935,164.85672,154.0930941,1.069851449,,,,
North Korea,1936,164.9606234,154.2299459,1.069575837,,,,
North Korea,1937,165.0653118,154.3646581,1.069320619,,,,
North Korea,1938,165.1693462,154.4957465,1.06908669,,,,
North Korea,1939,165.2717279,154.6221666,1.068874739,,,,
North Korea,1940,165.3736662,154.7442636,1.068690124,,,,
North Korea,1941,165.4762099,154.8621876,1.068538502,,,,
North Korea,1942,165.582564,154.977155,1.06843208,,,,
North Korea,1943,165.6952677,155.0910168,1.068374372,,,,
North Korea,1944,165.8134455,155.2048329,1.068352334,,,,
North Korea,1945,165.9371387,155.318481,1.068366994,,,,
North Korea,1946,166.0664015,155.4322499,1.068416636,,,,
North Korea,1947,166.1999667,155.5456798,1.068496193,,,,
North Korea,1948,166.3375549,155.6578014,1.068610461,,,,
North Korea,1949,166.4778206,155.7678799,1.068755771,,,,
North Korea,1950,166.6200787,155.8761059,1.068926361,,,,
North Korea,1951,166.7630075,155.9817498,1.069118712,,,,
North Korea,1952,166.9053775,156.0834544,1.069334211,,,,
North Korea,1953,167.0470215,156.1808004,1.069574628,,,,
North Korea,1954,167.1871028,156.2734908,1.069836617,,,,
North Korea,1955,167.3246192,156.3614276,1.070114425,,,,
North Korea,1956,167.4588956,156.4447012,1.070403116,,,,
North Korea,1957,167.5907681,156.524506,1.070699869,,,,
North Korea,1958,167.7201663,156.6015314,1.070999529,,,,
North Korea,1959,167.8464188,156.6758026,1.071297648,,,,
North Korea,1960,167.9694464,156.7482277,1.071587532,,,,
North Korea,1961,168.088594,156.8192932,1.071861699,,,,
North Korea,1962,168.2029591,156.8889568,1.072114714,,,,
North Korea,1963,168.3109684,156.9557593,1.072346559,,,,
North Korea,1964,168.4114738,157.0183695,1.072559054,,,,
North Korea,1965,168.5054725,157.0767129,1.072759096,,,,
North Korea,1966,168.5954806,157.1326368,1.072950114,,,,
North Korea,1967,168.6842845,157.1876792,1.073139354,,,,
North Korea,1968,168.7738602,157.2424615,1.073335145,,,,
North Korea,1969,168.866418,157.2970596,1.073551015,,,,
North Korea,1970,168.9627631,157.351217,1.073793812,,,,
North Korea,1971,169.0645036,157.4057232,1.074068339,,,,
North Korea,1972,169.1710514,157.4606462,1.074370362,,,,
North Korea,1973,169.2840536,157.5162693,1.074708374,,,,
North Korea,1974,169.403665,157.573869,1.075074605,,,,
North Korea,1975,169.5287384,157.6327142,1.075466722,,,,
North Korea,1976,169.6572236,157.6919908,1.075877239,,,,
North Korea,1977,169.7868723,157.7512078,1.076295229,,,,
North Korea,1978,169.9166876,157.8104134,1.076714039,,,,
North Korea,1979,170.0463907,157.8700548,1.077128851,,,,
North Korea,1980,170.1760695,157.9308792,1.077535124,,,,
North Korea,1981,170.3062877,157.9931893,1.077934362,,,,
North Korea,1982,170.4358942,158.0566915,1.078321282,,,,
North Korea,1983,170.5635699,158.1211547,1.078689124,,,,
North Korea,1984,170.6887278,158.1865748,1.079034223,,,,
North Korea,1985,170.8102122,158.2522981,1.079353755,,,,
North Korea,1986,170.9282485,158.3181677,1.079650245,,,,
North Korea,1987,171.0421729,158.3829002,1.079928279,,,,
North Korea,1988,171.1529471,158.4466708,1.080192763,,,,
North Korea,1989,171.261097,158.5100612,1.080443069,,,,
North Korea,1990,171.3674262,158.5731145,1.080683991,,,,
North Korea,1991,171.4730653,158.6370421,1.080914413,,,,
North Korea,1992,171.5783201,158.7018487,1.081136241,,,,
North Korea,1993,171.6826093,158.7676916,1.081344747,,,,
North Korea,1994,171.7863722,158.8341327,1.081545693,,,,
North Korea,1995,171.8897267,158.9005472,1.081744083,,,,
North Korea,1996,171.9927751,158.9669982,1.081940133,11.4171475,9.8452969,7.110137242,6.602189228
Norway,1896,171.2400832,159.2222603,1.075478283,,,,
Norway,1897,171.3809626,159.3410731,1.07556049,,,,
Norway,1898,171.5220685,159.4600008,1.075643219,,,,
Norway,1899,171.6626672,159.578978,1.075722312,,,,
Norway,1900,171.8024054,159.6979406,1.075795998,,,,
Norway,1901,171.9425742,159.8168293,1.075872766,,,,
Norway,1902,172.0835421,159.9359332,1.075952969,,,,
Norway,1903,172.2248843,160.0541224,1.07604154,,,,
Norway,1904,172.3666117,160.171332,1.076138967,,,,
Norway,1905,172.5089835,160.2877661,1.076245478,,,,
Norway,1906,172.6510997,160.403683,1.076353713,,,,
Norway,1907,172.7940666,160.5196058,1.07646705,,,,
Norway,1908,172.9389266,160.6356282,1.076591342,,,,
Norway,1909,173.0860542,160.7524557,1.076724169,,,,
Norway,1910,173.2365482,160.8716555,1.076861848,,,,
Norway,1911,173.3923135,160.9955405,1.077000723,,,,
Norway,1912,173.554054,161.1250787,1.077138676,,,,
Norway,1913,173.720508,161.2603222,1.077267524,,,,
Norway,1914,173.8900338,161.4001132,1.077384832,,,,
Norway,1915,174.0605283,161.543441,1.077484342,,,,
Norway,1916,174.2295152,161.6882272,1.077564633,,,,
Norway,1917,174.3951524,161.8331946,1.077622875,,,,
Norway,1918,174.5553846,161.9761172,1.077661248,,,,
Norway,1919,174.7095716,162.1145461,1.077692137,,,,
Norway,1920,174.8574138,162.2481553,1.077715882,,,,
Norway,1921,174.9991371,162.3772493,1.077731873,,,,
Norway,1922,175.1343133,162.5019478,1.077736702,,,,
Norway,1923,175.2621687,162.6217232,1.077729133,,,,
Norway,1924,175.3845673,162.7379618,1.077711465,,,,
Norway,1925,175.5047799,162.8530563,1.077687972,,,,
Norway,1926,175.6243555,162.9670511,1.077667874,,,,
Norway,1927,175.7446449,163.0805994,1.077655132,,,,
Norway,1928,175.8670114,163.1944227,1.07765332,,,,
Norway,1929,175.9903589,163.3081288,1.07765829,,,,
Norway,1930,176.1145759,163.4215243,1.077670623,,,,
Norway,1931,176.2384768,163.5328348,1.077694746,,,,
Norway,1932,176.360374,163.6434101,1.077711433,,,,
Norway,1933,176.4822101,163.7562043,1.077713121,,,,
Norway,1934,176.6040362,163.8720291,1.077694816,,,,
Norway,1935,176.7231325,163.9901906,1.077644534,,,,
Norway,1936,176.8360771,164.1089335,1.077553021,,,,
Norway,1937,176.939801,164.225109,1.077422339,,,,
Norway,1938,177.0332282,164.3357621,1.077265386,,,,
Norway,1939,177.1159344,164.43819,1.077097324,,,,
Norway,1940,177.1875559,164.529539,1.076934616,,,,
Norway,1941,177.2489432,164.6082872,1.076792343,,,,
Norway,1942,177.3043173,164.6756094,1.076688393,,,,
Norway,1943,177.3577014,164.7333674,1.076634954,,,,
Norway,1944,177.4113887,164.7857005,1.076618834,,,,
Norway,1945,177.4685637,164.8361505,1.076636182,,,,
Norway,1946,177.5327458,164.8875905,1.076689551,,,,
Norway,1947,177.6048149,164.942489,1.076768127,,,,
Norway,1948,177.6861228,165.0021009,1.076871881,,,,
Norway,1949,177.7758235,165.067581,1.076988119,,,,
Norway,1950,177.8734496,165.1400706,1.077106537,,,,
Norway,1951,177.9769411,165.2181292,1.077224043,,,,
Norway,1952,178.0855631,165.3012973,1.077339174,,,,
Norway,1953,178.1998725,165.3895912,1.077455184,,,,
Norway,1954,178.3193994,165.4831144,1.077568549,,,,
Norway,1955,178.4429743,165.5824101,1.077668662,,,,
Norway,1956,178.5677534,165.686265,1.077746266,,,,
Norway,1957,178.6933893,165.7945986,1.077799825,,,,
Norway,1958,178.8194898,165.905703,1.077838113,,,,
Norway,1959,178.9443452,166.0176862,1.077863144,,,,
Norway,1960,179.0658689,166.1281946,1.077877655,,,,
Norway,1961,179.1830392,166.2358684,1.077884339,,,,
Norway,1962,179.2935812,166.3376317,1.077889467,,,,
Norway,1963,179.3945377,166.4300051,1.077897808,,,,
Norway,1964,179.482912,166.5098806,1.077911481,,,,
Norway,1965,179.5595311,166.5760968,1.077942962,,,,
Norway,1966,179.626319,166.628474,1.078004945,,,,
Norway,1967,179.6863753,166.668552,1.078106056,,,,
Norway,1968,179.7413213,166.6971526,1.078250699,,,,
Norway,1969,179.7929885,166.7162359,1.078437187,,,,
Norway,1970,179.8419333,166.7258469,1.078668585,,,,
Norway,1971,179.8876409,166.7274687,1.078932238,,,,
Norway,1972,179.92948,166.7211412,1.079224139,,,,
Norway,1973,179.966267,166.7076691,1.079532021,,,,
Norway,1974,179.9962293,166.6867162,1.079847473,,,,
Norway,1975,180.0187616,166.6584777,1.080165642,,,,
Norway,1976,180.0333705,166.6227865,1.080484694,,,,
Norway,1977,180.040321,166.579491,1.080807247,,,,
Norway,1978,180.0399135,166.5293924,1.081129949,,,,
Norway,1979,180.0341078,166.4736948,1.081456791,,,,
Norway,1980,180.0249891,166.415379,1.081780964,,,,
Norway,1981,180.0147801,166.3566321,1.082101614,,,,
Norway,1982,180.0042833,166.2995807,1.082409724,,,,
Norway,1983,179.9927835,166.2459734,1.082689582,,,,
Norway,1984,179.9792621,166.1945338,1.082943331,,,,
Norway,1985,179.9631407,166.1443506,1.083173397,,,,
Norway,1986,179.9447267,166.0946747,1.08338649,,,,
Norway,1987,179.9244583,166.0446149,1.083591048,,,,
Norway,1988,179.9030914,165.9932155,1.083797858,,,,
Norway,1989,179.8820711,165.9407878,1.084013602,,,,
Norway,1990,179.8606128,165.8869636,1.084235969,,,,
Norway,1991,179.8399742,165.8333143,1.08446228,,,,
Norway,1992,179.8201535,165.7799591,1.084691747,,,,
Norway,1993,179.8013309,165.7265048,1.084928033,,,,
Norway,1994,179.7824974,165.6725432,1.085167729,,,,
Norway,1995,179.7637247,165.618782,1.085406634,,,,
Norway,1996,179.7451045,165.5649024,1.085647392,8.5050213,6.3426421,4.96672341,3.983514672
Oman,1896,155.7544225,146.8051201,1.060960424,,,,
Oman,1897,155.9073508,146.953372,1.060930747,,,,
Oman,1898,156.0606304,147.1017332,1.06090273,,,,
Oman,1899,156.2144498,147.2503083,1.060876895,,,,
