Entity,Year,regime_fh,polrights_fh,civlibs_fh,electdem_fh,polprocess_fh,polrights_score_fh,civlibs_score_fh,country_fh,number_notfree_fh,number_partlyfree_fh,number_free_fh,number_nonelectdem_fh,number_electdem_fh,pop_notfree_fh,pop_partlyfree_fh,pop_free_fh,pop_missreg_fh,pop_nonelectdem_fh,pop_electdem_fh,pop_missdem_fh,region
Lithuania,2013,2,1,1,1,12,37,53,1,,,,,,,,,,,,,Europe
Lithuania,2014,2,1,1,1,12,38,53,1,,,,,,,,,,,,,Europe
Lithuania,2015,2,1,1,1,12,38,53,1,,,,,,,,,,,,,Europe
Lithuania,2016,2,1,1,1,12,38,53,1,,,,,,,,,,,,,Europe
Lithuania,2017,2,1,1,1,12,38,53,1,,,,,,,,,,,,,Europe
Lithuania,2018,2,1,1,1,12,38,53,1,,,,,,,,,,,,,Europe
Lithuania,2019,2,1,1,1,12,38,53,1,,,,,,,,,,,,,Europe
Lithuania,2020,2,1,2,1,12,38,52,1,,,,,,,,,,,,,Europe
Lithuania,2021,2,1,2,1,12,38,51,1,,,,,,,,,,,,,Europe
Luxembourg,1972,2,2,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1973,2,2,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1974,2,2,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1975,2,2,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1976,2,2,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1977,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1978,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1979,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1980,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1982,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1983,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1984,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1985,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1986,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1987,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1988,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1989,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1990,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1991,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1992,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1993,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1994,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1995,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1996,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1997,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1998,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,1999,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,2000,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,2001,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,2002,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,2003,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,2004,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Luxembourg,2005,2,1,1,1,12,40,60,1,,,,,,,,,,,,,Europe
Luxembourg,2006,2,1,1,1,12,40,60,1,,,,,,,,,,,,,Europe
Luxembourg,2007,2,1,1,1,12,40,60,1,,,,,,,,,,,,,Europe
Luxembourg,2008,2,1,1,1,12,40,60,1,,,,,,,,,,,,,Europe
Luxembourg,2009,2,1,1,1,12,40,60,1,,,,,,,,,,,,,Europe
Luxembourg,2010,2,1,1,1,12,40,60,1,,,,,,,,,,,,,Europe
Luxembourg,2011,2,1,1,1,12,40,60,1,,,,,,,,,,,,,Europe
Luxembourg,2012,2,1,1,1,12,40,60,1,,,,,,,,,,,,,Europe
Luxembourg,2013,2,1,1,1,12,39,60,1,,,,,,,,,,,,,Europe
Luxembourg,2014,2,1,1,1,12,38,60,1,,,,,,,,,,,,,Europe
Luxembourg,2015,2,1,1,1,12,38,60,1,,,,,,,,,,,,,Europe
Luxembourg,2016,2,1,1,1,12,38,60,1,,,,,,,,,,,,,Europe
Luxembourg,2017,2,1,1,1,12,38,60,1,,,,,,,,,,,,,Europe
Luxembourg,2018,2,1,1,1,12,38,60,1,,,,,,,,,,,,,Europe
Luxembourg,2019,2,1,1,1,12,38,60,1,,,,,,,,,,,,,Europe
Luxembourg,2020,2,1,1,1,12,38,59,1,,,,,,,,,,,,,Europe
Luxembourg,2021,2,1,1,1,12,38,59,1,,,,,,,,,,,,,Europe
Macao,1972,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1973,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1974,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1975,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1976,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1977,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1978,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1979,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1980,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1982,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1983,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1984,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1985,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1986,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1987,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1988,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1989,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1990,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1991,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1992,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1993,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1994,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1995,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1996,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1997,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1998,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,1999,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2000,1,6,4,,,,,0,,,,,,,,,,,,,Asia
Macao,2001,1,6,4,,,,,0,,,,,,,,,,,,,Asia
Macao,2002,1,6,4,,,,,0,,,,,,,,,,,,,Asia
Macao,2003,1,6,4,,,,,0,,,,,,,,,,,,,Asia
Macao,2004,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2005,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2006,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2007,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2008,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2009,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2010,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2011,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2012,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2013,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2014,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2015,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2016,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2017,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2018,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2019,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2020,,,,,,,,0,,,,,,,,,,,,,Asia
Macao,2021,,,,,,,,0,,,,,,,,,,,,,Asia
Madagascar,1972,1,5,3,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1973,1,5,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1974,1,5,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1975,1,5,5,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1976,0,6,5,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1977,1,5,5,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1978,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1979,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1980,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1982,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1983,1,5,6,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1984,1,5,6,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1985,1,5,6,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1986,1,5,5,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1987,1,5,5,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1988,1,5,5,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1989,1,5,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1990,1,4,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1991,1,4,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1992,1,4,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1993,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1994,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1995,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1996,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1997,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1998,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,1999,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,2000,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,2001,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,2002,1,3,4,,,,,1,,,,,,,,,,,,,Africa
Madagascar,2003,1,3,3,,,,,1,,,,,,,,,,,,,Africa
Madagascar,2004,1,3,3,,,,,1,,,,,,,,,,,,,Africa
Madagascar,2005,1,3,3,1,8,24,36,1,,,,,,,,,,,,,Africa
Madagascar,2006,1,4,3,1,7,23,36,1,,,,,,,,,,,,,Africa
Madagascar,2007,1,4,3,1,7,22,36,1,,,,,,,,,,,,,Africa
Madagascar,2008,1,4,3,1,7,22,36,1,,,,,,,,,,,,,Africa
Madagascar,2009,1,6,4,0,2,9,32,1,,,,,,,,,,,,,Africa
Madagascar,2010,1,6,4,0,1,7,32,1,,,,,,,,,,,,,Africa
Madagascar,2011,1,6,4,0,1,7,32,1,,,,,,,,,,,,,Africa
Madagascar,2012,1,6,4,0,1,7,28,1,,,,,,,,,,,,,Africa
Madagascar,2013,1,5,4,0,6,15,28,1,,,,,,,,,,,,,Africa
Madagascar,2014,1,4,4,1,9,22,30,1,,,,,,,,,,,,,Africa
Madagascar,2015,1,3,4,1,9,24,32,1,,,,,,,,,,,,,Africa
Madagascar,2016,1,3,4,1,9,24,32,1,,,,,,,,,,,,,Africa
Madagascar,2017,1,3,4,1,9,24,32,1,,,,,,,,,,,,,Africa
Madagascar,2018,1,3,4,1,9,24,32,1,,,,,,,,,,,,,Africa
Madagascar,2019,1,3,3,1,9,26,35,1,,,,,,,,,,,,,Africa
Madagascar,2020,1,3,4,1,9,27,33,1,,,,,,,,,,,,,Africa
Madagascar,2021,1,3,4,1,9,27,34,1,,,,,,,,,,,,,Africa
Malawi,1972,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1973,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1974,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1975,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1976,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1977,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1978,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1979,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1980,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1982,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1983,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1984,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1985,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1986,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1987,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1988,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1989,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1990,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1991,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Malawi,1992,0,6,7,,,,,1,,,,,,,,,,,,,Africa
Malawi,1993,0,6,5,,,,,1,,,,,,,,,,,,,Africa
Malawi,1994,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Malawi,1995,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Malawi,1996,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Malawi,1997,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Malawi,1998,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Malawi,1999,1,3,3,,,,,1,,,,,,,,,,,,,Africa
Malawi,2000,1,3,3,,,,,1,,,,,,,,,,,,,Africa
Malawi,2001,1,4,3,,,,,1,,,,,,,,,,,,,Africa
Malawi,2002,1,4,4,,,,,1,,,,,,,,,,,,,Africa
Malawi,2003,1,3,4,,,,,1,,,,,,,,,,,,,Africa
Malawi,2004,1,4,4,,,,,1,,,,,,,,,,,,,Africa
Malawi,2005,1,4,4,1,7,23,34,1,,,,,,,,,,,,,Africa
Malawi,2006,1,4,3,1,7,23,35,1,,,,,,,,,,,,,Africa
Malawi,2007,1,4,4,1,7,23,34,1,,,,,,,,,,,,,Africa
Malawi,2008,1,4,4,1,7,23,34,1,,,,,,,,,,,,,Africa
Malawi,2009,1,3,4,1,8,26,34,1,,,,,,,,,,,,,Africa
Malawi,2010,1,3,4,1,8,26,34,1,,,,,,,,,,,,,Africa
Malawi,2011,1,3,4,1,7,25,32,1,,,,,,,,,,,,,Africa
Malawi,2012,1,3,4,1,8,26,34,1,,,,,,,,,,,,,Africa
Malawi,2013,1,3,4,1,8,26,34,1,,,,,,,,,,,,,Africa
Malawi,2014,1,3,4,1,8,27,34,1,,,,,,,,,,,,,Africa
Malawi,2015,1,3,3,1,8,27,37,1,,,,,,,,,,,,,Africa
Malawi,2016,1,3,3,1,8,26,37,1,,,,,,,,,,,,,Africa
Malawi,2017,1,3,3,1,8,26,37,1,,,,,,,,,,,,,Africa
Malawi,2018,1,3,3,1,8,26,38,1,,,,,,,,,,,,,Africa
Malawi,2019,1,3,3,1,8,26,36,1,,,,,,,,,,,,,Africa
Malawi,2020,1,3,3,1,9,29,37,1,,,,,,,,,,,,,Africa
Malawi,2021,1,3,3,1,9,29,37,1,,,,,,,,,,,,,Africa
Malaysia,1972,2,2,3,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1973,2,2,3,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1974,1,3,3,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1975,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1976,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1977,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1978,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1979,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1980,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1982,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1983,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1984,1,3,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1985,1,3,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1986,1,3,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1987,1,3,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1988,1,4,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1989,1,5,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1990,1,5,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1991,1,5,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1992,1,5,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1993,1,4,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1994,1,4,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1995,1,4,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1996,1,4,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1997,1,4,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1998,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,1999,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,2000,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,2001,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,2002,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Malaysia,2003,1,5,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,2004,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Malaysia,2005,1,4,4,0,6,19,31,1,,,,,,,,,,,,,Asia
Malaysia,2006,1,4,4,0,6,19,29,1,,,,,,,,,,,,,Asia
Malaysia,2007,1,4,4,0,6,19,27,1,,,,,,,,,,,,,Asia
Malaysia,2008,1,4,4,0,6,20,29,1,,,,,,,,,,,,,Asia
Malaysia,2009,1,4,4,0,6,20,29,1,,,,,,,,,,,,,Asia
Malaysia,2010,1,4,4,0,6,20,29,1,,,,,,,,,,,,,Asia
Malaysia,2011,1,4,4,0,6,20,29,1,,,,,,,,,,,,,Asia
Malaysia,2012,1,4,4,0,6,20,28,1,,,,,,,,,,,,,Asia
Malaysia,2013,1,4,4,0,6,19,28,1,,,,,,,,,,,,,Asia
Malaysia,2014,1,4,4,0,6,19,27,1,,,,,,,,,,,,,Asia
Malaysia,2015,1,4,4,0,6,18,27,1,,,,,,,,,,,,,Asia
Malaysia,2016,1,4,4,0,6,18,26,1,,,,,,,,,,,,,Asia
Malaysia,2017,1,4,4,0,6,18,27,1,,,,,,,,,,,,,Asia
Malaysia,2018,1,4,4,0,6,21,31,1,,,,,,,,,,,,,Asia
Malaysia,2019,1,4,4,0,6,21,31,1,,,,,,,,,,,,,Asia
Malaysia,2020,1,4,4,0,6,21,30,1,,,,,,,,,,,,,Asia
Malaysia,2021,1,4,4,0,6,20,30,1,,,,,,,,,,,,,Asia
Maldives,1972,2,3,2,,,,,1,,,,,,,,,,,,,Asia
Maldives,1973,1,3,2,,,,,1,,,,,,,,,,,,,Asia
Maldives,1974,1,3,2,,,,,1,,,,,,,,,,,,,Asia
Maldives,1975,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Maldives,1976,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Maldives,1977,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Maldives,1978,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1979,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1980,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1982,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1983,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1984,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1985,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1986,1,5,6,,,,,1,,,,,,,,,,,,,Asia
Maldives,1987,1,5,6,,,,,1,,,,,,,,,,,,,Asia
Maldives,1988,0,5,6,,,,,1,,,,,,,,,,,,,Asia
Maldives,1989,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1990,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1991,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1992,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1993,0,6,6,,,,,1,,,,,,,,,,,,,Asia
Maldives,1994,0,6,6,,,,,1,,,,,,,,,,,,,Asia
Maldives,1995,0,6,6,,,,,1,,,,,,,,,,,,,Asia
Maldives,1996,0,6,6,,,,,1,,,,,,,,,,,,,Asia
Maldives,1997,0,6,6,,,,,1,,,,,,,,,,,,,Asia
Maldives,1998,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,1999,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,2000,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,2001,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,2002,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,2003,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,2004,0,6,5,,,,,1,,,,,,,,,,,,,Asia
Maldives,2005,0,6,5,0,3,9,22,1,,,,,,,,,,,,,Asia
Maldives,2006,0,6,5,0,3,11,23,1,,,,,,,,,,,,,Asia
Maldives,2007,0,6,5,0,3,11,25,1,,,,,,,,,,,,,Asia
Maldives,2008,1,4,4,0,6,20,28,1,,,,,,,,,,,,,Asia
Maldives,2009,1,3,4,1,9,25,32,1,,,,,,,,,,,,,Asia
Maldives,2010,1,3,4,1,9,24,32,1,,,,,,,,,,,,,Asia
Maldives,2011,1,3,4,1,9,24,32,1,,,,,,,,,,,,,Asia
Maldives,2012,1,5,4,0,7,17,29,1,,,,,,,,,,,,,Asia
Maldives,2013,1,4,4,0,7,19,29,1,,,,,,,,,,,,,Asia
Maldives,2014,1,4,4,0,7,20,28,1,,,,,,,,,,,,,Asia
Maldives,2015,1,4,5,0,7,19,24,1,,,,,,,,,,,,,Asia
Maldives,2016,1,5,5,0,7,17,23,1,,,,,,,,,,,,,Asia
Maldives,2017,1,5,5,0,5,14,21,1,,,,,,,,,,,,,Asia
Maldives,2018,1,5,5,0,5,14,21,1,,,,,,,,,,,,,Asia
Maldives,2019,1,4,5,0,7,18,22,1,,,,,,,,,,,,,Asia
Maldives,2020,1,4,5,0,7,19,21,1,,,,,,,,,,,,,Asia
Maldives,2021,1,4,5,0,7,19,21,1,,,,,,,,,,,,,Asia
Mali,1972,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1973,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1974,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1975,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Mali,1976,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Mali,1977,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Mali,1978,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1979,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1980,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1982,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1983,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1984,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1985,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1986,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1987,0,7,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1988,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1989,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Mali,1990,0,6,5,,,,,1,,,,,,,,,,,,,Africa
Mali,1991,1,6,4,,,,,1,,,,,,,,,,,,,Africa
Mali,1992,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Mali,1993,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Mali,1994,1,2,4,,,,,1,,,,,,,,,,,,,Africa
Mali,1995,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Mali,1996,2,2,2,,,,,1,,,,,,,,,,,,,Africa
Mali,1997,2,3,3,,,,,1,,,,,,,,,,,,,Africa
Mali,1998,2,3,3,,,,,1,,,,,,,,,,,,,Africa
Mali,1999,2,3,3,,,,,1,,,,,,,,,,,,,Africa
Mali,2000,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Mali,2001,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Mali,2002,2,2,3,,,,,1,,,,,,,,,,,,,Africa
Mali,2003,2,2,2,,,,,1,,,,,,,,,,,,,Africa
Mali,2004,2,2,2,,,,,1,,,,,,,,,,,,,Africa
Mali,2005,2,2,2,1,9,30,44,1,,,,,,,,,,,,,Africa
Mali,2006,2,2,2,1,9,30,44,1,,,,,,,,,,,,,Africa
Mali,2007,2,2,3,1,9,30,42,1,,,,,,,,,,,,,Africa
Mali,2008,2,2,3,1,9,30,40,1,,,,,,,,,,,,,Africa
Mali,2009,2,2,3,1,9,31,40,1,,,,,,,,,,,,,Africa
Mali,2010,2,2,3,1,9,31,41,1,,,,,,,,,,,,,Africa
Mali,2011,2,2,3,1,9,31,41,1,,,,,,,,,,,,,Africa
Mali,2012,0,7,5,0,1,5,19,1,,,,,,,,,,,,,Africa
Mali,2013,1,5,4,0,6,17,27,1,,,,,,,,,,,,,Africa
Mali,2014,1,5,4,0,6,17,27,1,,,,,,,,,,,,,Africa
Mali,2015,1,5,4,0,6,17,28,1,,,,,,,,,,,,,Africa
Mali,2016,1,5,4,0,6,17,28,1,,,,,,,,,,,,,Africa
Mali,2017,1,5,4,0,6,17,27,1,,,,,,,,,,,,,Africa
Mali,2018,1,4,4,0,6,18,26,1,,,,,,,,,,,,,Africa
Mali,2019,1,5,5,0,5,17,24,1,,,,,,,,,,,,,Africa
Mali,2020,0,6,5,0,2,9,24,1,,,,,,,,,,,,,Africa
Mali,2021,0,6,5,0,1,8,24,1,,,,,,,,,,,,,Africa
Malta,1972,2,1,2,,,,,1,,,,,,,,,,,,,Europe
Malta,1973,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Malta,1974,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Malta,1975,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Malta,1976,2,1,2,,,,,1,,,,,,,,,,,,,Europe
Malta,1977,2,2,2,,,,,1,,,,,,,,,,,,,Europe
Malta,1978,2,2,2,,,,,1,,,,,,,,,,,,,Europe
Malta,1979,2,2,3,,,,,1,,,,,,,,,,,,,Europe
Malta,1980,2,2,3,,,,,1,,,,,,,,,,,,,Europe
Malta,1982,2,2,3,,,,,1,,,,,,,,,,,,,Europe
Malta,1983,1,2,4,,,,,1,,,,,,,,,,,,,Europe
Malta,1984,1,2,4,,,,,1,,,,,,,,,,,,,Europe
Malta,1985,1,2,4,,,,,1,,,,,,,,,,,,,Europe
Malta,1986,1,2,4,,,,,1,,,,,,,,,,,,,Europe
Malta,1987,2,1,2,,,,,1,,,,,,,,,,,,,Europe
Malta,1988,2,1,2,,,,,1,,,,,,,,,,,,,Europe
Malta,1989,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Malta,1990,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Malta,1991,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Malta,1992,2,1,1,,,,,1,,,,,,,,,,,,,Europe
