Entity,Year,Age-standardised diabetes prevalence (male),Age-standardised diabetes prevalence (female),Crude diabetes prevalence (male),Crude diabetes prevalence (female)
Netherlands,2007,0.052196601,0.037379126,0.051753178,0.051753178
Netherlands,2008,0.052151366,0.0370716,0.051928938,0.051928938
Netherlands,2009,0.051994275,0.036722433,0.052055438,0.052055438
Netherlands,2010,0.051947575,0.036451997,0.052269065,0.052269065
Netherlands,2011,0.051951653,0.036202565,0.052494281,0.052494281
Netherlands,2012,0.051856035,0.035881906,0.052615763,0.052615763
Netherlands,2013,0.051773172,0.035583632,0.052755523,0.052755523
Netherlands,2014,0.051717566,0.035314209,0.052926449,0.052926449
New Zealand,1980,0.061341845,0.046652082,0.051737745,0.051737745
New Zealand,1981,0.06152514,0.046844676,0.05199894,0.05199894
New Zealand,1982,0.061759279,0.047102051,0.052265861,0.052265861
New Zealand,1983,0.062069909,0.047424913,0.052568378,0.052568378
New Zealand,1984,0.062483863,0.047821105,0.052957791,0.052957791
New Zealand,1985,0.062916384,0.048251099,0.0534231,0.0534231
New Zealand,1986,0.06341587,0.048719457,0.0539796,0.0539796
New Zealand,1987,0.063969455,0.049211148,0.054602513,0.054602513
New Zealand,1988,0.064528463,0.0496916,0.055242669,0.055242669
New Zealand,1989,0.065125437,0.050188309,0.055905548,0.055905548
New Zealand,1990,0.065774791,0.050676788,0.056552182,0.056552182
New Zealand,1991,0.066459678,0.051164056,0.057180828,0.057180828
New Zealand,1992,0.067197788,0.051687092,0.057840462,0.057840462
New Zealand,1993,0.068015004,0.052266517,0.058581352,0.058581352
New Zealand,1994,0.068830032,0.052887225,0.059427745,0.059427745
New Zealand,1995,0.069646492,0.053532146,0.060388106,0.060388106
New Zealand,1996,0.07037128,0.054138056,0.061414373,0.061414373
New Zealand,1997,0.071099122,0.054750678,0.062540886,0.062540886
New Zealand,1998,0.071811682,0.055387788,0.063744476,0.063744476
New Zealand,1999,0.07252915,0.056052416,0.064966184,0.064966184
New Zealand,2000,0.073157887,0.056638836,0.066046866,0.066046866
New Zealand,2001,0.073766096,0.057170203,0.066989246,0.066989246
New Zealand,2002,0.074367917,0.057625739,0.067788319,0.067788319
New Zealand,2003,0.074928424,0.058000742,0.068479357,0.068479357
New Zealand,2004,0.075465189,0.058302908,0.069128831,0.069128831
New Zealand,2005,0.075910787,0.058505345,0.06974653,0.06974653
New Zealand,2006,0.076274026,0.058649312,0.070387231,0.070387231
New Zealand,2007,0.076635628,0.058773692,0.07107709,0.07107709
New Zealand,2008,0.076935636,0.058825702,0.071735719,0.071735719
New Zealand,2009,0.077226157,0.058902617,0.072440687,0.072440687
New Zealand,2010,0.077459073,0.058981394,0.073143742,0.073143742
New Zealand,2011,0.077752361,0.059071524,0.073848214,0.073848214
New Zealand,2012,0.078102636,0.059209245,0.0746023,0.0746023
New Zealand,2013,0.078536926,0.05939533,0.075413445,0.075413445
New Zealand,2014,0.079042936,0.059634449,0.076297578,0.076297578
Nicaragua,1980,0.0505951,0.057684349,0.04127495,0.04127495
Nicaragua,1981,0.051356837,0.058431785,0.041807369,0.041807369
Nicaragua,1982,0.052167818,0.05928621,0.042438871,0.042438871
Nicaragua,1983,0.053065886,0.060285987,0.043193818,0.043193818
Nicaragua,1984,0.053955962,0.061332266,0.043993747,0.043993747
Nicaragua,1985,0.054919493,0.062463393,0.04486384,0.04486384
Nicaragua,1986,0.055920062,0.063657304,0.045789665,0.045789665
Nicaragua,1987,0.05705538,0.065019902,0.046848432,0.046848432
Nicaragua,1988,0.058077362,0.066323124,0.047854652,0.047854652
Nicaragua,1989,0.059147841,0.067698311,0.048889294,0.048889294
Nicaragua,1990,0.060231213,0.069088509,0.049899592,0.049899592
Nicaragua,1991,0.061301826,0.070488196,0.050880124,0.050880124
Nicaragua,1992,0.06234995,0.071857161,0.051812131,0.051812131
Nicaragua,1993,0.063374157,0.073210261,0.052724439,0.052724439
Nicaragua,1994,0.06452662,0.074664494,0.053725806,0.053725806
Nicaragua,1995,0.065807465,0.076233158,0.054842823,0.054842823
Nicaragua,1996,0.067219231,0.07793896,0.056098849,0.056098849
Nicaragua,1997,0.068695335,0.079705688,0.057439167,0.057439167
Nicaragua,1998,0.070205685,0.08149091,0.058841734,0.058841734
Nicaragua,1999,0.071729568,0.083287155,0.060310992,0.060310992
Nicaragua,2000,0.073283915,0.085101701,0.061859288,0.061859288
Nicaragua,2001,0.074816549,0.086907435,0.063470474,0.063470474
Nicaragua,2002,0.076324436,0.088692032,0.065136484,0.065136484
Nicaragua,2003,0.077833882,0.090488962,0.066883518,0.066883518
Nicaragua,2004,0.079326971,0.092316098,0.068725591,0.068725591
Nicaragua,2005,0.080767625,0.094106751,0.070609184,0.070609184
Nicaragua,2006,0.082129127,0.095856928,0.072535511,0.072535511
Nicaragua,2007,0.083449877,0.097571518,0.074506319,0.074506319
Nicaragua,2008,0.084682301,0.099229639,0.076490888,0.076490888
Nicaragua,2009,0.085810675,0.10081677,0.078458515,0.078458515
Nicaragua,2010,0.08695591,0.102451097,0.080494235,0.080494235
Nicaragua,2011,0.088191865,0.104140847,0.082598186,0.082598186
Nicaragua,2012,0.089482038,0.105931502,0.084816883,0.084816883
Nicaragua,2013,0.090835277,0.10780088,0.087157677,0.087157677
Nicaragua,2014,0.092258635,0.109731792,0.089639055,0.089639055
Niger,1980,0.024746206,0.024931128,0.015345157,0.015345157
Niger,1981,0.02501798,0.025149746,0.015548906,0.015548906
Niger,1982,0.025346659,0.02540846,0.015781551,0.015781551
Niger,1983,0.025747281,0.025709437,0.016046938,0.016046938
Niger,1984,0.026210493,0.026024151,0.016326738,0.016326738
Niger,1985,0.026862434,0.026491366,0.016722822,0.016722822
Niger,1986,0.027637262,0.027058752,0.01719865,0.01719865
Niger,1987,0.028489551,0.027689952,0.017727612,0.017727612
Niger,1988,0.029446537,0.028414866,0.018330726,0.018330726
Niger,1989,0.030473865,0.029193027,0.018977065,0.018977065
Niger,1990,0.031568517,0.030020807,0.019662648,0.019662648
Niger,1991,0.032759965,0.030917534,0.020401344,0.020401344
Niger,1992,0.033984114,0.031833232,0.02115542,0.02115542
Niger,1993,0.035256581,0.032773859,0.021928519,0.021928519
Niger,1994,0.036560721,0.033742479,0.022722154,0.022722154
Niger,1995,0.037858705,0.034706664,0.023511102,0.023511102
Niger,1996,0.039175608,0.035666563,0.024293811,0.024293811
Niger,1997,0.040580773,0.036677444,0.025111885,0.025111885
Niger,1998,0.042018461,0.037718543,0.025949034,0.025949034
Niger,1999,0.043389194,0.038729697,0.026758818,0.026758818
Niger,2000,0.044668078,0.03970083,0.027533071,0.027533071
Niger,2001,0.045878221,0.04066012,0.028291928,0.028291928
Niger,2002,0.047038223,0.041602477,0.02903064,0.02903064
Niger,2003,0.048160937,0.042512585,0.02973738,0.02973738
Niger,2004,0.049231711,0.043387869,0.030411022,0.030411022
Niger,2005,0.050265746,0.044258752,0.031074778,0.031074778
Niger,2006,0.051270475,0.045118435,0.03172383,0.03172383
Niger,2007,0.052237234,0.045973206,0.032361425,0.032361425
Niger,2008,0.053247279,0.046878917,0.033026658,0.033026658
Niger,2009,0.054200818,0.047786103,0.033677296,0.033677296
Niger,2010,0.055165994,0.048754237,0.034356349,0.034356349
Niger,2011,0.056124821,0.04976826,0.035052767,0.035052767
Niger,2012,0.057154397,0.050843095,0.035779704,0.035779704
Niger,2013,0.058229163,0.051977896,0.036538496,0.036538496
Niger,2014,0.059408535,0.053203077,0.037354109,0.037354109
Nigeria,1980,0.026449382,0.031784229,0.022594848,0.022594848
Nigeria,1981,0.027202408,0.032296454,0.02300322,0.02300322
Nigeria,1982,0.028031668,0.032878486,0.023486787,0.023486787
Nigeria,1983,0.028906375,0.033504601,0.024014834,0.024014834
Nigeria,1984,0.029845028,0.034202233,0.024594569,0.024594569
Nigeria,1985,0.030854793,0.035006395,0.02524331,0.02524331
Nigeria,1986,0.031860211,0.03582551,0.025884442,0.025884442
Nigeria,1987,0.032850495,0.036653638,0.026515425,0.026515425
Nigeria,1988,0.033907976,0.037570443,0.027201057,0.027201057
Nigeria,1989,0.034989522,0.038543075,0.027918322,0.027918322
Nigeria,1990,0.036114629,0.039576208,0.028673081,0.028673081
Nigeria,1991,0.037192771,0.040569242,0.029386046,0.029386046
Nigeria,1992,0.038216628,0.041531357,0.030063218,0.030063218
Nigeria,1993,0.039182351,0.042436985,0.030683334,0.030683334
Nigeria,1994,0.040120726,0.043297476,0.031254165,0.031254165
Nigeria,1995,0.041049199,0.044131359,0.031790161,0.031790161
Nigeria,1996,0.042025243,0.044974198,0.032320606,0.032320606
Nigeria,1997,0.043035683,0.045824401,0.032846839,0.032846839
Nigeria,1998,0.044065577,0.046658128,0.033352962,0.033352962
Nigeria,1999,0.045074856,0.047442144,0.033816295,0.033816295
Nigeria,2000,0.046092469,0.048218683,0.034273657,0.034273657
Nigeria,2001,0.047146218,0.049008511,0.034742021,0.034742021
Nigeria,2002,0.048222991,0.049789544,0.035206661,0.035206661
Nigeria,2003,0.049376713,0.050592377,0.03569818,0.03569818
Nigeria,2004,0.050718378,0.051520066,0.036304434,0.036304434
Nigeria,2005,0.052015905,0.05240202,0.036899878,0.036899878
Nigeria,2006,0.053312375,0.053273867,0.037514356,0.037514356
Nigeria,2007,0.054601382,0.054145177,0.038153598,0.038153598
Nigeria,2008,0.055885809,0.055015113,0.038813835,0.038813835
Nigeria,2009,0.057154001,0.055880233,0.039487039,0.039487039
Nigeria,2010,0.05838253,0.05673636,0.040165911,0.040165911
Nigeria,2011,0.059578989,0.057577473,0.040845351,0.040845351
Nigeria,2012,0.060723246,0.058376912,0.04150526,0.04150526
Nigeria,2013,0.061851753,0.059177719,0.042177283,0.042177283
Nigeria,2014,0.06299279,0.060017798,0.042889467,0.042889467
Niue,1980,0.080993246,0.104936878,0.081483083,0.081483083
Niue,1981,0.086260602,0.109494288,0.085130318,0.085130318
Niue,1982,0.091850844,0.114262461,0.088896342,0.088896342
Niue,1983,0.097677258,0.119146271,0.092750997,0.092750997
Niue,1984,0.103755656,0.124230448,0.096835039,0.096835039
Niue,1985,0.11007043,0.129418405,0.101130934,0.101130934
Niue,1986,0.116423465,0.134615628,0.105584794,0.105584794
Niue,1987,0.122705271,0.139728983,0.110105498,0.110105498
Niue,1988,0.128939689,0.144747782,0.114694195,0.114694195
Niue,1989,0.135130016,0.149732546,0.119379623,0.119379623
Niue,1990,0.141331388,0.154698926,0.12418388,0.12418388
Niue,1991,0.147499319,0.159695708,0.129153588,0.129153588
Niue,1992,0.153657689,0.16472968,0.134314026,0.134314026
Niue,1993,0.15977673,0.169797444,0.139621482,0.139621482
Niue,1994,0.165809505,0.174882371,0.145048809,0.145048809
Niue,1995,0.171651179,0.179953606,0.150523587,0.150523587
Niue,1996,0.17753229,0.185173093,0.156190243,0.156190243
Niue,1997,0.183127497,0.190212601,0.161754487,0.161754487
Niue,1998,0.188698668,0.195354241,0.167505078,0.167505078
Niue,1999,0.194146746,0.200446127,0.173278278,0.173278278
Niue,2000,0.199482121,0.205496169,0.17911673,0.17911673
Niue,2001,0.204759673,0.210518133,0.185007363,0.185007363
Niue,2002,0.209961932,0.215492923,0.190944995,0.190944995
Niue,2003,0.215207509,0.22048107,0.196998671,0.196998671
Niue,2004,0.220316235,0.225408933,0.203119003,0.203119003
Niue,2005,0.225431786,0.23040845,0.20947717,0.20947717
Niue,2006,0.230631749,0.235443562,0.216025069,0.216025069
Niue,2007,0.235671546,0.240381936,0.222636821,0.222636821
Niue,2008,0.240649145,0.245251969,0.229293924,0.229293924
Niue,2009,0.245530797,0.250068074,0.235968893,0.235968893
Niue,2010,0.250282598,0.254848556,0.242643114,0.242643114
Niue,2011,0.25488972,0.25956582,0.249273321,0.249273321
Niue,2012,0.259458236,0.264167524,0.255808159,0.255808159
Niue,2013,0.263977068,0.26877386,0.262320732,0.262320732
Niue,2014,0.268444156,0.273343888,0.26874131,0.26874131
North Korea,1980,0.049786176,0.06482526,0.054805646,0.054805646
North Korea,1981,0.04976111,0.06443347,0.05475199,0.05475199
North Korea,1982,0.04977089,0.064035494,0.054733573,0.054733573
North Korea,1983,0.04980636,0.063628222,0.054714348,0.054714348
North Korea,1984,0.049866864,0.063229668,0.054666951,0.054666951
North Korea,1985,0.049942233,0.062828235,0.054558725,0.054558725
North Korea,1986,0.050052427,0.062468796,0.054420633,0.054420633
North Korea,1987,0.050197893,0.062145781,0.054276016,0.054276016
North Korea,1988,0.050339361,0.061804064,0.054135333,0.054135333
North Korea,1989,0.050483465,0.061491672,0.054117014,0.054117014
North Korea,1990,0.050591595,0.061188563,0.05424683,0.05424683
North Korea,1991,0.050656293,0.060894387,0.054531015,0.054531015
North Korea,1992,0.050677829,0.060586833,0.054918512,0.054918512
North Korea,1993,0.050738549,0.060339979,0.055440985,0.055440985
North Korea,1994,0.050718488,0.060030281,0.055931913,0.055931913
North Korea,1995,0.050652041,0.059698216,0.056394957,0.056394957
North Korea,1996,0.050562956,0.059355691,0.056839246,0.056839246
North Korea,1997,0.050475728,0.059037173,0.057304883,0.057304883
North Korea,1998,0.05044222,0.058777254,0.057813003,0.057813003
North Korea,1999,0.050483801,0.058595982,0.058367499,0.058367499
North Korea,2000,0.050554356,0.058413116,0.058874944,0.058874944
North Korea,2001,0.050655485,0.058258988,0.059357267,0.059357267
North Korea,2002,0.050798668,0.058095223,0.059776614,0.059776614
North Korea,2003,0.051004063,0.057955122,0.060174181,0.060174181
North Korea,2004,0.051264263,0.057841979,0.060567063,0.060567063
North Korea,2005,0.051608441,0.057771293,0.060983053,0.060983053
North Korea,2006,0.051991899,0.057723032,0.061404565,0.061404565
North Korea,2007,0.05244937,0.057725374,0.061862301,0.061862301
North Korea,2008,0.05296509,0.057784166,0.062369985,0.062369985
North Korea,2009,0.053537164,0.057879624,0.062914581,0.062914581
North Korea,2010,0.054210285,0.058031496,0.063523998,0.063523998
North Korea,2011,0.054943904,0.058251105,0.064214283,0.064214283
North Korea,2012,0.055712475,0.058502952,0.064951181,0.064951181
North Korea,2013,0.056579192,0.058823414,0.065780297,0.065780297
North Korea,2014,0.057529754,0.059210002,0.066706002,0.066706002
Norway,1980,0.046485306,0.037796466,0.051829607,0.051829607
Norway,1981,0.047070572,0.037911886,0.052111696,0.052111696
Norway,1982,0.047657821,0.038030087,0.052372968,0.052372968
Norway,1983,0.048244836,0.038172235,0.052633689,0.052633689
Norway,1984,0.048866589,0.038351428,0.052904441,0.052904441
Norway,1985,0.04949261,0.038538931,0.053150286,0.053150286
Norway,1986,0.050099109,0.038733913,0.053368851,0.053368851
Norway,1987,0.050726146,0.038945035,0.053576337,0.053576337
Norway,1988,0.051317831,0.039142768,0.053748772,0.053748772
Norway,1989,0.051930783,0.039345633,0.053920399,0.053920399
Norway,1990,0.052531148,0.039543227,0.054090587,0.054090587
Norway,1991,0.053170301,0.039761384,0.054292471,0.054292471
Norway,1992,0.053873013,0.039997147,0.054523996,0.054523996
Norway,1993,0.054584647,0.040245522,0.054786386,0.054786386
Norway,1994,0.055323396,0.040501848,0.055080485,0.055080485
Norway,1995,0.056060241,0.040755425,0.055399603,0.055399603
Norway,1996,0.056826247,0.041009824,0.055748875,0.055748875
Norway,1997,0.057614023,0.04124956,0.056110449,0.056110449
Norway,1998,0.058448425,0.041484839,0.056493828,0.056493828
Norway,1999,0.059243478,0.041683746,0.056857555,0.056857555
Norway,2000,0.060064184,0.04186477,0.057217983,0.057217983
Norway,2001,0.060832629,0.041986073,0.057528769,0.057528769
Norway,2002,0.061488892,0.042033469,0.057769448,0.057769448
Norway,2003,0.061999897,0.041980735,0.057890922,0.057890922
Norway,2004,0.062382053,0.04183025,0.057873863,0.057873863
Norway,2005,0.062605911,0.041588877,0.057711177,0.057711177
Norway,2006,0.062731155,0.041300772,0.057448355,0.057448355
Norway,2007,0.062763256,0.040976509,0.057104947,0.057104947
Norway,2008,0.062662892,0.040611916,0.056695103,0.056695103
Norway,2009,0.062543279,0.040247743,0.056291562,0.056291562
Norway,2010,0.062389611,0.039886693,0.055914792,0.055914792
Norway,2011,0.062284222,0.03956365,0.055611908,0.055611908
Norway,2012,0.062225441,0.03925421,0.055349157,0.055349157
Norway,2013,0.062207387,0.038991307,0.055162821,0.055162821
Norway,2014,0.062257413,0.038782065,0.055054435,0.055054435
Oceania,1980,0.063981502,0.06780128,0.044275858,0.048635795
Oceania,1981,0.065599623,0.069206538,0.045414624,0.049720139
Oceania,1982,0.067297255,0.070669667,0.046610394,0.050860669
Oceania,1983,0.069031426,0.072190359,0.047827582,0.052078975
Oceania,1984,0.070844964,0.07379936,0.049100172,0.053363058
Oceania,1985,0.072770755,0.075483104,0.050454153,0.05476101
Oceania,1986,0.074827318,0.077299751,0.051905606,0.056239079
Oceania,1987,0.076983558,0.079204105,0.053433308,0.057797627
Oceania,1988,0.079230839,0.081198169,0.055030924,0.059470537
Oceania,1989,0.081601805,0.083332701,0.056722439,0.061229399
Oceania,1990,0.084099785,0.08557172,0.05851177,0.063090935
Oceania,1991,0.086719307,0.087937087,0.060399163,0.065095473
Oceania,1992,0.089474711,0.090471229,0.062401999,0.067240658
Oceania,1993,0.092370364,0.093159109,0.064532403,0.069478744
Oceania,1994,0.095302618,0.095918851,0.066719271,0.071750687
Oceania,1995,0.098205131,0.098662916,0.068919815,0.074101617
Oceania,1996,0.101162131,0.101448248,0.071198608,0.076468292
Oceania,1997,0.104079972,0.10419101,0.07349096,0.07886049
Oceania,1998,0.106914887,0.106888195,0.075785808,0.081378225
Oceania,1999,0.109777313,0.109650679,0.078198002,0.083952775
Oceania,2000,0.11261593,0.112381754,0.08070744,0.086656115
Oceania,2001,0.11549109,0.115163068,0.083372607,0.089476345
Oceania,2002,0.118380265,0.117985265,0.086165265,0.092413248
Oceania,2003,0.121355166,0.120867066,0.089113824,0.095420789
Oceania,2004,0.124380141,0.123779144,0.092149803,0.098480826
Oceania,2005,0.127411264,0.126717209,0.095209085,0.101575026
Oceania,2006,0.130490269,0.129669701,0.098315402,0.104772249
Oceania,2007,0.13365741,0.132712174,0.101509921,0.1080631
Oceania,2008,0.136871856,0.135822602,0.104765594,0.111475384
Oceania,2009,0.140130378,0.139016759,0.108094462,0.115059027
Oceania,2010,0.143488781,0.142340916,0.11155179,0.118847724
Oceania,2011,0.146952646,0.145826203,0.115144087,0.122803891
Oceania,2012,0.150616417,0.149436941,0.118947593,0.126918382
Oceania,2013,0.154404297,0.153173258,0.122891918,0.131209399
Oceania,2014,0.15831973,0.1570743,0.126972149,0.047608972
Oman,1980,0.04779328,0.057602984,0.042675283,0.042675283
Oman,1981,0.049966729,0.059461794,0.043995188,0.043995188
Oman,1982,0.052271844,0.061420792,0.045412409,0.045412409
Oman,1983,0.054746116,0.063537338,0.046982281,0.046982281
Oman,1984,0.057364685,0.065761771,0.048674308,0.048674308
Oman,1985,0.060119854,0.068080257,0.05047774,0.05047774
Oman,1986,0.062919482,0.07037034,0.052292725,0.052292725
Oman,1987,0.065731682,0.072617559,0.054090432,0.054090432
Oman,1988,0.068614993,0.074917452,0.055901823,0.055901823
Oman,1989,0.071593731,0.077276188,0.057676028,0.057676028
Oman,1990,0.074571086,0.079585408,0.059281257,0.059281257
Oman,1991,0.077506547,0.081821942,0.060688143,0.060688143
Oman,1992,0.080434915,0.083998314,0.061903413,0.061903413
Oman,1993,0.083327305,0.08608212,0.062872349,0.062872349
Oman,1994,0.086198458,0.088097094,0.063594507,0.063594507
Oman,1995,0.089096596,0.090096184,0.064120241,0.064120241
