Entity,Year,Sex ratio by age (one-year olds),Sex ratio by age (five-year olds),Sex ratio by age (10 year olds),Sex ratio by age (15 year olds),Sex ratio by age (20 year olds),Sex ratio by age (30 year olds),Sex ratio by age (40 year olds),Sex ratio by age (50 year olds),Sex ratio by age (60 year olds),Sex ratio by age (70 year olds),Sex ratio by age (80 year olds),Sex ratio by age (90 year olds),Sex ratio by age (100 year olds)
United States,1977,106.0917666,105.2490566,106.0858564,105.7893474,102.8475468,99.03068384,100.6205055,95.7367613,90.31841318,73.56563684,,,
United States,1978,106.5243598,105.7244426,106.9817837,106.8665005,102.9342878,98.97152433,100.4324913,95.07653022,89.87021054,72.78704951,,,
United States,1979,106.7983342,105.9294524,107.7395945,107.876643,103.5227192,99.16411207,99.41680382,94.30058347,89.43955217,73.64901986,,,
United States,1980,106.8332015,105.8473785,108.2495269,108.8309578,104.7397827,99.35841909,97.26160697,93.29099319,88.97529727,75.95773901,,,
United States,1981,107.4634103,105.8474344,107.6278363,108.7101053,105.6390417,99.66825376,95.71759277,93.0869387,88.6272295,77.85054456,,,
United States,1982,105.7974747,106.1057362,107.0317151,108.8909262,106.3839294,100.1208886,94.26545981,92.91338028,88.4864777,79.69912353,,,
United States,1983,105.1244486,106.438535,106.5529246,109.0409683,106.807416,100.5611546,93.68011538,93.29112977,88.56244088,80.70718404,,,
United States,1984,104.5447076,106.5954264,106.4359395,108.8501241,107.0150883,100.9627307,94.21374355,94.41339186,88.7024338,80.50390893,,,
United States,1985,104.1578107,106.2981955,106.6938409,108.3045934,107.251952,101.3696764,95.26871475,95.8925376,88.78232623,79.68240639,,,
United States,1986,103.5826332,105.7352448,106.4611477,107.4930493,107.6185738,101.5748799,96.09859697,97.12902973,88.61366381,79.32346131,,,
United States,1987,104.167481,105.184555,106.0218937,106.6351889,107.8903055,101.5672412,96.78029836,98.44074817,88.66158014,79.03002184,,,
United States,1988,104.3511892,104.7469257,105.5125183,105.9961844,107.7851297,101.5517038,97.30561586,98.75129789,88.78517972,78.86856595,,,
United States,1989,104.555683,104.5487085,105.0478251,105.627898,107.3046668,101.7906659,97.7206934,97.75234119,88.86167618,78.80637381,,,
United States,1990,104.7285999,104.7114522,104.719349,105.3437961,106.7108942,102.3445498,98.15657728,96.19785042,88.92998992,78.7100018,57.99451435,35.16998627,22.86057991
United States,1991,104.6903265,104.6706919,104.691478,105.0615545,105.8824773,103.1121806,98.53008749,94.76089723,88.93351808,78.75152592,60.22702787,39.46490201,22.11549545
United States,1992,104.6225626,104.698183,104.5953823,105.0859086,105.0591101,103.9011278,98.99220858,93.42752306,89.01741032,78.87913593,61.98956134,41.25614334,21.38163736
United States,1993,104.5491026,104.7775348,104.4976816,105.3044316,104.4486684,104.5269751,99.36462197,92.82022376,89.6103395,79.17279464,62.95125894,41.08647204,20.67166397
United States,1994,104.4889343,104.8758417,104.5186563,105.4110145,104.2736206,104.7904001,99.6168942,93.16391232,90.77508707,79.56663533,63.16445072,39.32145981,19.98070399
United States,1995,104.4561573,104.9601634,104.67747,105.2721901,104.517722,104.6969424,99.85431282,93.99628876,92.11641258,79.95334781,63.13578485,35.7172794,19.28793124
United States,1996,104.291865,104.9130508,104.8439093,104.9914179,104.6235253,104.6310677,100.0131276,94.62030822,93.20952792,80.22797091,63.75639092,35.8556346,18.53484773
United States,1997,104.4188909,104.8527278,104.862346,104.9318437,104.7627849,104.6987686,100.1197021,95.24464464,94.46846027,80.67052175,64.0318511,35.64486365,17.7177438
United States,1998,104.4217821,104.8013857,104.8071638,105.0717588,104.7849368,104.6971127,100.3601935,95.828011,94.92180893,81.11380404,64.13743253,35.91518962,16.93541383
United States,1999,104.4339901,104.787406,104.7737215,105.2218655,104.7165835,104.3869067,100.7949552,96.29061961,94.15226331,81.4358939,64.28711487,35.91490804,16.34762967
United States,2000,104.4541905,104.845475,104.8019266,105.2172218,104.7377293,103.7384585,101.3120801,96.66783815,92.72681607,81.69387483,64.53096925,36.77181701,16.07966336
United States,2001,104.302531,104.8129452,104.9960051,105.2155601,104.6423949,102.8813966,101.7523834,96.98409426,91.49141977,82.05263437,65.43879928,39.9734986,16.20655412
United States,2002,104.5339988,104.7304057,105.0402004,105.3321512,104.8541391,102.0112904,102.1306077,97.33211293,90.26860959,82.37782401,66.09773899,41.72331684,16.65832499
United States,2003,104.5674982,104.6280186,104.9903145,105.5456377,105.165507,101.3824102,102.3928704,97.61869454,89.75001859,83.1044858,66.62986549,42.73918514,17.24811989
United States,2004,104.5967377,104.5447547,104.9246403,105.728366,105.4053331,100.9636099,102.5019855,97.82193766,90.20818932,84.37974123,67.17089092,42.42123005,17.73856451
United States,2005,104.6202326,104.5253453,104.8755728,105.7674205,105.5872726,100.5221333,102.4830393,97.98676586,91.15729277,85.88628974,67.78427519,42.15246996,17.99000412
United States,2006,104.676858,104.5283143,104.853525,105.4913388,105.3324397,100.263728,102.579546,98.07196302,91.81787322,87.24305811,68.76988293,44.65475135,17.95514975
United States,2007,104.6242642,104.544086,104.7607547,105.3611041,105.2222881,100.126569,102.7068936,98.17216726,92.42053501,88.67971708,69.60480396,45.67793904,17.72290742
United States,2008,104.6225148,104.5698048,104.6506441,105.3698045,105.1558817,100.309827,102.6009393,98.40697571,92.91414503,89.20682047,70.12704269,46.33382499,17.46448864
United States,2009,104.6279104,104.6004615,104.6094752,105.4015061,105.1150817,100.6268776,102.0943095,98.82099086,93.23555846,88.50157253,70.46181093,46.16227047,17.38429657
United States,2010,104.6468915,104.6279499,104.6629102,105.357677,105.1467308,100.7947377,101.2883775,99.34644557,93.4558962,87.22324978,70.88581842,46.67390592,17.61233559
United States,2011,104.6070809,104.6051611,104.5927175,105.0034916,105.160672,101.0251506,100.5336761,99.77937262,93.60196667,86.1241561,71.75816298,49.2250675,18.16667762
United States,2012,104.6048355,104.5966463,104.5692862,104.6615342,105.172878,101.2714032,99.75072085,100.2393946,93.78857139,85.07635229,72.52879366,50.42188286,18.98292009
United States,2013,104.6011532,104.5942682,104.5858372,104.4265342,105.0896161,101.5974406,99.22716143,100.6486499,94.01296966,84.72014385,73.55755515,51.17865546,19.95729716
United States,2014,104.605078,104.5920062,104.6005226,104.3531247,104.896768,102.0197758,99.12476394,100.9483923,94.29180131,85.25219713,74.93919434,51.08804592,20.93491799
United States,2015,104.6163269,104.5903675,104.5959581,104.3921377,104.6512391,102.4772611,99.30486663,101.1527161,94.62201103,86.18481672,76.41566988,51.53331817,21.80117143
United States Virgin Islands,1950,104.5333333,96.00997506,101.242236,108.4033613,100.5405405,107.6023392,93.52517986,88.03418803,85.85858586,70,,,
United States Virgin Islands,1951,108.6592179,97.2361809,100.2967359,109.5435685,103.0927835,102.2099448,99.29577465,95.61403509,87.62886598,70.37037037,,,
United States Virgin Islands,1952,105.8536585,98.46547315,99.15730337,112.0833333,104.9751244,97.91666667,103.4246575,104.5045045,89.47368421,71.08433735,,,
United States Virgin Islands,1953,105.7906459,99.47643979,97.84946237,113.2231405,105.8536585,94.97487437,106.7114094,109.0909091,89.47368421,72.61904762,,,
United States Virgin Islands,1954,105.625,100,97.32620321,111.9047619,107.3529412,92.96482412,109.2715232,107.079646,86.59793814,76.19047619,,,
United States Virgin Islands,1955,104.8387097,99.48186528,97.23756906,107.7490775,110.6060606,91.79487179,109.8684211,100.8403361,83,79.76190476,,,
United States Virgin Islands,1956,104.6153846,99.24050633,96.86609687,104.8611111,112.244898,91.05263158,110.5263158,96.72131148,80,81.92771084,,,
United States Virgin Islands,1957,102.9045643,99.50859951,95.96541787,102.9220779,116.4893617,90.81081081,111.9205298,93.7007874,77,84.3373494,,,
United States Virgin Islands,1958,102.0964361,99.76415094,94.3019943,101.863354,119.7860963,90.76086957,110.9677419,93.12977099,77,85.54216867,,,
United States Virgin Islands,1959,101.4227642,99.77426637,93.68131868,101.2195122,118.3168317,90.57591623,107.2289157,96.32352941,81,86.74698795,,,
United States Virgin Islands,1960,101.6697588,99.7826087,94.04145078,99.7005988,114.3478261,89.21568627,103.8461538,100.7092199,89.10891089,88.0952381,,,
United States Virgin Islands,1961,101.3605442,99.79716024,95.13381995,97.26027397,109.1836735,90.58295964,101.010101,102.7586207,96,88.75,,,
United States Virgin Islands,1962,103.628447,99.62825279,95.90909091,95.40816327,105.1912568,91.23505976,99.07834101,105.9602649,101.980198,91.02564103,,,
United States Virgin Islands,1963,104.551201,99.49409781,96.19450317,94.47115385,102.7972028,93.5483871,98.71244635,107.5471698,104.7619048,90.90909091,,,
United States Virgin Islands,1964,105.1487414,99.8470948,96.45669291,94.54545455,101.0660981,98.02631579,99.58677686,108.3333333,102.7027027,87.17948718,,,
United States Virgin Islands,1965,105.4347826,100.5532503,96.35701275,95.06437768,99.58932238,102.1148036,101.2145749,109.0909091,100,83.5443038,,,
United States Virgin Islands,1966,105.6684492,101.3175231,96.91780822,95.09202454,98.23182711,104.359673,103.1372549,109.7826087,96.03174603,80,,,
United States Virgin Islands,1967,104.7511312,101.7925736,98.0952381,94.70468432,97.76951673,105.2380952,105.2631579,110.4166667,94.73684211,77.77777778,,,
United States Virgin Islands,1968,104.1567696,101.8939394,98.97209985,94.29735234,97.89473684,104.2769857,107.0921986,109.7560976,94.32624113,79.26829268,,,
United States Virgin Islands,1969,103.3412888,101.5151515,99.44134078,94.37984496,97.79286927,102.1314387,108,109.0497738,96.6442953,82.14285714,,,
United States Virgin Islands,1970,102.8985507,100.3846154,98.90260631,95.27145359,96.25212947,99.67845659,108.1761006,107.4688797,98.74213836,87.20930233,,,
United States Virgin Islands,1971,103.6180905,100.8264463,98.7012987,94.6031746,92.63157895,98.44720497,106.0240964,105.3639847,102.3529412,91.01123596,,,
United States Virgin Islands,1972,104.7116166,101.0940919,98.92215569,94.19448476,87.19851577,96.71641791,102.9239766,102.4911032,104.9450549,95.65217391,,,
United States Virgin Islands,1973,105.2814454,101.1178862,99.22651934,94.02985075,82.47619048,95.12893983,100.2762431,100.3367003,106.2176166,95.91836735,,,
United States Virgin Islands,1974,105.4579674,101.1288805,99.06444906,93.97435897,80.72727273,93.71584699,98.5,98.39228296,106.8965517,94.33962264,,,
United States Virgin Islands,1975,105.3614458,101.2908778,98.8011988,94.25837321,81.62251656,92.21789883,97.99107143,97.2392638,106.0747664,92.24137931,,,
United States Virgin Islands,1976,105.6771141,101.7045455,98.6804901,94.66666667,82.61538462,90.7063197,97.55102041,95.33527697,104.4642857,88.88888889,,,
United States Virgin Islands,1977,104.2119565,102.1259843,98.9537925,95.86693548,83.52941176,89.61937716,97.57462687,93.97260274,102.9661017,87.5,,,
United States Virgin Islands,1978,103.4562212,102.6107595,99.43319838,96.96691176,84.45378151,88.18380744,97.582038,92.46753247,100.3968254,87.16216216,,,
United States Virgin Islands,1979,103.106126,103.0150754,100.155521,97.87414966,86.46907216,85.71428571,96.25407166,90.37974684,97.77777778,90.56603774,,,
United States Virgin Islands,1980,103.2139578,103.0739673,101.1014949,98.72712808,89.32261768,82.0861678,94.35736677,88.3248731,95.13888889,95.26627219,,,
United States Virgin Islands,1981,102.4284475,102.8237585,101.3256007,98.64325619,91.84322034,78.92215569,92.94294294,88.23529412,92.97658863,98.27586207,,,
United States Virgin Islands,1982,103.7420382,102.4557957,101.8916595,98.71175523,93.72469636,75.94458438,91.9236417,87.79220779,91.53094463,101.1111111,,,
United States Virgin Islands,1983,104.4903778,102.171767,102.4866785,98.91936825,94.87437186,74.54308094,91.45299145,88.49104859,91.0543131,101.6129032,,,
United States Virgin Islands,1984,104.9636003,101.9685039,102.7726433,99.38971229,95.30132789,75.7615894,91.37466307,90.69212411,92.5,101.0416667,,,
United States Virgin Islands,1985,105.3281352,102.0329138,102.3255814,100.2727273,95.62043796,78.24933687,91.18387909,93.72294372,95.15151515,100,,,
United States Virgin Islands,1986,105.6803995,102.3277467,102.0181635,100.8547009,95.83778015,80.51420839,91.33574007,94.44444444,97.33727811,99,,,
United States Virgin Islands,1987,105.0497322,102.6032316,102.0533881,101.6299137,95.54565702,83.80952381,91.08796296,94.05405405,100.2840909,98.53658537,,,
United States Virgin Islands,1988,104.7745358,102.6455026,102.2540984,102.2051774,95.41715629,87.43315508,89.91981672,93.20066335,101.9283747,98.1042654,,,
United States Virgin Islands,1989,104.3654822,102.3486902,102.2132797,102.3188406,95.99514563,89.59687906,87.39789965,93.73040752,101.9125683,97.23502304,,,
United States Virgin Islands,1990,104.070407,101,101.8737673,102.1505376,97.12230216,89.89769821,83.93285372,95.92760181,100.8264463,96.84684685,104.4776119,58.33333333,
United States Virgin Islands,1991,104.4571429,100,100.499002,101.5416238,97.48571429,89.92443325,81.02189781,99.25484352,98.60724234,96.41255605,97.61904762,66.66666667,
United States Virgin Islands,1992,105.1671733,99.14438503,98.70775348,101.0857763,97.23145072,90.03690037,77.69516729,102.0527859,97.16713881,94.64285714,93,64.70588235,
United States Virgin Islands,1993,105.7692308,98.44444444,96.74234946,100.5681818,96.54788419,90.04854369,76.38190955,102.9957204,96.12188366,94.73684211,90.99099099,68.75,
United States Virgin Islands,1994,106.2765055,98.06818182,95.07042254,99.19354839,95.58652729,89.59608323,78.14070352,101.6438356,95.64102564,95.83333333,90.51724138,71.42857143,
United States Virgin Islands,1995,106.7656766,98.42696629,93.65079365,96.83972912,95.06781751,88.69346734,81.7617866,99.47643979,95.37037037,96.91119691,90.6779661,66.66666667,
United States Virgin Islands,1996,107.1317829,100.1066098,94.3231441,95.09476031,94.36435125,87.48370274,84.65346535,97.08491762,95.06437768,98.15498155,92.37288136,85.71428571,
United States Virgin Islands,1997,106.6728452,101.4127144,95.39473684,94.40860215,94.18439716,87.2311828,87.77777778,95.35452323,95.93495935,100.7142857,97.4789916,116.6666667,
United States Virgin Islands,1998,106.7497404,102.4248303,96.65948276,94.75890985,93.68421053,87.53387534,90.08567931,93.55608592,98.62475442,103.1914894,102.5210084,100,
United States Virgin Islands,1999,106.9248826,102.9041626,98.125,95.60669456,92.95352324,87.06199461,90.2291918,91.44893112,101.7013233,102.1052632,100.8130081,90.90909091,
United States Virgin Islands,2000,106.8831169,102.7950311,99.2,96.84542587,92.76595745,84.75033738,88.71733967,88.99521531,103.3989267,97.32441472,93.89312977,70.58823529,
United States Virgin Islands,2001,108.4648494,103.7199125,99.49083503,96.22437972,92.98701299,83.28804348,87.77908343,86.31961259,103.0100334,93.65079365,83.68794326,62.96296296,
United States Virgin Islands,2002,106.6384181,105.0351288,99.89648033,95.52071669,92.84848485,82.19178082,87.00234192,83.7037037,103.3175355,90.39039039,75.16339869,57.57575758,
United States Virgin Islands,2003,106.3380282,106.4231738,100.5285412,95.23255814,92.32585596,82.18793829,86.65879575,82.78894472,103.003003,89.36781609,72.5,58.33333333,
United States Virgin Islands,2004,105.6865465,107.6510067,101.5418502,95.24940618,91.45607702,83.40611354,87.244284,84.25692695,101.7241379,91.06145251,76.875,60,
United States Virgin Islands,2005,104.2234332,108.2172702,102.8202115,95.82338902,90.55415617,84.78915663,87.99019608,87.04856787,99.5862069,94.26229508,86.4516129,63.63636364,
United States Virgin Islands,2006,102.5165563,108.2503556,104.3532338,96.882494,89.66887417,85.97842835,88.43283582,89.62962963,96.94555113,94.42970822,93.42105263,79.41176471,
United States Virgin Islands,2007,100.3952569,107.7586207,105.613577,98.44683393,88.46694796,86.228482,88.69346734,92.07317073,94.3877551,93.57326478,96.73202614,83.33333333,
United States Virgin Islands,2008,98.31606218,106.9064748,106.5217391,100.2415459,87.64705882,86.00311042,88.5786802,93.71980676,91.91542289,92.45742092,92.54658385,78.94736842,
United States Virgin Islands,2009,96.91912709,105.8908046,107.1428571,102.0025031,88.52459016,84.99234303,88.64516129,93.622142,89.7882939,92.30769231,84.57142857,69.23076923,
United States Virgin Islands,2010,96.91119691,105.0505051,107.5606277,103.2851511,90.85545723,83.33333333,89.05013193,92.97820823,88.19796954,93.08176101,77.77777778,55.81395349,
United States Virgin Islands,2011,95.0062422,102.970297,107.8488372,104.6511628,94.38848921,82.37129485,89.05608755,91.78921569,86.62337662,94.30255403,76,52,
United States Virgin Islands,2012,100.952381,100.6896552,108.1120944,105.8073654,98.03921569,81.29952456,88.93617021,90.68322981,84.82023968,95.37037037,75,48.21428571,
United States Virgin Islands,2013,104.5454545,98.52150538,107.5443787,106.9970845,100.9722222,80.48780488,88.41642229,89.71141782,84.09703504,94.94773519,74.22222222,47.45762712,25
United States Virgin Islands,2014,107.8402367,97.4801061,105.9854015,107.7151335,102.9787234,79.69543147,87.78280543,89.14141414,85.2,92.78688525,73.22175732,45.76271186,20
United States Virgin Islands,2015,110.0917431,97.72727273,103.3994334,108.2212257,104.4117647,79.28571429,86.72839506,88.95939086,87.109375,90.10819165,72.83464567,47.36842105,16.66666667
Upper-middle-income countries,1950,105.2758846,107.9303499,109.9845639,108.7669046,107.1485736,100.271052,97.67309511,96.40096673,89.21484677,75.05294448,,,
Upper-middle-income countries,1951,104.734986,107.0624002,109.7143588,109.1663207,107.2341562,99.4746614,97.826271,95.64542567,89.50204312,75.22950139,,,
Upper-middle-income countries,1952,104.9692617,106.223025,109.3840842,109.4559427,107.2212419,98.53907307,97.92540058,94.869591,89.56652933,75.0409671,,,
Upper-middle-income countries,1953,105.019593,105.503836,108.8836952,109.5875305,107.3307066,98.51646869,98.21233169,94.24540732,89.38058516,74.65582014,,,
