Entity,Year,"Health Expenditure, Total (World Bank (WDI) (2016))","World Health Expenditure, Private (World Bank (WDI) (2016))","World Health Expenditure, Public (World Bank (WDI) (2016))","Health Expenditure, Public Share (World Bank (WDI) (2016))","Health Expenditure, Out-of-Pocket Share (World Bank (WDI) (2016))","Health Expenditure, Public Share (World Bank (WDI by region) (2016))",Health Expenditure per capita (World Bank (WDI) (2016))
Switzerland,2011,11.05397197,,,65.35142902,25.15672683,,5701.451467
Switzerland,2012,11.43039811,,,65.81420336,26.01870044,,5992.448555
Switzerland,2013,11.46621413,,,65.99948775,25.8776789,,6186.651276
Syria,1995,5.51687902,,,39.68253968,60.31746032,,167.8321128
Syria,1996,5.5004147,,,35.52631579,64.47368421,,172.8314253
Syria,1997,5.29796706,,,35.44303797,64.55696203,,168.0049598
Syria,1998,5.12370263,,,38.27160494,61.72839506,,170.4467852
Syria,1999,5.24971554,,,38.37209302,61.62790698,,166.5559093
Syria,2000,4.91917628,,,40.4494382,59.5505618,,156.8486272
Syria,2001,4.91523547,,,44.21052632,55.78947368,,160.5047288
Syria,2002,4.9424633,,,45.77156768,54.22843232,,172.754653
Syria,2003,5.11607642,,,48.24674734,51.75325266,,187.4259265
Syria,2004,4.47861216,,,47.97053173,52.02946827,,176.4674827
Syria,2005,4.10970595,,,50.50406209,49.49593791,,172.8075937
Syria,2006,3.77755937,,,48.53786959,51.46213041,,168.432554
Syria,2007,3.79337624,,,49.05114511,50.94885489,,174.9475068
Syria,2008,3.36847353,,,46.52916912,53.47083088,,159.4407818
Syria,2009,3.54647033,,,46,54,,173.5634886
Syria,2010,3.27644738,,,46,54,,165.4212015
Syria,2011,3.25171315,,,46.34990005,53.65009995,,213.0874646
Syria,2012,3.2720488,,,46.06183725,53.93816275,,167.9871621
Syria,2013,3.2720488,,,46.06183725,53.93816275,,168.9463136
Tajikistan,1995,3.06601222,,,42.05607477,57.47663551,,28.35372394
Tajikistan,1996,3.10434972,,,41.7710944,56.97577277,,24.0266659
Tajikistan,1997,3.63343559,,,44.06923649,54.33789954,,28.72238904
Tajikistan,1998,3.5587818,,,32.06797314,66.28751542,,29.56733167
Tajikistan,1999,3.87736245,,,26.84382236,70.95094555,,33.42882543
Tajikistan,2000,4.64098196,,,20.39384474,78.81023842,,43.66260615
Tajikistan,2001,4.58575814,,,20.71121546,78.63385679,,47.83502323
Tajikistan,2002,4.47985599,,,20.23687257,78.91660976,,51.6306072
Tajikistan,2003,4.46175837,,,20.40810596,77.64165378,,57.10020399
Tajikistan,2004,5.07023451,,,18.605341,79.5078152,,72.05046101
Tajikistan,2005,5.88684129,,,19.4301022,78.354169,,90.20418948
Tajikistan,2006,5.70209357,,,19.80068845,78.18918473,,94.3006766
Tajikistan,2007,5.34661226,,,22.15892492,73.03534911,,95.69480875
Tajikistan,2008,5.58479823,,,24.56264536,72.3025584,,107.4793042
Tajikistan,2009,5.92820612,,,24.94071469,67.78968027,,116.5766321
Tajikistan,2010,6.04279741,,,26.38981916,66.84527796,,125.0643199
Tajikistan,2011,5.98248817,,,28.5881045,61.42301278,,132.3365184
Tajikistan,2012,6.39187459,,,29.37486481,60.0908501,,150.9053237
Tajikistan,2013,6.75199215,,,30.62402533,60.11518098,,169.585368
Tanzania,1995,3.63487689,,,42.13634133,48.30134544,,24.72929811
Tanzania,1996,3.44299366,,,40.5476421,49.62750269,,24.25816687
Tanzania,1997,3.355045,,,37.189111,52.43101657,,24.25573898
Tanzania,1998,3.28283346,,,40.27962926,49.85122481,,24.27201647
Tanzania,1999,3.1589316,,,37.26114803,52.37088409,,24.23380998
Tanzania,2000,3.37581551,,,43.3790924,47.26396636,,27.10874519
Tanzania,2001,3.5309368,,,45.45335742,46.73833895,,29.97284985
Tanzania,2002,3.42335512,,,44.63811585,48.49308843,,30.81531462
Tanzania,2003,3.74871085,,,49.48405211,44.10639888,,35.83338972
Tanzania,2004,3.44287009,,,44.35240623,45.49537542,,35.48938299
Tanzania,2005,4.01837144,,,46.95347812,37.2922266,,44.64858395
Tanzania,2006,6.52775917,,,58.87969785,22.3326049,,77.56378973
Tanzania,2007,5.69217198,,,64.16680113,14.94585887,,72.26307087
Tanzania,2008,5.36289531,,,62.81423851,15.51000638,,72.40199779
Tanzania,2009,5.61965081,,,65.00960488,14.59432939,,78.66767742
Tanzania,2010,7.19317782,,,39.16326178,31.89404351,,105.8568501
Tanzania,2011,7.5366136,,,38.52533484,32.1608484,,116.7948715
Tanzania,2012,7.13173514,,,39.0470387,31.63662848,,116.6284935
Tanzania,2013,7.31143136,,,36.27185884,33.21573959,,125.9791728
Thailand,1995,3.53153824,,,47.00859576,42.58504893,,238.3982719
Thailand,1996,3.8408432,,,47.17961768,42.48660987,,276.8796783
Thailand,1997,3.99659665,,,53.94503602,36.87790704,,285.9230885
Thailand,1998,3.7352952,,,54.82200606,35.37078008,,238.9745994
Thailand,1999,3.49624862,,,54.8852218,34.51280673,,234.1969585
Thailand,2000,3.39540153,,,56.14585353,33.72015812,,240.8438445
Thailand,2001,3.31553959,,,56.38325165,33.06983679,,242.9530014
Thailand,2002,3.70010166,,,63.51756064,27.19862242,,286.6261603
Thailand,2003,3.58194813,,,63.79184964,26.84950985,,299.9791734
Thailand,2004,3.51401792,,,64.91286753,26.08520876,,318.5797079
Thailand,2005,3.54854055,,,64.39346409,27.23446721,,344.8159098
Thailand,2006,3.493407,,,72.7019312,17.37945129,,365.9026841
Thailand,2007,3.56417633,,,76.32755245,14.49936889,,401.3778363
Thailand,2008,3.92354604,,,75.88689658,14.69219379,,460.914525
Thailand,2009,4.11248026,,,74.20609307,15.36930657,,474.825461
Thailand,2010,3.80909271,,,74.59405251,14.19088495,,478.9829687
Thailand,2011,4.11986223,,,77.70075926,12.43416644,,527.2611384
Thailand,2012,4.50437467,,,79.46736149,11.63221419,,629.5480974
Thailand,2013,4.57426969,,,80.11038954,11.26792394,,658.2379564
Timor,2000,3.35332386,,,65.70441482,3.99909966,,45.22898644
Timor,2001,3.60367363,,,59.89916057,3.80861532,,48.33838089
Timor,2002,3.71774269,,,59.62183924,3.83495418,,45.52386665
Timor,2003,3.30360109,,,95.89780951,4.10219049,,39.72775611
Timor,2004,1.83718922,,,96.47003124,3.52996876,,46.50164719
Timor,2005,1.46456184,,,96.58859579,3.41140421,,62.81567842
Timor,2006,1.45836877,,,97.32880093,2.67119907,,99.11457286
Timor,2007,1.17727548,,,96.16779424,3.7246576,,78.33496446
Timor,2008,1.11400887,,,96.89670548,3.03365135,,102.9985177
Timor,2009,1.34836654,,,96.3330467,3.59745302,,87.19571262
Timor,2010,0.93388256,,,95.35766826,4.57216917,,74.6120846
Timor,2011,0.71525454,,,92.11704128,7.82071221,,73.19470263
Timor,2012,1.40731094,,,93.77885655,6.18156874,,120.8609316
Timor,2013,1.27311032,,,91.7324077,8.21499947,,96.32172005
Togo,1995,4.58781454,,,34.63954026,56.9906209,,47.22572371
Togo,1996,4.65959037,,,32.66174186,58.77325983,,49.5011406
Togo,1997,4.56163643,,,29.6025993,61.35124997,,55.19693697
Togo,1998,4.65890883,,,36.55733049,54.80800726,,48.13857965
Togo,1999,4.70460137,,,31.40318539,59.68181323,,49.25000601
Togo,2000,5.29600734,,,28.50805814,63.05238922,,54.82579119
Togo,2001,5.15357779,,,23.90936537,66.70749333,,52.31515367
Togo,2002,4.95473812,,,18.2937382,69.10006293,,49.23062924
Togo,2003,5.57737206,,,25.81928167,62.73808405,,57.8797622
Togo,2004,5.89052946,,,28.55571713,60.42558079,,62.48573186
Togo,2005,6.56551281,,,28.9405866,60.11049441,,70.70183423
Togo,2006,6.38447983,,,35.08932602,54.89868374,,72.53265037
Togo,2007,6.47517122,,,33.18557838,56.51149248,,74.95046953
Togo,2008,6.46216073,,,37.29776599,53.02719063,,75.85840369
Togo,2009,7.19350565,,,45.57236379,46.0264027,,85.71244532
Togo,2010,7.85109329,,,48.26579677,43.75173743,,96.54522106
Togo,2011,8.00372219,,,46.86210355,44.94257462,,100.0735884
Togo,2012,8.23297906,,,50.88298105,41.53803907,,109.1214684
Togo,2013,8.62080223,,,52.07162219,40.5344112,,118.9316286
Tonga,1995,4.13074967,,,64.65713798,27.37944789,,128.9053775
Tonga,1996,4.21472348,,,66.35936575,26.06076418,,133.5380054
Tonga,1997,4.47885371,,,67.87811781,24.88421563,,143.6133104
Tonga,1998,4.7273677,,,67.96005394,24.82074126,,156.7153817
Tonga,1999,5.14424756,,,73.16701078,20.7870101,,178.8257138
Tonga,2000,4.75456523,,,70.46612912,22.87933213,,173.8304427
Tonga,2001,5.654201,,,75.68868652,18.83351552,,217.8688863
Tonga,2002,5.02974086,,,75.70806458,18.81850371,,202.3183685
Tonga,2003,5.08337353,,,83.14685694,10.60669959,,211.7602418
Tonga,2004,4.7728197,,,83.14685694,10.60669959,,205.0023346
Tonga,2005,6.38977935,,,87.07175116,8.0487534,,288.165921
Tonga,2006,5.50026674,,,87.03590865,8.07106791,,249.9381143
Tonga,2007,5.53990079,,,81.34883631,12.64865574,,246.1002882
Tonga,2008,5.13922342,,,81.61306579,12.46946328,,233.3604971
Tonga,2009,4.60014513,,,79.25222128,14.07051671,,216.0257326
Tonga,2010,4.55380877,,,80.30416975,13.35711704,,222.4839143
Tonga,2011,4.01665864,,,78.99513637,14.24486393,,204.9658307
Tonga,2012,4.44025893,,,80.65133175,13.12168226,,231.6370611
Tonga,2013,4.71118441,,,81.76401314,12.36709535,,249.8369775
Trinidad and Tobago,1995,4.69113912,,,47.56398481,45.731038,,481.4651643
Trinidad and Tobago,1996,4.33058148,,,45.8339211,46.73518456,,469.1816198
Trinidad and Tobago,1997,4.15924485,,,46.31188168,46.355434,,469.8607168
Trinidad and Tobago,1998,3.69362378,,,39.70760091,52.06327254,,453.8839374
Trinidad and Tobago,1999,4.25257389,,,44.4483732,48.28144746,,552.3147341
Trinidad and Tobago,2000,4.04764928,,,45.35180109,47.16972058,,569.1838565
Trinidad and Tobago,2001,4.39833331,,,50.6323882,42.60973795,,656.313043
Trinidad and Tobago,2002,4.99769053,,,52.96459548,40.87871463,,814.4462608
Trinidad and Tobago,2003,5.12558072,,,50.72543719,44.36475975,,970.284593
Trinidad and Tobago,2004,5.2241969,,,49.76415094,45.28301887,,1090.799428
Trinidad and Tobago,2005,5.25570871,,,49.2294072,42.01035401,,1191.813209
Trinidad and Tobago,2006,4.43455945,,,49.086718,42.04654688,,1173.05387
Trinidad and Tobago,2007,4.7836322,,,48.82979595,41.79305449,,1353.91016
Trinidad and Tobago,2008,4.36451622,,,48.82078817,41.61857819,,1295.805768
Trinidad and Tobago,2009,6.1173936,,,48.04035514,43.48156524,,1741.797555
Trinidad and Tobago,2010,5.19646068,,,56.37165415,35.45208571,,1494.308254
Trinidad and Tobago,2011,4.95274754,,,52.56473403,37.69977684,,1423.589793
Trinidad and Tobago,2012,5.70592726,,,49.40079737,41.14786826,,1688.626685
Trinidad and Tobago,2013,5.46252652,,,48.02884056,42.4584254,,1662.901839
Tunisia,1995,5.85903889,,,49.39956946,40.53922253,,282.0398748
Tunisia,1996,5.39506691,,,54.71045048,38.5185788,,279.1748288
Tunisia,1997,5.13826157,,,52.54359816,40.46083742,,256.3406648
Tunisia,1998,5.39805385,,,54.08069192,39.02382136,,281.8770934
Tunisia,1999,5.42520205,,,53.43042297,38.87525914,,301.3836864
Tunisia,2000,5.39590538,,,54.88624695,36.14120156,,317.6016804
Tunisia,2001,5.29072381,,,53.57391637,37.19950579,,328.5234692
Tunisia,2002,5.31933929,,,52.66476731,37.94726838,,337.7220921
Tunisia,2003,5.35778086,,,52.88393499,37.77352453,,361.9992723
Tunisia,2004,5.62538521,,,51.79531356,40.24850044,,408.279029
Tunisia,2005,5.56702876,,,51.48233324,40.83277761,,428.4505423
Tunisia,2006,5.64434882,,,52.35446059,40.755466,,467.9882022
Tunisia,2007,5.64191634,,,52.32964765,41.38049069,,504.4594549
Tunisia,2008,5.62865654,,,54.04335777,39.92501201,,531.3428501
Tunisia,2009,6.18404688,,,56.71656346,37.51941226,,602.5388722
Tunisia,2010,6.66104829,,,57.14364482,35.04353942,,676.9237951
Tunisia,2011,7.00430314,,,59.3618036,35.21410156,,712.0578961
Tunisia,2012,7.04256754,,,59.03927304,35.50643945,,747.5210811
Tunisia,2013,7.07983727,,,59.25489882,35.31952617,,790.5944663
Turkey,1995,3.37004839,,,70.31727548,29.67889816,,174.247449
Turkey,1996,3.90154431,,,69.15535773,30.84463962,,216.8373665
Turkey,1997,4.21228408,,,71.61239941,28.26398264,,252.1156857
Turkey,1998,3.59344525,,,71.92741328,27.95762418,,297.6701573
Turkey,1999,4.76552144,,,61.12901042,29.07870997,,375.0505285
Turkey,2000,4.94898528,,,62.92683643,27.64528503,,436.5405086
Turkey,2001,5.16018168,,,68.07034527,22.84607938,,426.8426212
Turkey,2002,5.35671334,,,70.68285927,19.84126984,,445.1816811
Turkey,2003,5.33861705,,,71.92223732,18.46039376,,450.0837868
Turkey,2004,5.37016598,,,71.24679391,19.23807335,,522.6662923
Turkey,2005,5.44880147,,,67.83845697,22.76465115,,594.4477239
Turkey,2006,5.81085636,,,68.33828769,21.97352561,,717.9174298
Turkey,2007,6.03715655,,,67.83356907,21.81622937,,844.5176884
Turkey,2008,6.07447832,,,73.01524073,17.3810859,,919.0493579
Turkey,2009,6.07952099,,,80.96907323,14.0595051,,891.1554402
Turkey,2010,5.61321799,,,78.60501313,16.31375855,,903.7658111
Turkey,2011,5.28676136,,,79.5545644,15.43574271,,942.9402484
Turkey,2012,5.38947493,,,76.79614448,15.38804055,,970.5976465
Turkey,2013,5.59012975,,,77.40818654,14.9821542,,1053.484291
Turkmenistan,1995,3.06731472,,,60.50335189,39.49664811,,103.6100497
Turkmenistan,1996,3.1335062,,,72.16961713,27.83038287,,112.8531063
Turkmenistan,1997,4.96003169,,,70.14519056,29.85480944,,158.4431148
Turkmenistan,1998,5.03036799,,,69.60227273,30.39772727,,171.6185993
Turkmenistan,1999,3.88163143,,,61.46435453,38.53564547,,154.577739
Turkmenistan,2000,3.94217882,,,81.54443905,18.45556095,,167.3810748
Turkmenistan,2001,3.87186243,,,72.77936963,27.22063037,,173.5260357
Turkmenistan,2002,3.3377542,,,72.84768212,27.15231788,,150.6756089
Turkmenistan,2003,3.85321101,,,70.29270424,29.70729576,,181.3336286
Turkmenistan,2004,4.03345977,,,60.03358522,39.96641478,,202.6420293
Turkmenistan,2005,3.51024521,,,57.57575758,42.42424242,,203.5385734
Turkmenistan,2006,2.90279089,,,53.24353615,46.75646385,,190.3616084
Turkmenistan,2007,2.15851852,,,64.31022649,35.68977351,,159.4985046
Turkmenistan,2008,1.9252072,,,49.18101638,50.81898362,,164.3457839
Turkmenistan,2009,1.88168599,,,61.8101655,38.1898345,,169.6277964
Turkmenistan,2010,1.98723852,,,61.57478638,38.42521362,,195.512987
Turkmenistan,2011,1.98167932,,,64.02259213,35.97740787,,225.1288977
Turkmenistan,2012,1.88677224,,,63.50915828,36.49084172,,239.2030048
Turkmenistan,2013,1.97253068,,,65.48699008,34.51300992,,276.1689211
Tuvalu,1995,8.51439974,,,99.74495713,0.25504287,,167.0827114
Tuvalu,1996,11.4303989,,,99.90345514,0.09654486,,213.9279516
Tuvalu,1997,8.54954516,,,99.78806908,0.21193092,,178.373728
Tuvalu,1998,8.38603023,,,99.82375377,0.17624623,,203.4876063
Tuvalu,1999,8.96838614,,,99.86720132,0.13279868,,216.347904
Tuvalu,2000,11.01463565,,,99.97233134,0.02766866,,267.8244144
Tuvalu,2001,9.22677709,,,99.82439567,0.17560433,,231.9616427
Tuvalu,2002,7.16433629,,,99.7314914,0.2685086,,196.0800162
Tuvalu,2003,21.59086953,,,99.89868702,0.10131298,,578.9908445
Tuvalu,2004,16.6047316,,,99.89305697,0.10694303,,448.6800315
Tuvalu,2005,17.87037298,,,99.90204989,0.09795011,,477.1564822
Tuvalu,2006,19.07479063,,,99.9363627,0.0636373,,532.1834178
Tuvalu,2007,16.62395412,,,99.91643659,0.08356341,,509.1804082
Tuvalu,2008,13.29070016,,,99.87031579,0.12968421,,443.1813402
Tuvalu,2009,12.84749163,,,99.88280102,0.11719898,,411.6359776
Tuvalu,2010,16.79273741,,,99.92144523,0.07855477,,530.4916598
Tuvalu,2011,18.45221333,,,99.92268901,0.07731099,,586.2058197
Tuvalu,2012,14.95344885,,,99.89770419,0.10229581,,490.8471148
Tuvalu,2013,19.72002186,,,99.92243036,0.07756964,,663.2178114
Uganda,1995,8.54746684,,,19.79446765,53.2158519,,48.19787037
Uganda,1996,6.85847952,,,25.02738155,49.74384738,,41.61465486
Uganda,1997,6.63749498,,,27.35360849,48.18615778,,41.73254755
Uganda,1998,6.49426644,,,30.56555241,42.73378611,,46.80629073
Uganda,1999,6.46343283,,,26.84649775,41.48591011,,52.23832954
Uganda,2000,7.2190729,,,27.135743,37.7473237,,55.65525816
Uganda,2001,7.94375553,,,27.27020651,34.38250025,,62.70011234
Uganda,2002,8.51483978,,,27.05144551,32.082645,,73.40317668
Uganda,2003,8.24531249,,,25.84907917,30.75509087,,75.05409973
Uganda,2004,9.73179629,,,25.46733718,35.95028133,,83.96302076
Uganda,2005,10.24214177,,,25.22974109,39.1884971,,105.0313201
Uganda,2006,7.97877616,,,33.90156306,55.98793967,,89.81027226
Uganda,2007,9.46412308,,,28.45826871,47.84925715,,114.0837311
Uganda,2008,9.97634426,,,25.29473719,43.19061464,,134.4937993
Uganda,2009,9.62896238,,,21.52391592,42.29952881,,131.6446674
Uganda,2010,12.2726167,,,48.55570218,33.39917075,,166.9194764
Uganda,2011,10.37537081,,,45.51811672,37.25775633,,162.6673289
Uganda,2012,9.75775156,,,42.96726396,39.40238958,,141.1781024
Uganda,2013,9.76303506,,,44.42562101,38.39484976,,145.8136123
Ukraine,1995,7.71802233,,,65.92670523,31.40100725,,288.5709101
Ukraine,1996,7.01725936,,,68.24720117,28.57570444,,241.9895526
Ukraine,1997,6.85355282,,,61.18984687,35.51838943,,235.0215301
Ukraine,1998,6.60425155,,,53.60490163,42.96171363,,226.5919539
Ukraine,1999,5.89209763,,,49.93383886,46.17603682,,206.5508844
Ukraine,2000,5.58890298,,,51.80721197,44.05130251,,214.1572252
Ukraine,2001,5.65578135,,,54.31855481,41.77886247,,244.2542255
Ukraine,2002,6.25127679,,,56.21277582,40.36562621,,290.8877744
Ukraine,2003,6.93362184,,,58.30416129,38.70176568,,362.9825921
Ukraine,2004,6.60913962,,,58.55144899,38.56810908,,401.4890641
Ukraine,2005,6.41043647,,,59.46146507,37.49602459,,415.5144101
Ukraine,2006,6.39231981,,,60.76931923,36.27817387,,460.841111
Ukraine,2007,6.35521436,,,61.84612698,34.65199546,,509.8538773
Ukraine,2008,6.63441822,,,57.65525136,39.44481542,,557.4238129
Ukraine,2009,7.79946242,,,55.03397159,41.96473693,,564.9817932
Ukraine,2010,7.80753352,,,56.62908516,40.50427734,,599.2655302
Ukraine,2011,7.33772682,,,55.71836765,41.46719278,,607.3928477
Ukraine,2012,7.4705557,,,55.43724296,41.77925592,,634.2347373
Ukraine,2013,7.77118736,,,54.45476016,42.80769239,,686.7048508
United Arab Emirates,1995,2.63613172,,,78.96942865,14.93202001,,2069.899598
United Arab Emirates,1996,2.45902483,,,79.25115439,14.30435655,,1976.409895
United Arab Emirates,1997,2.48706386,,,78.34120589,15.28202278,,2074.375085
United Arab Emirates,1998,2.62383797,,,78.38543375,14.9196855,,2101.805091
United Arab Emirates,1999,2.47709277,,,77.41451955,15.67777058,,1981.205884
United Arab Emirates,2000,2.18541173,,,76.73879343,16.14620449,,1882.342346
United Arab Emirates,2001,2.48427471,,,78.27202407,15.08651453,,2149.544652
United Arab Emirates,2002,2.71758452,,,63.07008928,28.0428362,,2377.302174
United Arab Emirates,2003,2.64640839,,,63.16260088,27.45629421,,2456.773566
United Arab Emirates,2004,2.46216067,,,59.13677972,30.40692935,,2372.364092
United Arab Emirates,2005,2.32021817,,,58.99864358,30.13891108,,2131.91528
United Arab Emirates,2006,2.32722148,,,59.4059036,29.75669612,,2060.09411
United Arab Emirates,2007,2.48335626,,,58.9892756,30.12003759,,1960.107092
United Arab Emirates,2008,2.66808304,,,61.80921058,27.98282429,,1886.630268
United Arab Emirates,2009,3.64885078,,,70.33912431,19.48600251,,2179.237018
United Arab Emirates,2010,3.39037229,,,69.45539474,19.30236426,,1909.654257
United Arab Emirates,2011,3.13557856,,,69.68060628,19.16004403,,1770.737364
United Arab Emirates,2012,2.96296681,,,69.11782668,19.51568709,,1718.438725
United Arab Emirates,2013,3.20076382,,,70.29807689,18.76983952,,2233.340402
United Kingdom,1995,6.69419941,,,83.86175778,10.90723955,,1347.138116
United Kingdom,1996,6.7213642,,,82.94301254,10.991907,,1434.919122
United Kingdom,1997,6.48383671,,,80.35780724,11.7615109,,1482.248741
United Kingdom,1998,6.55501699,,,80.35432971,11.76728822,,1552.864769
United Kingdom,1999,6.81790469,,,80.62648798,11.42524189,,1673.449128
United Kingdom,2000,6.93265225,,,79.12379452,11.12325634,,1832.619688
United Kingdom,2001,7.22626113,,,79.12230619,11.10772124,,2018.224049
United Kingdom,2002,7.54413573,,,79.43239881,10.98757584,,2194.382483
United Kingdom,2003,7.77364306,,,79.29846004,11.07351706,,2341.984999
United Kingdom,2004,7.91142187,,,81.3634338,10.04337832,,2536.233019
United Kingdom,2005,8.12868418,,,81.28829941,9.60330689,,2710.702219
United Kingdom,2006,8.28790197,,,81.70122821,9.92543575,,2947.105107
United Kingdom,2007,8.37165641,,,80.50969557,10.04545317,,3030.290507
United Kingdom,2008,8.78260734,,,81.44881602,8.9232388,,3204.344692
United Kingdom,2009,9.72982365,,,83.17703975,8.73251037,,3401.721275
United Kingdom,2010,9.37393773,,,83.96682592,8.77363697,,3223.454052
United Kingdom,2011,9.23024171,,,83.44351703,9.34428843,,3224.241818
United Kingdom,2012,9.27163175,,,83.97230808,9.03615041,,3234.716703
United Kingdom,2013,9.11772874,,,83.5432881,9.28878603,,3310.704872
United States,1995,13.16246219,,,45.07290497,14.49554362,,3810.254767
United States,1996,13.13630528,,,45.05195631,14.28396896,,3972.163013
United States,1997,13.04603439,,,44.76918077,14.55721619,,4142.70956
United States,1998,13.06600971,,,43.50266549,15.0794005,,4328.486657
United States,1999,13.07010897,,,43.02419741,15.04832121,,4551.94418
United States,2000,13.14418973,,,43.04970632,14.89644393,,4817.877747
United States,2001,13.79778098,,,44.02888307,14.24004245,,5167.73801
United States,2002,14.62751955,,,43.92050701,13.81277594,,5607.130888
United States,2003,15.14444152,,,43.7409089,13.66257061,,6030.038843
United States,2004,15.20902804,,,44.0545239,13.47828695,,6401.406979
