Entity,Year,cereal_area,cereals_land,maize_land,rice_land,wheat_land,sorghum_land,millet_land,oats_land,rye_land,barley_land,main_crops_land,other_crops_land,main_crops_production,other_crops_production,other_crops_yield,cereals_biofuel_share_cropland,maize_biofuel_share_cropland,rice_biofuel_share_cropland,wheat_biofuel_share_cropland,sorghum_biofuel_share_cropland,millet_biofuel_share_cropland,oats_biofuel_share_cropland,rye_biofuel_share_cropland,barley_biofuel_share_cropland,sugarcane_land,sugarbeet_land,sugarcrops_land,sugarcane_biofuel_share_cropland,sugarbeet_biofuel_share_cropland,sugarcrops_biofuel_share_cropland,total_land_biofuels,total_cropland_share_biofuels,cereal_biofuels,maize_biofuels,rice_biofuels,wheat_biofuels,sorghum_biofuels,millet_biofuels,oats_biofuels,rye_production,barley_biofuels,cassava_biofuels,potatoes_biofuels,yams_biofuels,cassava_land,potatoes_land,yams_land,roots_land,cassava_biofuel_share_cropland,potatoes_biofuel_share_cropland,yams_biofuel_share_cropland,roots_biofuel_share_cropland,palm_biofuels,soybean_biofuels,sunflower_biofuels,rapeseed_biofuels,palm_land,soybeans_land,sunflower_land,rapeseed_land,oilcrops_land,palm_biofuel_share_cropland,soybean_biofuel_share_cropland,sunflower_biofuel_share_cropland,rapeseed_biofuel_share_cropland,oilcrops_biofuel_share_cropland
Southern Asia (FAO),2001,137856234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000.0,22000.0,,2526.630013593691,1287.558720688327,,,0.0010523284201907092,0.0005362615923799461,,,2028000.0,1248000.0,152000.0,,,,,,,,,,,
Southern Asia (FAO),2002,133305092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000.0,6000.0,,3384.627695335819,332.79530648928517,,,0.0014080438706270204,0.00013844665755155845,,,3026000.0,671000.0,24000.0,,,,,,,,,,,
Southern Asia (FAO),2003,138731992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000.0,20000.0,,4001.7657655297858,1177.7175590506922,,,0.001664247266860654,0.0004897870949037001,,,2726000.0,816000.0,30000.0,,,,,,,,,,,
Southern Asia (FAO),2004,137173043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151000.0,27000.0,,5951.278403454594,1486.121249057213,,,0.002480288403268524,0.0006193642861251268,,,3076000.0,667000.0,50000.0,,,,,,,,,,,
Southern Asia (FAO),2005,140454270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000.0,37000.0,,3768.2394894140166,2020.4668729062414,,,0.001569811988391302,0.0008417068841155127,,,3243000.0,960000.0,35000.0,,,,,,,,,,,
Southern Asia (FAO),2006,140133672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000.0,58000.0,,4546.43515902467,3265.269516502811,,,0.0018936694180521439,0.001360041616963426,,,3613000.0,980000.0,46000.0,,,,,,,,,,,
Southern Asia (FAO),2007,142135192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241000.0,31000.0,,7928.440024241972,1852.6265684889327,,,0.003305899679453094,0.0007724845694975681,,,3447000.0,1059000.0,86000.0,,,,,,,,,,,
Southern Asia (FAO),2008,140883136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000.0,31000.0,,4268.383406510019,1655.1960689200153,,,0.001792773295489947,0.0006952026162021807,,,5042000.0,847000.0,65000.0,,,,,,,,,,,
Southern Asia (FAO),2009,139431103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000.0,37000.0,,4760.295939822406,2042.6189326687613,,,0.0019967499787850768,0.0008567953257596222,,,5381000.0,865000.0,94000.0,,,,,,,,,,,
Southern Asia (FAO),2010,142057247.0,359903.72105795436,26690.83894767785,68908.93975140876,261858.97501938973,,,,,,,,,,,0.1513973403945174,0.01122778619153573,0.028987280756926057,0.11015377184718268,,,,,,1619.7004074578745,,,0.0006813442584150207,,,,,994270.0,73245.0,244041.0,676984.0,,,,,,159000.0,469000.0,,4866.537494049736,23701.35402075647,,,0.0020471609222697863,0.009970227459564425,,,4318000.0,1365000.0,47000.0,231854.0,,6286448.621864009,155954.7586659671,514787.37926182285,,,2.644461688473991,0.0656040332522547,0.21655080380887107,
Southern Asia (FAO),2011,142299856.0,839736.0069516511,83987.37502248789,70933.34371786531,728803.5536227627,,,,,,,,,,,0.3522406126721037,0.03522983912769885,0.029754118250523435,0.3057082322545554,,,,,,1564.9405254547985,,,0.000656439172452135,,,,,2433219.0,231528.0,264021.0,1937670.0,,,,,,117000.0,489000.0,,3433.6526267150293,22724.949197330443,,,0.0014403001597225985,0.00953234107141363,,,6013000.0,1350000.0,59000.0,86721.0,,6908740.719213522,181710.41941989394,196774.04160273977,,,2.89798108403442,0.07622132305332191,0.08253999875952181,
Southern Asia (FAO),2012,140585480.0,335619.0571059305,69001.82949381553,104115.12251232914,146042.8251040244,,,,,,,,,,,0.14080827645144156,0.02894957386151576,0.04368128282079217,0.06127196312486639,,,,,,2132.340500537547,,,0.0008946190162066059,,,,,998903.0,196531.0,397220.0,405152.0,,,,,,104000.0,484000.0,,2883.5225309091593,23176.637206511106,,,0.0012097758726438029,0.009723709872527127,,,7476000.0,1512000.0,127000.0,76741.0,,7085430.246186227,383044.25702092296,189455.35315036014,,,2.9726775037315556,0.16070542030846463,0.07948559885615034,
Southern Asia (FAO),2013,141452411.0,532606.8580209425,107608.41538396664,89948.98053913705,341527.0648188836,,,,,,,,,,,0.22344547053458513,0.0451451434521447,0.03773645040050052,0.1432814364845271,,,,,,2088.309518322721,,,0.0008761120813902951,,,,,1603626.0,310192.0,340232.0,953202.0,,,,,,160000.0,511000.0,,4900.834811509856,23405.687699093512,,,0.0020560556515159174,0.009819428387652977,,,8605000.0,1304000.0,93000.0,67613.0,,8540523.161404328,231991.5892721521,172681.79428788912,,,3.5830203604634687,0.09732783017026783,0.07244548994503679,
Southern Asia (FAO),2014,142500478.0,713454.6093639483,206736.79145896103,154641.92968997714,339195.11147139885,,,,0.0,,,,,,,0.2993373043682078,0.08673857181219691,0.06488163054544388,0.14231283811207082,,,,0.0,,223.78139428863452,,,9.388981226687664e-05,,,,,2156916.0,612313.0,580000.0,964603.0,,,,0.0,,194000.0,519000.0,,5793.414436538539,23764.60777414398,,,0.002430687303383391,0.009970688446209476,,,7995000.0,1739000.0,162000.0,78643.0,,10661576.903014842,393200.64149859425,188999.07390141365,,,4.4731755161102384,0.1649714201257591,0.07929652786205076,
Southern Asia (FAO),2015,141298009.0,1016339.7015764982,252638.66507567567,150260.98708265054,643759.4917374781,,,,0.0,,,,,,,0.42648168258201563,0.10601353346683035,0.06305328670919765,0.2701376624257335,,,,0.0,,1490.3260607855766,,,0.0006253782716681758,,,,,3016801.0,748821.0,570000.0,1697980.0,,,,0.0,,130000.0,544000.0,,6416.7746224417815,24359.227639945253,,,0.002692639905224215,0.010221744141420071,,,10394000.0,2887000.0,151000.0,89461.0,,22977988.360610228,422988.3157517353,221597.59887393017,,,9.642141424941093,0.17749652831086893,0.09298792192934412,
Southern Asia (FAO),2016,140718715.0,1199347.5403630182,236933.7448968617,122087.70416693385,884956.5775019245,,,,,,,,,,,0.502156670863394,0.09920215496218267,0.05111708909601465,0.37052383388598326,,,,,,11741.167229609317,,,0.004915927410237088,,,,,3716778.0,708811.0,480000.0,2527967.0,,,,,,231000.0,585000.0,,11221.10993544806,28476.021618504947,,,0.004698183819905301,0.011922669396607372,,,8133000.0,2753000.0,136000.0,118743.0,,18462371.112463754,439539.76385997667,281951.34091579966,,,7.73003862689638,0.18403158142568204,0.11805064164878622,
Southern Asia (FAO),2017,141536900.0,1429749.4586205124,273586.09468932153,149253.73935539954,1056171.42685317,,,,4529.3993197850195,,,,,,,0.5969062765446274,0.11421949217099414,0.06231196191880528,0.44094113831945403,,,,0.001890979476617691,,3959.9640284638144,,,0.0016532458671197053,,,,,4536738.0,838514.0,595000.0,3099018.0,,,,4206.0,,174000.0,616000.0,,8592.083550889993,28257.010288448546,,,0.0035871100137155913,0.011797022685243675,,,9190000.0,2941000.0,221000.0,102495.0,,14998830.004561204,646451.5305809118,240335.18249677803,,,6.261863375130512,0.2698871286567461,0.10033756476833337,
Southern Asia (FAO),2018,139675587.0,1225881.998378996,262599.0889839903,146471.04042834227,831143.5475390742,,,,6796.170604886302,,,,,,,0.5119146441637767,0.10965844948594408,0.06116467216283553,0.3470762715743409,,,,0.0028380050131065694,,1849.9041682581815,,,0.0007724993394822655,,,,,4012557.0,903157.0,590000.0,2513295.0,,,,6105.0,,106000.0,601000.0,,3927.205978351279,25972.118167972625,,,0.0016399573968978488,0.010845666750729788,,,9091000.0,2734000.0,249000.0,82311.0,,11183103.784721047,671924.0922010029,173455.50099862248,,,4.669939359719817,0.28058800359168284,0.07243308180507892,
Southern Asia (FAO),2019,139418736.0,856303.2898809129,260784.6345714636,143454.57660036866,439836.65916205937,,,,,,,,,,,0.3571462075789926,0.10876782132300872,0.0598319060525821,0.18344667903330095,,,,,,378.8200541977303,,,0.00015799792819948564,,,,,2870671.0,934287.0,590000.0,1346384.0,,,,,,80000.0,562000.0,,2793.881509991133,24831.547893417865,,,0.0011652695925729436,0.010356719708134796,,,9629000.0,2575000.0,262000.0,81939.0,,11439312.819554983,699113.6183922682,175630.64909861184,,,4.771098323564763,0.2915856804781747,0.07325187349090927,
Southern Europe (FAO),1961,22786032.0,,,,,,,,,,,,,,,,,,,,,,,,352.76978051282134,,,0.0006789779438617702,,,,,,,,,,,,,,1000.0,55000.0,,,5413.439263171625,,,,0.010419276432311234,,,33000.0,2000.0,1000.0,,,,,,,,,,,
Southern Europe (FAO),1962,23336882.0,,,,,,,,,,,,,,,,,,,,,,,,423.7726251844379,,,0.0008146966802223122,,,,,,,,,,,,,,1000.0,66000.0,,,7206.027297058325,,,,0.013853482192129968,,,32000.0,5000.0,1000.0,,,,,,,,,,,
Southern Europe (FAO),1963,22923126.0,,,,,,,,,,,,,,,,,,,,,,,,415.7332648720849,,,0.0007985196106103853,,,,,,,,,,,,,,0.0,72000.0,,,6677.177044122393,,,,0.01282518687767204,,,26000.0,5000.0,2000.0,,,,,,,,,,,
Southern Europe (FAO),1964,22715778.0,,,,,,,,,,,,,,,,,,,,,,,,395.6589716072664,,,0.0007654310646094414,,,,,,,,,,,,,,1000.0,69000.0,,,6774.270002627327,,,,0.013105318145571428,,,62000.0,8000.0,3000.0,,,,,,,,,,,
Southern Europe (FAO),1965,22281096.0,,,,,,,,,,,,,,,,,,,,,,,,275.1438938856108,,,0.0005326568461632191,,,,,,,,,,,,,,2000.0,67000.0,,,7156.819764028376,,,,0.01385503777761761,,,51000.0,4000.0,3000.0,,,,,,,,,,,
Southern Europe (FAO),1966,21906134.0,,,,,,,,,,,,,,,,,,,,,,,,235.82745895710718,,,0.00046101469866893536,,,,,,,,,,,,,,1000.0,84000.0,,,7873.794568802172,,,,0.015392334067330359,,,50000.0,4000.0,5000.0,,,,,,,,,,,
Southern Europe (FAO),1967,21856716.0,,,,,,,,,,,,,,,,,,,,,,,,240.57716304518638,,,0.0004673125289819281,,,,,,,,,,,,,,1000.0,100000.0,,,9287.724362884075,,,,0.01804107216814762,,,57000.0,3000.0,17000.0,,,,,,,,,,,
Southern Europe (FAO),1968,22334542.0,,,,,,,,,,,,,,,,,,,,,,,,268.714885088979,,,0.0005231478343015264,,,,,,,,,,,,,,1000.0,66000.0,,,6072.204165720664,,,,0.011821676561317362,,,57000.0,4000.0,14000.0,,,,,,,,,,,
Southern Europe (FAO),1969,22022329.0,,,,,,,,,,,,,,,,,,,,,,,,172.73567113560333,,,0.0003344026156918078,,,,,,,,,,,,,,1000.0,88000.0,,,7631.800503055854,,,,0.014774562971746886,,,45000.0,5000.0,3000.0,,,,,,,,,,,
Southern Europe (FAO),1970,21742188.0,,,,,,,,,,,,,,,,,,,,,,,,101.31170201440804,,,0.00019760425592823882,,,,,,,,,,,,,,1000.0,118000.0,,,10154.20623338461,,,,0.019805356413857247,,,52000.0,7000.0,4000.0,,,,,,,,,,,
Southern Europe (FAO),1971,21402612.0,,,,,,,,,,,,,,,,,,,,,,,,138.84742821759542,,,0.00028107335820076404,,,,,,,,,,,,,,1000.0,93000.0,,,8143.9646995384055,,,,0.016486092227653203,,,39000.0,38000.0,3000.0,,,,,,,,,,,
Southern Europe (FAO),1972,21177030.0,,,,,,,,,,,,,,,,,,,,,,,,174.58849085200774,,,0.0003544512157950457,,,,,,,,,,,,,,1000.0,87000.0,,,7584.012923074335,,,,0.015397135218195418,,,47000.0,19000.0,23000.0,,,,,,,,,,,
Southern Europe (FAO),1973,20540244.0,,,,,,,,,,,,,,,,,,,,,,,,129.86907953286652,,,0.0002652771458715306,,,,,,,,,,,,,,2000.0,175000.0,,,14260.105046159324,,,,0.029128411320694755,,,79000.0,4000.0,4000.0,,,,,,,,,,,
Southern Europe (FAO),1974,20838621.0,,,,,,,,,,,,,,,,,,,,,,,,105.77566019889268,,,0.0002162614957757819,,,,,,,,,,,,,,3000.0,191000.0,,,15317.005886221112,,,,0.031316075905667665,,,73000.0,3000.0,6000.0,,,,,,,,,,,
Southern Europe (FAO),1975,20328247.0,,,,,,,,,,,,,,,,,,,,,,,,65.80181465220855,,,0.00013472383328325734,,,,,,,,,,,,,,1000.0,147000.0,,,12329.112441839277,,,,0.025242849272837473,,,68000.0,16000.0,7000.0,,,,,,,,,,,
Southern Europe (FAO),1976,20494417.0,,,,,,,,,,,,,,,,,,,,,,,,1372.2080420530172,,,0.0028175599401523903,,,,,,,,,,,,,,1000.0,166000.0,,,13222.667339510326,,,,0.027150152641596495,,,74000.0,18000.0,4000.0,,,,,,,,,,,
Southern Europe (FAO),1977,19248104.0,,,,,,,,,,,,,,,,,,,,,,,,1420.8654023149152,,,0.0029247949821220977,,,,,,,,,,,,,,3000.0,122000.0,,,9514.525782839428,,,,0.019585273328199728,,,60000.0,7000.0,5000.0,,,,,,,,,,,
Southern Europe (FAO),1978,20225607.0,,,,,,,,,,,,,,,,,,,,,,,,2385.0934316506173,,,0.004898226504118903,,,,,,,,,,,,,,1000.0,111000.0,,,9011.568825551243,,,,0.01850690823229467,,,77000.0,3000.0,25000.0,,,,,,,,,,,
Southern Europe (FAO),1979,19866408.0,,,,,,,,,,,,,,,,,,,,,,,,4582.314481880683,,,0.009419521207640108,,,,,,,,,,,,,,2000.0,139000.0,,,10399.443865872923,,,,0.02137735906812943,,,89000.0,1000.0,23000.0,,,,,,,,,,,
Southern Europe (FAO),1980,20034788.0,,,,,,,,,,,,,,,,,,,,,,,,4816.009511639063,,,0.009909076810911202,,,,,,,,,,,,,,0.0,158000.0,,,11815.204576976941,,,,0.02431012011229361,,,85000.0,16000.0,46000.0,,,,,,,,,,,
Southern Europe (FAO),1981,19653686.0,,,,,,,,,,,,,,,,,,,,,,,,1735.0021600136124,,,0.0035705510372357847,,,,,,,,,,,,,,0.0,146000.0,,,10869.646124718549,,,,0.022369209179944328,,,67000.0,17000.0,44000.0,,,,,,,,,,,
Southern Europe (FAO),1982,19954173.0,,,,,,,,,,,,,,,,,,,,,,,,1447.7053804085792,,,0.002981087207150669,,,,,,,,,,,,,,1000.0,144000.0,,,11076.753244734096,,,,0.022809038248736892,,,73000.0,20000.0,30000.0,,,,,,,,,,,
Southern Europe (FAO),1983,19938247.0,,,,,,,,,,,,,,,,,,,,,,,,1168.6715321932434,,,0.002415059685051442,,,,,,,,,,,,,,2000.0,183000.0,,,14213.481682481111,,,,0.029372159456264823,,,61000.0,29000.0,26000.0,,,,,,,,,,,
Southern Europe (FAO),1984,19811957.0,,,,,,,,,,,,,,,,,,,,,,,,2545.38861278114,,,0.005262655556021957,,,,,,,,,,,,,,3000.0,208000.0,,,15258.10391074072,,,,0.03154651706895346,,,39000.0,29000.0,27000.0,,,,,,,,,,,
Southern Europe (FAO),1985,19440359.0,,,,,,,,,,,,,,,,,,,,,,,,2211.2192325760334,,,0.004594932220717813,,,,,,,,,,,,,,4000.0,204000.0,,,14925.700947188128,,,,0.031015732492130847,,,30000.0,37000.0,42000.0,,,,,,,,,,,
Southern Europe (FAO),1986,19513745.0,,,,,,,,,,,,,,,,,,,,,,,,1039.130096606984,,,0.0021600392803687277,,,,,,,,,,,,,,3000.0,225000.0,,,15626.193635014772,,,,0.03248216192033337,,,38000.0,35000.0,55000.0,,,,,,,,,,,
Southern Europe (FAO),1987,19477078.0,,,,,,,,,,,,,,,,,,,,,,,,762.671048173748,,,0.0015875750378304496,,,,,,,,,,,,,,3000.0,251000.0,,,17278.647589486714,,,,0.03596720980326127,,,38000.0,25000.0,44000.0,,,,,,,,,,,
Southern Europe (FAO),1988,19346249.0,,,,,,,,,,,,,,,,,,,,,,,,418.76419438909795,,,0.0008737177791923427,,,,,,,,,,,,,,5000.0,337000.0,,,26572.2581406567,,,,0.055440877424224794,,,43000.0,23000.0,48000.0,,,,,,,,,,,
Southern Europe (FAO),1989,19437996.0,,,,,,,,,,,,,,,,,,,,,,,,619.7744930382638,,,0.001294054564325936,,,,,,,,,,,,,,5000.0,333000.0,,,22992.79219533601,,,,0.04800766733899029,,,72000.0,39000.0,102000.0,,,,,,,,,,,
Southern Europe (FAO),1990,18680616.0,,,,,,,,,,,,,,,,,,,,,,,,389.0391625930419,,,0.0008157154353742519,,,,,,,,,,,,,,3000.0,299000.0,,,21253.60726049553,,,,0.044563368336014784,,,100000.0,57000.0,113000.0,,,,,,,,,,,
Southern Europe (FAO),1991,18910280.0,,,,,,,,,,,,,,,,,,,,,,,,191.09741926073107,,,0.00040394313701854037,,,,,,,,,,,,,,4000.0,340000.0,,,22791.107022654644,,,,0.04817601044781991,,,126000.0,60000.0,112000.0,,,,,,,,,,,
Southern Europe (FAO),1992,17651837.0,,,,,,,,,,,,,,,,,,,,,,,,465.36548500722705,,,0.0009991744176215287,,,,,,,,,,,,,,6000.0,374000.0,,,23634.53704053652,,,,0.05074511441875797,,,200000.0,89000.0,82000.0,,,,,,,,,,,
Southern Europe (FAO),1993,16592692.0,,,,,,,,,,,,,,,,,,,,,,,,273.0936509133331,,,0.0005960661142686683,,,,,,,,,,,,,,2000.0,489000.0,,,33561.19421320347,,,,0.07325212636023107,,,222000.0,50000.0,118000.0,,,,,,,,,,,
Southern Europe (FAO),1994,16599378.0,,,,,,,,,,,,,,,,,,,,,,,,462.22991268709603,,,0.0010180154447463848,,,,,,,,,,,,,,2000.0,576000.0,,,38057.484466560214,,,,0.08381782725814385,,,275000.0,71000.0,147000.0,,,,,,,,,,,
Southern Europe (FAO),1995,16737716.0,,,,,,,,,,,,,,,,,,,,,,,,208.27171594368502,,,0.0004693129837840484,,,,,,,,,,,,,,2000.0,506000.0,,,32806.4430344764,,,,0.07392501472458515,,,265000.0,51000.0,143000.0,,,,,,,,,,,
Southern Europe (FAO),1996,16617147.0,,,,,,,,,,,,,,,,,,,,,,,,21.750573335760386,,,4.8803117339257736e-05,,,,,,,,,,,,,,2000.0,470000.0,,,29719.93780833637,,,,0.06668447722207946,,,300000.0,122000.0,145000.0,,,,,,,,,,,
Southern Europe (FAO),1997,17096912.0,,,,,,,,,,,,,,,,,,,,,,,,16.007632546769592,,,3.617298837766839e-05,,,,,,,,,,,,,,1000.0,532000.0,,,33798.595094305965,,,,0.07637582784061187,,,352000.0,84000.0,148000.0,,,,,,,,,,,
Southern Europe (FAO),1998,16482699.0,,,,,,,,,,,,,,,,,,,,,,,,11.536620619498342,,,2.626974364582007e-05,,,,,,,,,,,,,,1000.0,520000.0,,,31929.460218254117,,,,0.07270575694110146,,,337000.0,163000.0,141000.0,,,,,,,,,,,
Southern Europe (FAO),1999,16231770.0,,,,,,,,,,,,,,,,,,,,,,,,263.67192607098616,,,0.0006050851984371814,,,,,,,,,,,,,,1000.0,589000.0,,,34853.719978718706,,,,0.07998375247548813,,,362000.0,142000.0,167000.0,,,,,,,,,,,
Southern Europe (FAO),2000,16283605.0,,,,,,,,,,,,,,,,,,,,,,,,273.97484252228946,,,0.0006335935096736682,,,,,,,,,,,,,,3000.0,552000.0,,,34027.44305515264,,,,0.07869177648594157,,,405000.0,149000.0,156000.0,,,,,,,,,,,
Southern Europe (FAO),2001,15896847.0,,,,,,,,,,,,,,,,,,,,,,,,124.51439290551184,,,0.00029141519410069065,,,,,,,,,,,,,,2000.0,472000.0,,,26932.030196924898,,,,0.06303209311166394,,,571000.0,191000.0,250000.0,,,,,,,,,,,
Southern Europe (FAO),2002,16302159.0,,,,,,,,,,,,,,,,,,,,,,,,327.19966525732184,,,0.0007747786936872614,,,,,,,,,,,,,,3000.0,511000.0,,,28753.419809226532,,,,0.06808545180299645,,,617000.0,222000.0,275000.0,,,,,,,,,,,
Southern Europe (FAO),2003,15801911.0,,,,,,,,,,,,,,,,,,,,,,,,434.4637952130539,,,0.0010375346755832396,,,,,,,,,,,,,,3000.0,581000.0,,,37017.2169331394,,,,0.0884001074079952,,,683000.0,275000.0,299000.0,,,,,,,,,,,
Southern Europe (FAO),2004,15965553.0,,,,,,,,,,,,,,,,,,,,,,,,339.5706525652155,,,0.0008149661790266825,,,,,,,,,,,,,,4000.0,552000.0,,,29214.077087140755,,,,0.07011349360624022,,,768000.0,217000.0,450000.0,,,,,,,,,,,
Southern Europe (FAO),2005,15488461.0,,,,,,,,,,,,,,,,,,,,,,,,532.2643454251767,,,0.0012901192443152728,,,,,,,,,,,,,,4000.0,606000.0,,,32297.78016077835,,,,0.0782843864937064,,,859000.0,234000.0,385000.0,,,,,,,,,,,
Southern Europe (FAO),2006,14866843.0,,,,,,,,,,,,,,,,,,,,,,,,246.44099347695925,,,0.0006213862695562262,,,,,,,,,,,,,,5000.0,697000.0,,,36827.25736282759,,,,0.09285773339821411,,,928000.0,279000.0,504000.0,,,,,,,,,,,
Southern Europe (FAO),2007,14876220.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,11000.0,597000.0,,,31416.258890774297,,,,0.08034639318463392,,,961000.0,328000.0,443000.0,,,,,,,,,,,
Southern Europe (FAO),2008,15593098.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,7000.0,669000.0,,,36769.15300439582,,,,0.09323622953111575,,,1218000.0,328000.0,351000.0,,,,,,,,,,,
Southern Europe (FAO),2009,14388285.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,6000.0,742000.0,,,35959.7188611799,,,,0.09263934087048069,,,1730000.0,278000.0,450000.0,,,,,,,,,,,
Southern Europe (FAO),2010,14104236.0,205208.7256653458,66450.07250717941,4562.4601645139555,95401.0215487362,803.1870850349085,,2526.145730832181,3703.3120147768495,,,,,,,0.526992678195576,0.17064918445016397,0.011716768346288079,0.2449975734976875,0.0020626496834492245,,0.006487347455071621,0.009510406102534858,,0.0,,,0.0,,,,,863744.0,503552.0,30000.0,313192.0,5000.0,,5000.0,7000.0,,1000.0,516000.0,,,26130.155573948137,,,,0.0671043622679025,,,1581000.0,295000.0,383000.0,570242.0,,102005.57708680823,448582.72694308765,205244.44552562764,,,0.2619586086584247,1.1519968846233817,0.5270844096985794,
Southern Europe (FAO),2011,13989761.0,172113.3653065053,55744.3606598902,3781.804982741207,85582.0129637421,778.6100252614401,,2301.7080134584107,3009.717161649151,,,,,,,0.44962680630165974,0.14562587169334126,0.009879540112515382,0.22357338198127832,0.0020340311072839386,,0.006012953272322814,0.007862547529959057,,0.0,,,0.0,,,,,769777.0,419716.0,25000.0,308061.0,5000.0,,5000.0,7000.0,,2000.0,458000.0,,,23023.406170801085,,,,0.060146058781246486,,,1368000.0,249000.0,371000.0,353623.0,,93895.39096769063,497685.1943922619,189203.18827620914,,,0.2452911468674464,1.300146587103864,0.49427204642258055,
Southern Europe (FAO),2012,14118632.0,165172.9836065574,42122.46276338887,3520.779690035688,95830.38125559538,1241.1567334510269,,1653.6215002068318,5466.140327479662,,,,,,,0.4229094040000427,0.1078504803467845,0.009014614907454728,0.24536439638601862,0.0031778614332276015,,0.004233937462557068,0.013995522134427606,,0.0,,,0.0,,,,,629722.0,273935.0,25000.0,313787.0,5000.0,,3000.0,9000.0,,4000.0,499000.0,,,24906.41396236397,,,,0.06377045721769914,,,1371000.0,219000.0,364000.0,289229.0,,75157.0644172002,441192.96060292673,127545.44600671578,,,0.19243237377598052,1.1296317832584737,0.3265677435609292,
Southern Europe (FAO),2013,14224217.0,185866.7744341844,65900.77162168137,3554.6204718491913,80366.10457598552,848.4930973187606,,1850.6524910954686,3441.30443343134,,,,,,,0.48926562540958074,0.17347362023476207,0.009356990314957177,0.2115513788669352,0.0022335272518670445,,0.004871557335774649,0.0090587033157115,,0.0,,,0.0,,,,,850768.0,510441.0,25000.0,298327.0,5000.0,,4000.0,8000.0,,3000.0,511000.0,,,24181.90825054265,,,,0.06365514492741332,,,1756000.0,205000.0,363000.0,287100.0,,73507.09895901839,499585.2265910289,197127.53067891777,,,0.19349610415154184,1.3150810793243723,0.5189078299587065,
Southern Europe (FAO),2014,14030120.0,133805.04824280334,30837.947379013942,3438.2903115882787,74379.38185956061,591.4347245569633,,1791.25693346045,20782.098292766725,,,,,,,0.3550253546286396,0.08182242260685856,0.0091228264794075,0.19735104742708973,0.0015692556116754814,,0.004752747645804982,0.05514120665259417,,0.0,,,0.0,,,,,596436.0,276786.0,23521.0,252518.0,4056.0,,3151.0,36404.0,,3000.0,502000.0,,,23032.065883993422,,,,0.06111105272692693,,,2636000.0,176000.0,460000.0,342969.0,,73049.33180632726,523061.95748710237,173890.54822112838,,,0.19382202144470562,1.387841934129692,0.46138433758305586,
Southern Europe (FAO),2015,13740228.0,138225.87578825286,37791.425677432155,3216.062877567052,70748.21692094406,940.4892318256083,,2059.6599126678657,4233.576737071886,,,,,,,0.36771140130357094,0.10053355071083814,0.008555438557699321,0.18820590454121205,0.002501909366631799,,0.005479150906998673,0.01126225046965629,,0.0,,,0.0,,,,,579512.0,293235.0,22881.0,245751.0,5860.0,,3839.0,7946.0,,5000.0,515000.0,,,22922.10087365874,,,,0.06097785805305188,,,2551000.0,193000.0,422000.0,336365.0,,103529.28683536957,454966.28708976676,212606.2290517224,,,0.27541080077156127,1.2103109495065945,0.5655795918431126,
Southern Europe (FAO),2016,13693695.0,150197.34731328272,50352.05488831884,3356.5979491108387,60937.58111348999,676.2842617827461,,2099.729525468412,3135.759532283931,,,,,,,0.40071538883073526,0.1343355499542492,0.008955154510957528,0.1625769492410812,0.0018042762789620462,,0.005601922725588916,0.008365973985132539,,0.0,,,0.0,,,,,718454.0,440797.0,23710.0,237425.0,4430.0,,4733.0,7359.0,,4000.0,483000.0,,,20836.658930246726,,,,0.055590661449909866,,,2623000.0,231000.0,519000.0,272113.0,,110126.80850280679,576492.0478659149,235280.6829211503,,,0.29381016162585416,1.5380380496106645,0.6277114211908053,
Southern Europe (FAO),2017,13149338.0,164461.3714199205,55483.07934216091,3303.1206022129604,62781.15334914324,1629.1104829791457,,2116.8899258068873,2893.6057244441163,,,,,,,0.4396349467793775,0.1483162910727884,0.008829837898237698,0.1678253608923473,0.004354906530929674,,0.005658829072351908,0.007735130673441553,,12.272724676265012,,,3.280720945778387e-05,,,,,626384.0,383266.0,23542.0,202645.0,8972.0,,3651.0,4308.0,,6000.0,478000.0,,,21121.56441145919,,,,0.056461756130073884,,,2901000.0,165000.0,758000.0,227710.0,,87289.96812931109,792519.7353541566,233460.2346042318,,,0.23334184897995414,2.118548378052917,0.6240813689511798,
