Entity,Year,"GDP per capita in current USD, 1960-2014 (World Bank EdStats (2015))"
Nicaragua,1986,760.4370349
Nicaragua,1987,993.2621376
Nicaragua,1988,664.4297849
Nicaragua,1989,250.4397359
Nicaragua,1990,243.9601729
Nicaragua,1991,351.3688961
Nicaragua,1992,412.8669497
Nicaragua,1993,394.6759228
Nicaragua,1994,847.7241943
Nicaragua,1995,888.6162296
Nicaragua,1996,905.7570164
Nicaragua,1997,905.2834304
Nicaragua,1998,938.8225241
Nicaragua,1999,967.0666155
Nicaragua,2000,1001.256441
Nicaragua,2001,1028.29254
Nicaragua,2002,995.3579832
Nicaragua,2003,1000.857418
Nicaragua,2004,1075.98338
Nicaragua,2005,1158.766395
Nicaragua,2006,1228.304847
Nicaragua,2007,1332.867372
Nicaragua,2008,1498.132356
Nicaragua,2009,1459.211526
Nicaragua,2010,1501.373988
Nicaragua,2011,1652.053948
Nicaragua,2012,1745.795313
Nicaragua,2013,1784.519745
Nicaragua,2014,1913.620769
Niger,1960,134.7041892
Niger,1961,141.6572158
Niger,1962,150.8131636
Niger,1963,161.6819257
Niger,1964,156.254731
Niger,1965,175.526079
Niger,1966,177.9946583
Niger,1967,164.0258072
Niger,1968,153.6567499
Niger,1969,145.8464571
Niger,1970,147.2852795
Niger,1971,152.8675218
Niger,1972,159.2328444
Niger,1973,197.3310483
Niger,1974,208.0951822
Niger,1975,206.8186107
Niger,1976,204.1366276
Niger,1977,240.7835169
Niger,1978,321.6328163
Niger,1979,371.762276
Niger,1980,429.9653899
Niger,1981,361.8926528
Niger,1982,327.1219374
Niger,1983,284.3272824
Niger,1984,224.0964867
Niger,1985,214.8451209
Niger,1986,276.1268455
Niger,1987,314.8065689
Niger,1988,312.368147
Niger,1989,289.8498507
Niger,1990,319.9255943
Niger,1991,290.8507339
Niger,1992,283.5450167
Niger,1993,187.8425182
Niger,1994,176.5984061
Niger,1995,205.1693314
Niger,1996,209.2477299
Niger,1997,187.3777373
Niger,1998,203.2866958
Niger,1999,190.4628595
Niger,2000,163.6401098
Niger,2001,170.6961621
Niger,2002,183.6698779
Niger,2003,222.8992464
Niger,2004,240.2174387
Niger,2005,258.2817603
Niger,2006,266.5794372
Niger,2007,302.2663968
Niger,2008,366.6306428
Niger,2009,352.6851072
Niger,2010,359.8012576
Niger,2011,388.1648935
Niger,2012,404.6274174
Niger,2013,430.8748083
Niger,2014,440.7220466
Nigeria,1960,92.81186744
Nigeria,1961,96.81156372
Nigeria,1962,104.1940163
Nigeria,1963,107.329217
Nigeria,1964,112.9337282
Nigeria,1965,116.9305279
Nigeria,1966,124.0210775
Nigeria,1967,99.16667363
Nigeria,1968,96.95829142
Nigeria,1969,120.931167
Nigeria,1970,223.5068005
Nigeria,1971,159.8115407
Nigeria,1972,208.6445298
Nigeria,1973,251.5179041
Nigeria,1974,401.6785695
Nigeria,1975,437.0120661
Nigeria,1976,554.9527703
Nigeria,1977,534.4482477
Nigeria,1978,525.488235
Nigeria,1979,659.8775099
Nigeria,1980,871.1457825
Nigeria,1981,806.5078183
Nigeria,1982,661.2323508
Nigeria,1983,444.6490809
Nigeria,1984,348.5263175
Nigeria,1985,344.1410755
Nigeria,1986,240.6173882
Nigeria,1987,272.5077222
Nigeria,1988,256.37583
Nigeria,1989,260.047556
Nigeria,1990,321.6683541
Nigeria,1991,279.2759617
Nigeria,1992,291.28411
Nigeria,1993,153.076176
Nigeria,1994,171.0252704
Nigeria,1995,263.2880257
Nigeria,1996,314.7354882
Nigeria,1997,314.2876446
Nigeria,1998,273.8541432
Nigeria,1999,299.342634
Nigeria,2000,377.5002571
Nigeria,2001,350.2878211
Nigeria,2002,457.4736505
Nigeria,2003,510.4169414
Nigeria,2004,645.9256502
Nigeria,2005,804.1523667
Nigeria,2006,1014.756705
Nigeria,2007,1130.879862
Nigeria,2008,1376.016108
Nigeria,2009,1090.746589
Nigeria,2010,2310.860902
Nigeria,2011,2507.682969
Nigeria,2012,2730.22287
Nigeria,2013,2966.124051
Nigeria,2014,3184.618653
Norway,1960,1441.75566
Norway,1961,1560.324931
Norway,1962,1667.24743
Norway,1963,1775.582655
Norway,1964,1937.884614
Norway,1965,2164.468823
Norway,1966,2317.194884
Norway,1967,2514.043772
Norway,1968,2662.117492
Norway,1969,2875.235844
Norway,1970,3306.219476
Norway,1971,3736.348737
Norway,1972,4413.575692
Norway,1973,5689.588807
Norway,1974,6811.527337
Norway,1975,8204.451512
Norway,1976,8927.201627
Norway,1977,10266.12067
Norway,1978,11462.64159
Norway,1979,13046.53722
Norway,1980,15772.24091
Norway,1981,15512.5067
Norway,1982,15224.89391
Norway,1983,14927.51748
Norway,1984,14989.48577
Norway,1985,15753.55277
Norway,1986,18883.2658
Norway,1987,22505.89771
Norway,1988,24207.28147
Norway,1989,24281.09614
Norway,1990,28242.94374
Norway,1991,28596.933
Norway,1992,30523.98506
Norway,1993,27963.66522
Norway,1994,29315.84191
Norway,1995,34875.19739
Norway,1996,37321.44339
Norway,1997,36628.51742
Norway,1998,34788.77856
Norway,1999,36371.39579
Norway,2000,38146.71539
Norway,2001,38549.58934
Norway,2002,43061.15038
Norway,2003,50111.65445
Norway,2004,57570.26916
Norway,2005,66775.3944
Norway,2006,74114.69715
Norway,2007,85128.65759
Norway,2008,96880.50961
Norway,2009,80017.77681
Norway,2010,87646.2701
Norway,2011,100575.1173
Norway,2012,101563.7027
Norway,2013,102832.2587
Norway,2014,97363.09325
Oman,1960,80.17344129
Oman,1961,80.7840126
Oman,1962,97.2197107
Oman,1963,100.9475238
Oman,1964,101.6154378
Oman,1965,101.2468227
Oman,1966,105.5443042
Oman,1967,162.3224905
Oman,1968,277.9308268
Oman,1969,342.5001709
Oman,1970,354.106222
Oman,1971,401.9046473
Oman,1972,472.5572798
Oman,1973,598.6041825
Oman,1974,1954.894701
Oman,1975,2377.091311
Oman,1976,2760.544385
Oman,1977,2803.439875
Oman,1978,2653.34586
Oman,1979,3419.35018
Oman,1980,5181.817091
Oman,1981,5947.602269
Oman,1982,5857.088881
Oman,1983,5830.020396
Oman,1984,6165.909323
Oman,1985,6677.481701
Oman,1986,4688.535352
Oman,1987,4815.407398
Oman,1988,4988.617883
Oman,1989,5377.189048
Oman,1990,6455.458896
Oman,1991,6016.586657
Oman,1992,6335.146711
Oman,1993,6112.351184
Oman,1994,6124.869103
Oman,1995,6406.108224
Oman,1996,7021.037395
Oman,1997,7272.481962
Oman,1998,6487.562133
Oman,1999,7232.077642
Oman,2000,8897.195358
Oman,2001,8687.717022
Oman,2002,8725.829277
Oman,2003,9055.133726
Oman,2004,10050.15383
Oman,2005,12322.72787
Oman,2006,14566.4378
Oman,2007,16377.26851
Oman,2008,23483.62887
Oman,2009,18169.06745
Oman,2010,20922.6566
Oman,2011,22460.38259
Oman,2012,23036.04689
Oman,2013,21523.40814
Oman,2014,20831.98412
Pakistan,1960,81.40113047
Pakistan,1961,86.87130969
Pakistan,1962,88.43943612
Pakistan,1963,92.45750767
Pakistan,1964,101.7849143
Pakistan,1965,113.7215593
Pakistan,1966,121.6939232
Pakistan,1967,135.6467023
Pakistan,1968,144.273054
Pakistan,1969,149.8369615
Pakistan,1970,169.3644479
Pakistan,1971,174.259839
Pakistan,1972,148.8688548
Pakistan,1973,98.36638912
Pakistan,1974,132.5890734
Pakistan,1975,166.3848398
Pakistan,1976,189.8215398
Pakistan,1977,208.6205634
Pakistan,1978,238.0174403
Pakistan,1979,254.7496261
Pakistan,1980,296.1793573
Pakistan,1981,339.6538193
Pakistan,1982,358.9417532
Pakistan,1983,323.9200461
Pakistan,1984,339.9252606
Pakistan,1985,328.5902401
Pakistan,1986,325.5058504
Pakistan,1987,329.306304
Pakistan,1988,367.8663662
Pakistan,1989,372.4180321
Pakistan,1990,360.1594114
Pakistan,1991,397.9015206
Pakistan,1992,414.6532951
Pakistan,1993,427.7859136
Pakistan,1994,420.3677882
Pakistan,1995,478.6192607
Pakistan,1996,486.7648298
Pakistan,1997,467.3241955
Pakistan,1998,453.4948067
Pakistan,1999,447.9561633
Pakistan,2000,514.1579605
Pakistan,2001,492.3816981
Pakistan,2002,483.0318719
Pakistan,2003,546.1541484
Pakistan,2004,631.4978143
Pakistan,2005,693.1766897
Pakistan,2006,853.0709659
Pakistan,2007,929.5874437
Pakistan,2008,1018.380734
Pakistan,2009,988.5873474
Pakistan,2010,1024.588886
Pakistan,2011,1213.371784
Pakistan,2012,1253.88477
Pakistan,2013,1275.301817
Pakistan,2014,1333.508466
Palau,1990,5095.63258
Palau,1991,5420.140909
Palau,1992,5187.555052
Palau,1993,4644.050168
Palau,1994,4970.365963
Palau,1995,5519.385685
Palau,1996,6114.891212
Palau,1997,6246.923798
Palau,1998,6333.405312
Palau,1999,6011.494862
Palau,2000,7826.991041
Palau,2001,8283.830236
Palau,2002,8386.677281
Palau,2003,8149.120988
Palau,2004,8873.596628
Palau,2005,9721.500588
Palau,2006,9719.141458
Palau,2007,9726.11239
Palau,2008,9836.864184
Palau,2009,9183.13537
Palau,2010,9004.637216
Palau,2011,9765.305503
Palau,2012,10398.76003
Palau,2013,10926.84024
Palau,2014,11879.67781
Palestine,1994,1201.142566
Palestine,1995,1325.990131
Palestine,1996,1316.765035
Palestine,1997,1389.285731
Palestine,1998,1465.007469
Palestine,1999,1499.600865
Palestine,2000,1477.14935
Palestine,2001,1336.91872
Palestine,2002,1156.754334
Palestine,2003,1254.934345
Palestine,2004,1336.968902
Palestine,2005,1455.93368
Palestine,2006,1442.820391
Palestine,2007,1576.292123
Palestine,2008,1855.45702
Palestine,2009,1963.201519
Palestine,2010,2338.719877
Palestine,2011,2664.951385
Palestine,2012,2787.169741
Palestine,2013,2992.200993
Palestine,2014,2965.903675
Panama,1960,365.9921591
Panama,1961,396.1558549
Panama,1962,418.5332202
Panama,1963,450.1728535
Panama,1964,469.1547172
Panama,1965,500.2043053
Panama,1966,529.1577707
Panama,1967,572.2977263
Panama,1968,598.0648637
Panama,1969,637.7087275
Panama,1970,666.1279125
Panama,1971,730.4384809
Panama,1972,780.1930049
Panama,1973,867.768819
Panama,1974,964.8447801
Panama,1975,1051.943712
Panama,1976,1088.188035
Panama,1977,1124.406817
Panama,1978,1299.868569
Panama,1979,1451.420531
Panama,1980,1914.663965
Panama,1981,2116.067481
Panama,1982,2283.769929
Panama,1983,2291.416848
Panama,1984,2338.292487
Panama,1985,2419.097706
Panama,1986,2459.131294
Panama,1987,2416.75125
Panama,1988,2044.911277
Panama,1989,2007.216534
Panama,1990,2136.581662
Panama,1991,2300.897154
Panama,1992,2562.152866
Panama,1993,2741.086094
Panama,1994,2863.53456
Panama,1995,2867.641831
Panama,1996,3312.139704
Panama,1997,3509.568132
Panama,1998,3727.285125
Panama,1999,3826.822127
Panama,2000,3803.998413
Panama,2001,3788.81591
Panama,2002,3861.127279
Panama,2003,3990.736869
Panama,2004,4292.41963
Panama,2005,4594.481939
Panama,2006,4998.382679
Panama,2007,6050.327783
Panama,2008,7002.712834
Panama,2009,7169.857345
Panama,2010,7833.903551
Panama,2011,8895.184909
Panama,2012,9982.481568
Panama,2013,11036.80739
Panama,2014,11770.8609
Papua New Guinea,1960,117.1840732
Papua New Guinea,1961,122.3519051
Papua New Guinea,1962,128.2096274
Papua New Guinea,1963,132.9563421
Papua New Guinea,1964,144.2307126
Papua New Guinea,1965,159.2518448
Papua New Guinea,1966,177.0374549
Papua New Guinea,1967,195.5427877
Papua New Guinea,1968,209.7524722
Papua New Guinea,1969,232.4410974
Papua New Guinea,1970,265.134435
Papua New Guinea,1971,286.7339988
Papua New Guinea,1972,333.3738479
Papua New Guinea,1973,489.7506548
Papua New Guinea,1974,537.3203303
Papua New Guinea,1975,482.8255826
Papua New Guinea,1976,523.4036179
Papua New Guinea,1977,552.8885789
Papua New Guinea,1978,639.1388338
Papua New Guinea,1979,732.7573002
Papua New Guinea,1980,791.78867
Papua New Guinea,1981,756.0309373
Papua New Guinea,1982,697.5046718
Papua New Guinea,1983,734.3643767
Papua New Guinea,1984,712.258637
Papua New Guinea,1985,658.9095402
Papua New Guinea,1986,702.0997408
Papua New Guinea,1987,813.3205598
Papua New Guinea,1988,923.153998
Papua New Guinea,1989,874.0576761
Papua New Guinea,1990,774.3639919
Papua New Guinea,1991,888.6749619
Papua New Guinea,1992,1002.036375
Papua New Guinea,1993,1110.355601
Papua New Guinea,1994,1197.331302
Papua New Guinea,1995,983.0753347
Papua New Guinea,1996,1064.958505
Papua New Guinea,1997,993.1162465
Papua New Guinea,1998,742.36777
Papua New Guinea,1999,663.4419541
Papua New Guinea,2000,654.619857
Papua New Guinea,2001,558.2616154
Papua New Guinea,2002,529.9294838
Papua New Guinea,2003,609.387399
Papua New Guinea,2004,660.1899997
Papua New Guinea,2005,798.2290757
Papua New Guinea,2006,885.0422018
Papua New Guinea,2007,991.0830616
Papua New Guinea,2008,1221.227118
Papua New Guinea,2009,1208.860725
Papua New Guinea,2010,1416.562496
Papua New Guinea,2011,1835.627367
Papua New Guinea,2012,2147.516579
Papua New Guinea,2013,2105.260497
Paraguay,1965,183.714022
Paraguay,1966,188.4955868
Paraguay,1967,196.4785974
Paraguay,1968,202.1146967
Paraguay,1969,211.6541263
Paraguay,1970,220.8516713
Paraguay,1971,239.1488397
Paraguay,1972,267.2755576
Paraguay,1973,332.8435847
Paraguay,1974,438.2726937
Paraguay,1975,481.9171473
Paraguay,1976,535.6855648
Paraguay,1977,648.1340915
Paraguay,1978,776.059621
Paraguay,1979,1007.709033
Paraguay,1980,1280.08911
Paraguay,1981,1585.537108
Paraguay,1982,1494.778475
Paraguay,1983,1499.710804
Paraguay,1984,1130.683841
Paraguay,1985,800.9246424
Paraguay,1986,902.5658598
Paraguay,1987,963.9280223
Paraguay,1988,1013.258938
Paraguay,1989,1111.295672
Paraguay,1990,1340.127204
Paraguay,1991,1601.787689
Paraguay,1992,1600.878928
Paraguay,1993,1582.387358
Paraguay,1994,1677.641486
Paraguay,1995,1887.222946
Paraguay,1996,1992.872069
Paraguay,1997,1984.602205
Paraguay,1998,1758.927053
Paraguay,1999,1601.533513
Paraguay,2000,1531.888909
Paraguay,2001,1403.246092
Paraguay,2002,1135.295381
Paraguay,2003,1159.397756
Paraguay,2004,1386.746027
Paraguay,2005,1479.404177
Paraguay,2006,1770.013488
Paraguay,2007,2252.138
Paraguay,2008,2967.186162
Paraguay,2009,2510.282081
Paraguay,2010,3103.465038
Paraguay,2011,3818.547248
Paraguay,2012,3677.881241
Paraguay,2013,4248.075189
Paraguay,2014,4479.131769
Peru,1960,252.0972625
Peru,1961,276.2493947
Peru,1962,304.2315463
Peru,1963,323.7873794
Peru,1964,380.5971166
Peru,1965,438.2700655
Peru,1966,504.081509
Peru,1967,496.9345702
Peru,1968,447.5217334
Peru,1969,487.1641307
Peru,1970,548.3432894
Peru,1971,594.7165702
Peru,1972,641.1059353
Peru,1973,745.9528204
Peru,1974,914.5406927
Peru,1975,1082.373192
Peru,1976,995.7266017
Peru,1977,888.5634163
Peru,1978,739.2762051
Peru,1979,920.2432005
Peru,1980,1018.874596
Peru,1981,1186.174224
Peru,1982,1165.517993
Peru,1983,905.8322982
Peru,1984,897.8986402
Peru,1985,825.0876
Peru,1986,742.9934753
Peru,1987,986.7449849
Peru,1988,719.9753401
Peru,1989,1027.068104
Peru,1990,1180.875358
Peru,1991,1519.550816
Peru,1992,1553.240995
Peru,1993,1482.834284
Peru,1994,1858.327781
Peru,1995,2171.731929
Peru,1996,2215.215472
Peru,1997,2292.640054
Peru,1998,2163.49471
Peru,1999,1926.204754
Peru,2000,1960.796915
Peru,2001,1956.297569
Peru,2002,2036.568907
Peru,2003,2180.391897
Peru,2004,2433.772723
Peru,2005,2703.436729
Peru,2006,3134.526894
Peru,2007,3606.706858
Peru,2008,4246.947817
Peru,2009,4188.528637
Peru,2010,5075.476663
Peru,2011,5759.409081
Peru,2012,6425.182379
Peru,2013,6662.010888
Peru,2014,6594.372665
Philippines,1960,254.4440452
Philippines,1961,267.1635303
Philippines,1962,156.6886214
Philippines,1963,168.0213736
Philippines,1964,175.9354477
Philippines,1965,187.1178273
Philippines,1966,199.9401351
Philippines,1967,207.4270048
Philippines,1968,224.6241718
Philippines,1969,241.7023026
Philippines,1970,186.7675591
Philippines,1971,201.0305642
Philippines,1972,211.3956642
Philippines,1973,258.3574708
Philippines,1974,343.234059
Philippines,1975,360.6611505
Philippines,1976,402.6535023
Philippines,1977,450.1095144
Philippines,1978,506.071989
Philippines,1979,596.3805539
Philippines,1980,684.6302165
Philippines,1981,731.7171635
Philippines,1982,741.7958344
Philippines,1983,645.4816788
Philippines,1984,594.04062
Philippines,1985,565.7486169
Philippines,1986,535.1639326
Philippines,1987,579.0391261
Philippines,1988,643.5751411
Philippines,1989,704.7659118
Philippines,1990,715.2951364
Philippines,1991,715.5016706
Philippines,1992,815.0647717
Philippines,1993,817.3566817
Philippines,1994,941.7161384
Philippines,1995,1064.840592
Philippines,1996,1163.848038
Philippines,1997,1131.400446
Philippines,1998,970.613899
Philippines,1999,1091.782723
Philippines,2000,1043.456103
Philippines,2001,961.7169825
Philippines,2002,1004.990581
Philippines,2003,1015.780277
Philippines,2004,1084.765467
Philippines,2005,1201.003764
Philippines,2006,1398.827727
Philippines,2007,1680.551647
Philippines,2008,1927.550105
Philippines,2009,1831.986456
Philippines,2010,2135.934308
Philippines,2011,2358.072467
Philippines,2012,2587.61688
Philippines,2013,2765.085575
Philippines,2014,2843.076776
Poland,1990,1698.006919
Poland,1991,2192.665938
Poland,1992,2411.859408
Poland,1993,2449.238467
Poland,1994,2819.69567
Poland,1995,3612.189306
Poland,1996,4066.842029
Poland,1997,4076.365269
Poland,1998,4483.236888
Poland,1999,4351.363636
Poland,2000,4492.758616
Poland,2001,4981.198619
Poland,2002,5196.894709
Poland,2003,5693.407042
Poland,2004,6639.890437
Poland,2005,7976.107862
Poland,2006,8999.739627
Poland,2007,11247.55148
Poland,2008,13906.2182
Poland,2009,11440.57813
Poland,2010,12530.3071
Poland,2011,13776.08838
Poland,2012,13036.37665
Poland,2013,13829.16214
Poland,2014,14422.83802
Portugal,1960,360.4992985
Portugal,1961,382.729947
Portugal,1962,407.8528436
Portugal,1963,432.5117296
Portugal,1964,468.7810816
Portugal,1965,520.9106594
Portugal,1966,575.0076807
Portugal,1967,646.8227201
Portugal,1968,719.0804919
Portugal,1969,795.7593714
Portugal,1970,934.1456214
Portugal,1971,1064.679157
Portugal,1972,1302.389094
Portugal,1973,1748.201196
Portugal,1974,2000.580528
Portugal,1975,2127.879008
Portugal,1976,2173.50295
Portugal,1977,2267.589829
Portugal,1978,2457.55902
Portugal,1979,2755.892716
Portugal,1980,3368.710712
Portugal,1981,3246.297926
Portugal,1982,3080.254477
Portugal,1983,2735.758025
Portugal,1984,2522.99942
Portugal,1985,2705.46005
Portugal,1986,3862.333582
Portugal,1987,4804.342536
Portugal,1988,5624.249398
Portugal,1989,6056.97915
Portugal,1990,7885.389075
Portugal,1991,8959.869242
Portugal,1992,10811.63798
Portugal,1993,9535.591971
Portugal,1994,9978.299604
Portugal,1995,11782.51883
Portugal,1996,12185.06673
Portugal,1997,11578.4414
Portugal,1998,12202.69228
Portugal,1999,12474.82215
Portugal,2000,11502.39636
Portugal,2001,11729.14426
Portugal,2002,12882.28771
Portugal,2003,15772.73588
Portugal,2004,18045.5926
Portugal,2005,18784.95335
Portugal,2006,19821.44284
Portugal,2007,22780.05624
Portugal,2008,24815.61133
Portugal,2009,23063.97293
Portugal,2010,22539.9945
Portugal,2011,23194.74385
Portugal,2012,20577.40643
Portugal,2013,21507.7112
Portugal,2014,22080.89196
Puerto Rico,1960,717.5148431
Puerto Rico,1961,777.2150274
Puerto Rico,1962,854.744805
Puerto Rico,1963,931.751666
Puerto Rico,1964,1006.434446
Puerto Rico,1965,1110.832691
Puerto Rico,1966,1207.811824
Puerto Rico,1967,1335.274112
Puerto Rico,1968,1480.693176
Puerto Rico,1969,1661.866885
Puerto Rico,1970,1852.354673
Puerto Rico,1971,2044.319906
Puerto Rico,1972,2246.476714
Puerto Rico,1973,2432.414219
Puerto Rico,1974,2614.500941
Puerto Rico,1975,2738.243153
Puerto Rico,1976,2946.461953
Puerto Rico,1977,3208.771356
Puerto Rico,1978,3567.752629
Puerto Rico,1979,4024.50942
Puerto Rico,1980,4502.838428
Puerto Rico,1981,4920.722937
Puerto Rico,1982,5115.008514
Puerto Rico,1983,5217.722729
Puerto Rico,1984,5730.117009
Puerto Rico,1985,6008.054486
Puerto Rico,1986,6443.482051
Puerto Rico,1987,6937.548121
Puerto Rico,1988,7535.74227
Puerto Rico,1989,8063.212243
Puerto Rico,1990,8652.507492
Puerto Rico,1991,9064.018517
Puerto Rico,1992,9659.3389
Puerto Rico,1993,10212.27676
Puerto Rico,1994,10876.41882
Puerto Rico,1995,11579.185
Puerto Rico,1996,12173.16369
Puerto Rico,1997,12817.64496
Puerto Rico,1998,14304.40737
Puerto Rico,1999,15220.97924
Puerto Rico,2000,16192.1296
Puerto Rico,2001,18243.71775
Puerto Rico,2002,18972.76853
Puerto Rico,2003,19820.20729
Puerto Rico,2004,20988.99233
Puerto Rico,2005,21959.32271
Puerto Rico,2006,22935.94115
Puerto Rico,2007,23664.88235
Puerto Rico,2008,24898.33884
Puerto Rico,2009,25768.73605
Puerto Rico,2010,26435.72598
Puerto Rico,2011,27219.39334
Puerto Rico,2012,27752.04274
Puerto Rico,2013,28681.70071
Qatar,1970,2760.06754
Qatar,1971,3250.88104
Qatar,1972,3913.336315
Qatar,1973,5585.778619
Qatar,1974,15633.11746
Qatar,1975,15288.85208
Qatar,1976,18898.53857
Qatar,1977,19832.78915
Qatar,1978,21097.68589
Qatar,1979,27439.76902
Qatar,1980,34990.05365
Qatar,1981,34913.60959
Qatar,1982,27400.68533
Qatar,1983,20913.36023
Qatar,1984,19646.6382
Qatar,1985,16584.54202
Qatar,1986,12686.98168
Qatar,1987,12866.59233
